rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s3,s3,v7,,v1_votescope_all,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,46.0,51.67,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#130,6.34,none,,,,0.0,,0.274,3.4
2026_08_16/s3,s3,v7,,v1_votescope_all,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,52.83,58.53,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#318,6.45,none,,,,0.0,,0.261,3.39
2026_08_16/s3,s3,v7,,v1_votescope_all,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,59.69,65.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#10,2.87,none,,,,0.0,,0.361,3.34
2026_08_16/s3,s3,v7,,v1_votescope_all,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.69,72.43,1,1,1,0,wrong,object#10,5.56,-0.39,3.12,0.492,,,0.381,5.96,wrong_only,0,1,0,0,object#10,none,wrong,wrong,object#10,5.96,wrong,object#10,5.96,,0.0,,0.492,3.35
2026_08_16/s3,s3,v7,,v1_votescope_all,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,6.39,none,,,0.0,,0.225,,3.4
2026_08_16/s3,s3,v7,,v1_votescope_all,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,80.48,86.27,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#130,0.97,none,,,,0.0,,0.312,3.4
2026_08_16/s3,s3,v7,,v1_votescope_all,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,87.43,93.42,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#10,5.04,none,,,,0.0,,0.329,3.35
2026_08_16/s3,s3,v7,,v1_votescope_all,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#179,1.95,none,,,,0.0,,0.244,4.0
2026_08_16/s3,s3,v7,,v1_votescope_all,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,101.68,107.62,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,object#130,5.8,none,,,,0.0,,0.318,3.38
2026_08_16/s3,s3,v7,,v1_votescope_all,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球M,1.03,none,,,0.0,0.0,0.195,0.261,3.39
