rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/s6,s6,v8,,table10,112.68,115.38,2.7,4.406,球L,191,0.827,0.179,1.093,0.066,0.056,0.784,object#36,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.827, ""q"": 0.179, ""capture"": 1.093, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""苹果"", ""share"": 0.046, ""q"": 0.01, ""capture"": 0.072, ""miss_deg"": 2.29, ""labels"": [194]}, {""name"": ""香蕉"", ""share"": 0.128, ""q"": 0.028, ""capture"": 0.058, ""miss_deg"": 2.38, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,table10,115.44,116.03,0.6,4.482,球M,192,0.867,0.079,0.543,0.122,0.136,0.909,object#162,,1,1,13,球L,0,3,"[{""name"": ""球M"", ""share"": 0.867, ""q"": 0.079, ""capture"": 0.543, ""miss_deg"": 1.11, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.118, ""q"": 0.011, ""capture"": 0.066, ""miss_deg"": 2.33, ""labels"": [191]}, {""name"": ""石榴"", ""share"": 0.006, ""q"": 0.001, ""capture"": 0.005, ""miss_deg"": 3.28, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,table10,116.09,117.12,1.03,4.48,球L,191,0.812,0.177,1.082,0.069,0.201,0.782,object#36,,1,1,13,球L,1,3,"[{""name"": ""球L"", ""share"": 0.812, ""q"": 0.177, ""capture"": 1.082, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.163, ""q"": 0.035, ""capture"": 0.075, ""miss_deg"": 2.28, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.025, ""q"": 0.005, ""capture"": 0.04, ""miss_deg"": 2.54, ""labels"": [194]}]"
2026_08_16/s6,s6,v8,,table10,117.44,117.82,0.38,4.504,球L,191,0.848,0.142,0.866,0.05,0.044,0.833,object#10,,1,1,13,球L,1,3,"[{""name"": ""球L"", ""share"": 0.848, ""q"": 0.142, ""capture"": 0.866, ""miss_deg"": 0.54, ""labels"": [191]}, {""name"": ""球M"", ""share"": 0.037, ""q"": 0.006, ""capture"": 0.043, ""miss_deg"": 2.51, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.114, ""q"": 0.019, ""capture"": 0.04, ""miss_deg"": 2.53, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,table10,117.87,118.14,0.27,4.517,球M,192,0.946,0.188,1.289,0.071,0.054,0.801,object#10,,1,1,13,球L,0,3,"[{""name"": ""球M"", ""share"": 0.946, ""q"": 0.188, ""capture"": 1.289, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.051, ""q"": 0.01, ""capture"": 0.092, ""miss_deg"": 2.19, ""labels"": [195]}, {""name"": ""球L"", ""share"": 0.004, ""q"": 0.001, ""capture"": 0.005, ""miss_deg"": 3.28, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,table10,118.2,119.01,0.81,4.459,球L,191,0.785,0.172,1.052,0.081,0.234,0.781,object#10,,1,1,13,球L,1,3,"[{""name"": ""球L"", ""share"": 0.785, ""q"": 0.172, ""capture"": 1.052, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.184, ""q"": 0.04, ""capture"": 0.085, ""miss_deg"": 2.22, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.02, ""q"": 0.004, ""capture"": 0.033, ""miss_deg"": 2.62, ""labels"": [194]}]"
2026_08_16/s6,s6,v8,,table10,119.37,122.25,2.88,4.548,球R,193,0.792,0.069,0.502,0.293,0.235,0.913,object#17,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.792, ""q"": 0.069, ""capture"": 0.502, ""miss_deg"": 1.17, ""labels"": [193]}, {""name"": ""石榴"", ""share"": 0.186, ""q"": 0.016, ""capture"": 0.147, ""miss_deg"": 1.96, ""labels"": [195]}, {""name"": ""球M"", ""share"": 0.022, ""q"": 0.002, ""capture"": 0.013, ""miss_deg"": 2.94, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,table10,122.3,124.31,2.0,4.54,球R,193,0.865,0.075,0.548,0.195,0.156,0.913,object#17,,1,1,14,球R,1,2,"[{""name"": ""球R"", ""share"": 0.865, ""q"": 0.075, ""capture"": 0.548, ""miss_deg"": 1.1, ""labels"": [193]}, {""name"": ""石榴"", ""share"": 0.135, ""q"": 0.012, ""capture"": 0.107, ""miss_deg"": 2.11, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,table10,124.36,124.69,0.32,4.496,球M,192,0.964,0.123,0.844,0.05,0.037,0.872,object#162,,1,1,14,球R,0,2,"[{""name"": ""球M"", ""share"": 0.964, ""q"": 0.123, ""capture"": 0.844, ""miss_deg"": 0.58, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.036, ""q"": 0.005, ""capture"": 0.042, ""miss_deg"": 2.52, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,table10,125.14,125.46,0.32,4.526,球M,192,0.865,0.19,1.299,0.208,0.156,0.781,object#10,,1,1,14,球R,0,2,"[{""name"": ""球M"", ""share"": 0.865, ""q"": 0.19, ""capture"": 1.299, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.135, ""q"": 0.03, ""capture"": 0.27, ""miss_deg"": 1.62, ""labels"": [195]}]"
