rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/001,e2,v7,stress,s02,9,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s02,10,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,miss,1,59.99,66.81,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/001,e2,v7,stress,s02,11,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,66.7,74.18,3,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,2.27,none,,,0.003,,1.0,,3.29
2026_08_16/001,e2,v7,stress,s02,12,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,miss,1,92.73,95.86,3,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s1,s1,v7,,s02,1,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,16.77,22.45,3,3,3,3,correct,球R,2.93,-0.76,0.55,1.0,0.914,0.0,0.086,3.68,correct_only,1,0,0,0,,correct,correct,correct,球R,5.8,correct,球R,5.8,1.0,,1.0,,1.61
2026_08_16/s1,s1,v7,,s02,2,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,23.61,29.38,1,1,1,1,correct,球L,5.65,-0.85,3.18,1.0,1.0,0.0,0.0,6.5,correct_only,1,0,0,0,,correct,correct,correct,球L,6.5,correct,球L,6.5,1.0,,1.0,,1.53
2026_08_16/s1,s1,v7,,s02,3,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,30.54,36.34,2,2,2,2,correct,球M,1.86,1.05,-0.64,1.0,0.999,0.0,0.001,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,4.33,correct,球M,4.33,1.0,,1.0,,1.49
2026_08_16/s1,s1,v7,,s02,4,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,37.5,43.32,3,3,2,2,correct,球L,1.83,1.12,-0.69,1.0,0.999,0.0,0.001,0.7,correct_only,1,0,0,0,,correct,correct,correct,球L,3.85,correct,球L,3.85,1.0,0.015,1.0,1.0,1.54
2026_08_16/s1,s1,v7,,s02,5,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,44.48,50.18,1,1,1,1,correct,球M,5.38,-0.64,2.98,1.0,1.0,0.0,0.0,6.01,correct_only,1,0,0,0,,correct,correct,correct,球M,6.01,correct,球M,6.01,1.0,,1.0,,1.5
2026_08_16/s1,s1,v7,,s02,6,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,51.34,57.08,4,4,3,3,correct,球M,2.81,-0.71,0.37,1.0,1.0,0.0,0.0,3.52,correct_only,1,0,0,0,,correct,correct,correct,球M,5.69,correct,球M,5.2,1.0,,1.0,,1.49
2026_08_16/s1,s1,v7,,s02,7,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,58.24,63.97,2,2,2,2,correct,球R,2.71,-1.24,0.28,1.0,1.0,0.0,0.0,3.95,correct_only,1,0,0,0,,correct,correct,correct,球R,6.39,correct,球R,6.39,1.0,,1.0,,1.59
2026_08_16/s1,s1,v7,,s02,8,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,65.37,71.11,2,2,2,2,correct,球L,3.6,-0.19,1.16,1.0,0.689,0.0,0.311,3.79,correct_only,1,0,0,0,,correct,correct,correct,球L,5.2,correct,球L,5.2,1.0,,1.0,,1.56
2026_08_16/s1,s1,v7,,s02,9,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,72.27,78.0,1,1,1,1,correct,球L,5.21,-1.02,2.78,1.0,0.526,0.0,0.474,6.23,correct_only,1,0,0,0,,correct,correct,correct,球L,6.23,correct,球L,6.23,0.526,,1.0,,1.58
2026_08_16/s1,s1,v7,,s02,10,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,79.16,84.98,6,4,3,3,correct,球M,1.25,0.66,-1.27,1.0,0.249,0.0,0.751,0.6,correct_only,1,0,0,0,,correct,correct,correct,球M,2.38,correct,球M,1.62,1.0,,1.0,,1.53
2026_08_16/s1,s1,v7,,s02,11,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,86.14,92.08,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,3.9,none,,,0.003,,1.0,,1.6
2026_08_16/s1,s1,v7,,s02,12,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,93.24,99.18,2,2,2,2,correct,球M,4.42,-1.21,1.78,1.0,0.814,0.0,0.186,5.63,correct_only,1,0,0,0,,correct,correct,correct,球M,6.77,correct,球M,6.77,0.999,,1.0,,1.5
2026_08_16/s1,s1,v7,,s02,13,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,100.34,106.28,1,1,1,1,correct,球R,5.64,-1.08,3.0,1.0,1.0,0.0,0.0,6.72,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,1.0,,1.0,,1.61
2026_08_16/s1,s1,v7,,s02,14,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,107.44,113.4,3,2,2,2,correct,球R,3.92,-0.95,1.26,1.0,0.946,0.0,0.054,4.87,correct_only,1,0,0,0,,correct,correct,correct,球R,6.34,correct,球R,6.34,0.946,,1.0,,1.62
2026_08_16/s1,s1,v7,,s02,15,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,114.56,120.57,1,1,1,1,correct,球L,5.74,-0.97,3.03,1.0,0.307,0.0,0.693,6.72,correct_only,1,0,0,0,,correct,correct,correct,球L,6.72,correct,球L,6.72,0.307,,1.0,,1.59
2026_08_16/s2,s2,v7,,s02,1,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,18.18,23.88,1,1,1,1,correct,球M,5.74,2.11,3.34,1.0,0.596,0.0,0.404,3.63,correct_only,1,0,0,0,,correct,correct,correct,球M,3.63,correct,球M,3.63,0.596,,1.0,,2.35
2026_08_16/s2,s2,v7,,s02,2,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,25.04,30.76,2,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,3.79,none,,,0.001,,1.0,,2.48
2026_08_16/s2,s2,v7,,s02,3,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,31.92,37.72,5,4,4,4,correct,球M,1.51,0.7,-0.99,1.0,0.718,0.0,0.282,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,3.9,correct,球M,3.9,0.99,,1.0,,2.42
2026_08_16/s2,s2,v7,,s02,4,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,38.88,44.65,2,2,2,2,correct,球R,3.41,-0.93,0.94,1.0,0.889,0.0,0.111,4.33,correct_only,1,0,0,0,,correct,correct,correct,球R,5.74,correct,球R,5.74,0.999,,1.0,,2.49
2026_08_16/s2,s2,v7,,s02,5,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,45.81,51.53,3,3,2,2,correct,球L,3.44,-0.89,1.02,1.0,0.834,0.0,0.166,4.33,correct_only,1,0,0,0,,correct,correct,correct,球L,5.8,correct,球L,5.8,0.834,0.033,1.0,1.0,2.43
2026_08_16/s2,s2,v7,,s02,6,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,52.69,58.39,2,2,1,1,correct,球R,4.39,-0.81,1.99,1.0,0.58,0.0,0.42,5.2,correct_only,1,0,0,0,,correct,correct,correct,球R,6.01,correct,球R,5.2,0.58,,1.0,,2.46
2026_08_16/s2,s2,v7,,s02,7,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,59.55,65.33,4,4,3,3,correct,球M,2.25,1.28,-0.23,1.0,1.0,0.0,0.0,0.97,mixed,1,1,0,1,香蕉,correct,correct,correct,球M,2.87,correct,球M,1.57,1.0,0.968,1.0,1.0,2.45
2026_08_16/s2,s2,v7,,s02,8,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,66.69,72.44,1,1,1,1,correct,球L,5.46,-0.39,3.01,1.0,0.994,0.0,0.006,5.85,correct_only,1,0,0,0,,correct,correct,correct,球L,5.85,correct,球L,5.85,0.994,,1.0,,2.47
2026_08_16/s2,s2,v7,,s02,9,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,73.6,79.28,1,1,1,1,correct,球R,5.49,2.89,3.11,1.0,0.313,0.0,0.687,2.6,correct_only,1,0,0,0,,correct,correct,correct,球R,2.6,correct,球R,2.6,0.313,,1.0,,2.55
2026_08_16/s2,s2,v7,,s02,10,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,80.44,86.23,3,2,2,2,correct,球R,2.77,-0.37,0.28,1.0,1.0,0.0,0.0,3.14,correct_only,1,0,0,0,,correct,correct,correct,球R,4.5,correct,球R,4.5,1.0,,1.0,,2.52
2026_08_16/s2,s2,v7,,s02,11,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,87.39,93.38,5,4,4,4,correct,球M,1.73,1.3,-0.96,1.0,0.998,0.0,0.002,0.43,correct_only,1,0,0,0,,correct,correct,correct,球M,3.03,correct,球M,3.03,0.999,,1.0,,2.39
2026_08_16/s2,s2,v7,,s02,12,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,94.54,100.51,3,3,3,3,correct,球L,3.72,-0.84,1.05,1.0,0.807,0.0,0.193,4.56,correct_only,1,0,0,0,,correct,correct,correct,球L,5.97,correct,球L,5.97,0.807,,1.0,,2.47
2026_08_16/s2,s2,v7,,s02,13,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,101.67,107.63,3,2,2,2,correct,球M,3.45,3.01,0.79,1.0,0.297,0.0,0.703,0.43,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,0.999,,1.0,,2.4
2026_08_16/s2,s2,v7,,s02,14,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,108.79,114.8,3,2,2,2,correct,球L,4.47,0.78,1.76,1.0,0.499,0.0,0.501,3.68,correct_only,1,0,0,0,,correct,correct,correct,球L,4.55,correct,球L,4.55,0.928,,1.0,,2.47
2026_08_16/s2,s2,v7,,s02,15,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,115.96,121.97,3,2,2,2,correct,球L,2.75,1.51,0.04,1.0,0.98,0.0,0.02,1.25,correct_only,1,0,0,0,,correct,correct,correct,球L,2.55,correct,球L,2.55,0.98,,1.0,,2.47
2026_08_16/s3,s3,v7,,s02,1,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,18.24,23.94,4,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,2,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,25.1,30.88,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,3,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,32.04,37.86,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,4,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,39.02,44.84,4,2,1,1,correct,球M,4.54,3.46,2.02,1.0,0.301,0.0,0.699,1.08,correct_only,1,0,0,0,,correct,correct,correct,球M,1.41,correct,球M,1.08,0.301,,1.0,,3.37
2026_08_16/s3,s3,v7,,s02,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,46.0,51.67,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,52.83,58.53,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,59.69,65.49,4,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,2.54,none,,,0.046,,1.0,,3.34
2026_08_16/s3,s3,v7,,s02,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.69,72.43,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,3,3,3,3,correct,球M,2.63,-0.99,0.2,1.0,0.934,0.0,0.066,3.63,correct_only,1,0,0,0,,correct,correct,correct,球M,6.39,correct,球M,6.39,0.934,,1.0,,3.4
2026_08_16/s3,s3,v7,,s02,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,80.48,86.27,3,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,0.92,none,,,0.053,0.024,1.0,1.0,3.36
2026_08_16/s3,s3,v7,,s02,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,87.43,93.42,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.04,none,,,0.015,,1.0,,3.35
2026_08_16/s3,s3,v7,,s02,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,101.68,107.62,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s3,s3,v7,,s02,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,3,2,1,1,correct,球M,6.29,5.27,3.58,1.0,0.705,0.0,0.295,1.03,correct_only,1,0,0,0,,correct,wrong,correct,球M,1.03,correct,球M,1.03,0.705,0.004,1.0,1.0,3.37
2026_08_16/s3,s3,v7,,s02,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,miss,1,115.95,121.92,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,15.68,21.4,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,miss,1,22.56,28.34,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,29.5,35.29,3,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,0.6,none,,,,0.014,,1.0,3.79
2026_08_16/s4,s4,v8,,s02,4,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,36.45,42.22,5,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,5,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,43.38,49.06,3,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,6,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,50.22,55.97,3,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,57.13,62.9,3,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,0.65,none,,,0.012,,1.0,,3.94
2026_08_16/s4,s4,v8,,s02,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,72.63,78.38,3,2,1,1,correct,球L,4.99,4.0,2.54,1.0,0.36,0.0,0.64,0.99,correct_only,1,0,0,0,,correct,wrong,correct,球L,0.99,correct,球L,0.99,0.36,0.192,1.0,1.0,3.81
2026_08_16/s4,s4,v8,,s02,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.54,85.21,4,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,10,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,86.37,92.19,3,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,0.35,none,,,,0.001,,1.0,3.79
2026_08_16/s4,s4,v8,,s02,11,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,93.35,99.29,3,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,0.39,none,,,,0.001,,1.0,3.8
2026_08_16/s4,s4,v8,,s02,12,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,100.45,106.37,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s4,s4,v8,,s02,13,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,107.53,113.49,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,2.22,none,,,0.016,,1.0,,3.81
2026_08_16/s4,s4,v8,,s02,14,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,miss,1,114.65,120.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,3.57,none,,,0.009,,1.0,,3.77
2026_08_16/s4,s4,v8,,s02,15,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,miss,1,121.82,127.84,3,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,0.7,none,,,0.083,,1.0,,3.75
2026_08_16/s6,s6,v8,,s02,1,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,miss,1,21.14,26.87,2,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.04,none,,,0.041,,1.0,,4.44
2026_08_16/s6,s6,v8,,s02,2,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,28.03,33.77,5,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s6,s6,v8,,s02,3,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,34.93,40.68,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s6,s6,v8,,s02,4,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,41.84,47.61,3,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s6,s6,v8,,s02,5,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,miss,1,48.77,54.47,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s6,s6,v8,,s02,6,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,55.63,61.33,2,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,0.7,none,,,,0.0,,1.0,4.52
2026_08_16/s6,s6,v8,,s02,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,62.49,68.22,2,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s6,s6,v8,,s02,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,miss,1,77.95,83.67,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/s6,s6,v8,,s02,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,2.82,none,,,0.005,,1.0,,4.49
