rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,v1_votescope_all,79.96,80.67,0.71,1.492,object#316,316,0.565,,,,0.513,0.02,,,1,1,6,球L,0,3,"[{""name"": ""object#316"", ""share"": 0.565, ""labels"": [316]}, {""name"": ""香蕉"", ""share"": 0.29, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.076, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,80.73,81.25,0.52,1.436,object#316,316,0.516,,,,0.614,0.024,,,1,1,,,,3,"[{""name"": ""object#316"", ""share"": 0.516, ""labels"": [316]}, {""name"": ""球L"", ""share"": 0.317, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.101, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,81.3,81.8,0.5,1.483,object#316,316,0.46,,,,0.93,0.01,,,1,0,,,,3,"[{""name"": ""object#316"", ""share"": 0.46, ""labels"": [316]}, {""name"": ""香蕉"", ""share"": 0.428, ""labels"": [323]}, {""name"": ""object#17"", ""share"": 0.046, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,82.49,82.87,0.38,1.386,球M,321,0.556,,,,0.255,0.004,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.556, ""labels"": [321]}, {""name"": ""object#317"", ""share"": 0.142, ""labels"": [317]}, {""name"": ""object#17"", ""share"": 0.118, ""labels"": [17]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,82.92,83.52,0.6,1.458,球M,321,0.306,,,,0.908,0.006,,,0,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.306, ""labels"": [321]}, {""name"": ""object#10"", ""share"": 0.278, ""labels"": [10]}, {""name"": ""object#317"", ""share"": 0.192, ""labels"": [317]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,83.58,84.54,0.96,1.431,球M,321,0.388,,,,0.528,0.003,,,1,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.388, ""labels"": [321]}, {""name"": ""object#17"", ""share"": 0.205, ""labels"": [17]}, {""name"": ""object#10"", ""share"": 0.194, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,84.6,85.03,0.44,1.481,球M,321,0.355,,,,0.623,0.002,,,1,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.355, ""labels"": [321]}, {""name"": ""object#17"", ""share"": 0.221, ""labels"": [17]}, {""name"": ""object#10"", ""share"": 0.198, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,85.09,85.81,0.72,1.422,球M,321,0.385,,,,0.584,0.002,,,1,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.385, ""labels"": [321]}, {""name"": ""object#17"", ""share"": 0.225, ""labels"": [17]}, {""name"": ""object#10"", ""share"": 0.17, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,85.86,87.23,1.37,1.488,球M,321,0.273,,,,0.905,0.002,,,0,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.273, ""labels"": [321]}, {""name"": ""object#17"", ""share"": 0.247, ""labels"": [17]}, {""name"": ""object#10"", ""share"": 0.244, ""labels"": [10]}]"
2026_08_16/000,e1,v7,,v1_votescope_all,87.29,87.79,0.5,1.42,球M,321,0.378,,,,0.664,0.0,,,1,0,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.378, ""labels"": [321]}, {""name"": ""object#17"", ""share"": 0.251, ""labels"": [17]}, {""name"": ""object#10"", ""share"": 0.129, ""labels"": [10]}]"
