rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,mass10,41.26,44.47,3.22,1.662,苹果,300,0.999,0.7059,1.005,0.001,0.001,0.293,object#316,389.6407,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""m"": 275.06143, ""q"": 0.7059, ""c"": 0.7025, ""capture"": 1.005, ""share"": 0.999, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 0.23508, ""q"": 0.0006, ""c"": 1.0, ""capture"": 0.001, ""share"": 0.001, ""miss_deg"": 3.85, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,44.58,45.97,1.39,1.657,苹果,300,0.94,0.5838,0.831,0.045,0.064,0.379,object#316,389.6407,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""m"": 227.4686, ""q"": 0.5838, ""c"": 0.7025, ""capture"": 0.831, ""share"": 0.94, ""miss_deg"": 0.61, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 14.58604, ""q"": 0.0374, ""c"": 1.0, ""capture"": 0.037, ""share"": 0.06, ""miss_deg"": 2.56, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,46.03,46.46,0.44,1.615,香蕉,323,0.961,0.4044,0.404,0.057,0.041,0.579,object#10,389.6407,1,1,1,苹果,0,2,"[{""name"": ""香蕉"", ""m"": 157.56724, ""q"": 0.4044, ""c"": 1.0, ""capture"": 0.404, ""share"": 0.961, ""miss_deg"": 1.35, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 6.45847, ""q"": 0.0166, ""c"": 0.7341, ""capture"": 0.023, ""share"": 0.039, ""miss_deg"": 2.75, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,mass10,46.52,47.29,0.77,1.649,苹果,300,0.915,0.5148,0.733,0.065,0.093,0.437,object#316,389.6407,1,1,,,,2,"[{""name"": ""苹果"", ""m"": 200.5692, ""q"": 0.5148, ""c"": 0.7025, ""capture"": 0.733, ""share"": 0.915, ""miss_deg"": 0.79, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 18.62235, ""q"": 0.0478, ""c"": 1.0, ""capture"": 0.048, ""share"": 0.085, ""miss_deg"": 2.47, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,47.81,50.73,2.92,1.413,球M,321,1.0,0.697,0.924,0.0,0.0,0.303,object#317,389.6407,1,1,,,,1,"[{""name"": ""球M"", ""m"": 271.5914, ""q"": 0.697, ""c"": 0.7541, ""capture"": 0.924, ""share"": 1.0, ""miss_deg"": 0.4, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,50.89,51.23,0.34,1.456,球M,321,1.0,0.2694,0.367,0.0,0.0,0.731,object#10,389.6407,1,1,2,球M,1,1,"[{""name"": ""球M"", ""m"": 104.97068, ""q"": 0.2694, ""c"": 0.7341, ""capture"": 0.367, ""share"": 1.0, ""miss_deg"": 1.42, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,51.28,54.3,3.02,1.385,球M,321,1.0,0.6854,0.898,0.0,0.0,0.315,object#10,389.6407,1,1,2,球M,1,1,"[{""name"": ""球M"", ""m"": 267.07801, ""q"": 0.6854, ""c"": 0.7636, ""capture"": 0.898, ""share"": 1.0, ""miss_deg"": 0.46, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,54.5,54.95,0.45,1.59,石榴,78,1.0,0.2092,0.304,0.0,0.0,0.791,object#17,389.6407,1,1,,,,1,"[{""name"": ""石榴"", ""m"": 81.52389, ""q"": 0.2092, ""c"": 0.6874, ""capture"": 0.304, ""share"": 1.0, ""miss_deg"": 1.54, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,mass10,55.08,57.54,2.46,1.63,石榴,78,1.0,0.3426,0.513,0.0,0.0,0.657,object#17,389.6407,1,1,3,石榴,1,1,"[{""name"": ""石榴"", ""m"": 133.47572, ""q"": 0.3426, ""c"": 0.6676, ""capture"": 0.513, ""share"": 1.0, ""miss_deg"": 1.16, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,mass10,57.64,60.9,3.26,1.649,石榴,78,1.0,0.3331,0.511,0.0,0.0,0.667,object#17,389.6407,1,1,3,石榴,1,1,"[{""name"": ""石榴"", ""m"": 129.77442, ""q"": 0.3331, ""c"": 0.6512, ""capture"": 0.511, ""share"": 1.0, ""miss_deg"": 1.16, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,mass10,61.48,64.42,2.94,1.51,香蕉,323,1.0,0.5293,0.529,0.0,0.0,0.471,object#316,389.6407,1,1,4,香蕉,1,1,"[{""name"": ""香蕉"", ""m"": 206.24158, ""q"": 0.5293, ""c"": 1.0, ""capture"": 0.529, ""share"": 1.0, ""miss_deg"": 1.13, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,64.47,65.15,0.68,1.535,香蕉,323,1.0,0.5567,0.557,0.0,0.0,0.443,object#316,389.6407,1,1,4,香蕉,1,1,"[{""name"": ""香蕉"", ""m"": 216.89564, ""q"": 0.5567, ""c"": 1.0, ""capture"": 0.557, ""share"": 1.0, ""miss_deg"": 1.08, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,65.88,66.82,0.94,1.491,香蕉,323,1.0,0.6017,0.602,0.0,0.0,0.398,object#316,389.6407,1,1,4,香蕉,1,1,"[{""name"": ""香蕉"", ""m"": 234.44799, ""q"": 0.6017, ""c"": 1.0, ""capture"": 0.602, ""share"": 1.0, ""miss_deg"": 1.01, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,66.87,67.15,0.27,1.54,香蕉,323,1.0,0.0018,0.002,0.0,0.0,0.998,object#17,389.6407,0,0,4,香蕉,1,1,"[{""name"": ""香蕉"", ""m"": 0.7191, ""q"": 0.0018, ""c"": 1.0, ""capture"": 0.002, ""share"": 1.0, ""miss_deg"": 3.55, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,67.2,68.03,0.83,1.577,香蕉,323,1.0,0.3682,0.368,0.0,0.0,0.632,object#316,389.6407,1,1,,,,1,"[{""name"": ""香蕉"", ""m"": 143.44785, ""q"": 0.3682, ""c"": 1.0, ""capture"": 0.368, ""share"": 1.0, ""miss_deg"": 1.41, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,68.59,69.54,0.95,1.423,球L,320,0.997,0.5336,0.675,0.003,0.003,0.465,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 207.92108, ""q"": 0.5336, ""c"": 0.7904, ""capture"": 0.675, ""share"": 0.997, ""miss_deg"": 0.89, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 0.6475, ""q"": 0.0017, ""c"": 1.0, ""capture"": 0.002, ""share"": 0.003, ""miss_deg"": 3.58, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,70.45,70.95,0.5,2.689,,-1,0.0,0.0,,,,1.0,floor,389.6407,0,0,5,球R,,0,[]
2026_08_16/000,e1,v7,,mass10,71.0,73.51,2.51,1.48,球R,322,1.0,0.1104,0.183,0.0,0.0,0.89,object#318,389.6407,0,0,5,球R,1,1,"[{""name"": ""球R"", ""m"": 43.00079, ""q"": 0.1104, ""c"": 0.603, ""capture"": 0.183, ""share"": 1.0, ""miss_deg"": 1.84, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,mass10,74.33,74.83,0.5,1.626,石榴,78,1.0,0.0324,0.049,0.0,0.0,0.968,object#201,389.6407,0,0,,,,1,"[{""name"": ""石榴"", ""m"": 12.63816, ""q"": 0.0324, ""c"": 0.6676, ""capture"": 0.049, ""share"": 1.0, ""miss_deg"": 2.46, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,mass10,75.26,77.05,1.79,1.418,球L,320,0.989,0.4733,0.594,0.008,0.011,0.521,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 184.41945, ""q"": 0.4733, ""c"": 0.7962, ""capture"": 0.594, ""share"": 0.989, ""miss_deg"": 1.02, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 2.06172, ""q"": 0.0053, ""c"": 1.0, ""capture"": 0.005, ""share"": 0.011, ""miss_deg"": 3.24, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,77.16,78.55,1.4,1.418,球L,320,0.985,0.4242,0.533,0.011,0.015,0.569,object#316,389.6407,1,1,6,球L,1,2,"[{""name"": ""球L"", ""m"": 165.29314, ""q"": 0.4242, ""c"": 0.7962, ""capture"": 0.533, ""share"": 0.985, ""miss_deg"": 1.12, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 2.51269, ""q"": 0.0064, ""c"": 1.0, ""capture"": 0.006, ""share"": 0.015, ""miss_deg"": 3.18, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,78.84,79.52,0.69,1.415,球L,320,0.962,0.4471,0.562,0.032,0.04,0.535,object#316,389.6407,1,1,6,球L,1,2,"[{""name"": ""球L"", ""m"": 174.19281, ""q"": 0.4471, ""c"": 0.7962, ""capture"": 0.562, ""share"": 0.962, ""miss_deg"": 1.07, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 6.88744, ""q"": 0.0177, ""c"": 1.0, ""capture"": 0.018, ""share"": 0.038, ""miss_deg"": 2.84, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,79.58,79.85,0.27,1.492,香蕉,323,0.95,0.241,0.241,0.071,0.053,0.746,object#316,389.6407,1,1,6,球L,0,2,"[{""name"": ""香蕉"", ""m"": 93.8989, ""q"": 0.241, ""c"": 1.0, ""capture"": 0.241, ""share"": 0.95, ""miss_deg"": 1.69, ""labels"": [323]}, {""name"": ""球L"", ""m"": 4.89434, ""q"": 0.0126, ""c"": 0.7477, ""capture"": 0.017, ""share"": 0.05, ""miss_deg"": 2.86, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,mass10,79.96,80.67,0.71,1.492,香蕉,323,0.957,0.3457,0.346,0.061,0.045,0.639,object#316,389.6407,1,1,6,球L,0,2,"[{""name"": ""香蕉"", ""m"": 134.68966, ""q"": 0.3457, ""c"": 1.0, ""capture"": 0.346, ""share"": 0.957, ""miss_deg"": 1.46, ""labels"": [323]}, {""name"": ""球L"", ""m"": 6.07987, ""q"": 0.0156, ""c"": 0.7477, ""capture"": 0.021, ""share"": 0.043, ""miss_deg"": 2.78, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,mass10,80.73,81.25,0.52,1.436,球L,320,0.919,0.3906,0.502,0.07,0.088,0.575,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 152.18569, ""q"": 0.3906, ""c"": 0.7786, ""capture"": 0.502, ""share"": 0.919, ""miss_deg"": 1.17, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 13.48515, ""q"": 0.0346, ""c"": 1.0, ""capture"": 0.035, ""share"": 0.081, ""miss_deg"": 2.59, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,81.3,81.8,0.5,1.483,香蕉,323,1.0,0.5784,0.578,0.0,0.0,0.422,object#316,389.6407,1,1,,,,1,"[{""name"": ""香蕉"", ""m"": 225.36292, ""q"": 0.5784, ""c"": 1.0, ""capture"": 0.578, ""share"": 1.0, ""miss_deg"": 1.05, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,82.49,82.87,0.38,1.386,球M,321,1.0,0.8223,1.077,0.0,0.0,0.178,object#10,389.6407,1,1,,,,1,"[{""name"": ""球M"", ""m"": 320.40242, ""q"": 0.8223, ""c"": 0.7636, ""capture"": 1.077, ""share"": 1.0, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,82.92,83.52,0.6,1.458,球M,321,1.0,0.2966,0.408,0.0,0.0,0.703,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 115.56909, ""q"": 0.2966, ""c"": 0.7272, ""capture"": 0.408, ""share"": 1.0, ""miss_deg"": 1.34, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,83.58,84.54,0.96,1.431,球M,321,1.0,0.4482,0.599,0.0,0.0,0.552,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 174.63349, ""q"": 0.4482, ""c"": 0.7477, ""capture"": 0.599, ""share"": 1.0, ""miss_deg"": 1.01, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,84.6,85.03,0.44,1.481,球M,321,1.0,0.386,0.549,0.0,0.0,0.614,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 150.39388, ""q"": 0.386, ""c"": 0.7025, ""capture"": 0.549, ""share"": 1.0, ""miss_deg"": 1.09, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,85.09,85.81,0.72,1.422,球M,321,1.0,0.4388,0.587,0.0,0.0,0.561,object#17,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 170.96777, ""q"": 0.4388, ""c"": 0.7477, ""capture"": 0.587, ""share"": 1.0, ""miss_deg"": 1.03, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,85.86,87.23,1.37,1.488,球M,321,1.0,0.222,0.316,0.0,0.0,0.778,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 86.48876, ""q"": 0.222, ""c"": 0.7025, ""capture"": 0.316, ""share"": 1.0, ""miss_deg"": 1.52, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,87.29,87.79,0.5,1.42,球M,321,1.0,0.4445,0.595,0.0,0.0,0.555,object#17,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 173.21357, ""q"": 0.4445, ""c"": 0.7477, ""capture"": 0.595, ""share"": 1.0, ""miss_deg"": 1.02, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,87.84,88.28,0.44,1.472,球M,321,1.0,0.3357,0.466,0.0,0.0,0.664,object#17,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 130.78675, ""q"": 0.3357, ""c"": 0.7202, ""capture"": 0.466, ""share"": 1.0, ""miss_deg"": 1.24, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,89.27,91.31,2.04,1.664,石榴,78,1.0,0.3242,0.504,0.0,0.0,0.676,object#17,389.6407,1,1,,,,1,"[{""name"": ""石榴"", ""m"": 126.34076, ""q"": 0.3242, ""c"": 0.6428, ""capture"": 0.504, ""share"": 1.0, ""miss_deg"": 1.17, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,mass10,91.43,94.96,3.53,1.652,石榴,78,1.0,0.1938,0.298,0.0,0.0,0.806,object#17,389.6407,1,1,8,石榴,1,1,"[{""name"": ""石榴"", ""m"": 75.52187, ""q"": 0.1938, ""c"": 0.6512, ""capture"": 0.298, ""share"": 1.0, ""miss_deg"": 1.56, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,mass10,95.48,96.04,0.56,1.494,香蕉,323,1.0,0.5744,0.574,0.0,0.0,0.426,object#316,389.6407,1,1,,,,2,"[{""name"": ""香蕉"", ""m"": 223.81848, ""q"": 0.5744, ""c"": 1.0, ""capture"": 0.574, ""share"": 1.0, ""miss_deg"": 1.05, ""labels"": [323]}, {""name"": ""球L"", ""m"": 0.02331, ""q"": 0.0001, ""c"": 0.7477, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.34, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,mass10,96.09,96.77,0.68,1.574,香蕉,323,1.0,0.4949,0.495,0.0,0.0,0.505,object#316,389.6407,1,1,,,,1,"[{""name"": ""香蕉"", ""m"": 192.81901, ""q"": 0.4949, ""c"": 1.0, ""capture"": 0.495, ""share"": 1.0, ""miss_deg"": 1.19, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,96.92,98.03,1.1,1.572,香蕉,323,1.0,0.5122,0.512,0.0,0.0,0.488,object#316,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 199.58575, ""q"": 0.5122, ""c"": 1.0, ""capture"": 0.512, ""share"": 1.0, ""miss_deg"": 1.16, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 0.08875, ""q"": 0.0002, ""c"": 0.7477, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.02, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,mass10,98.42,99.43,1.01,1.597,香蕉,323,0.996,0.5218,0.522,0.006,0.004,0.476,object#316,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 203.31693, ""q"": 0.5218, ""c"": 1.0, ""capture"": 0.522, ""share"": 0.996, ""miss_deg"": 1.14, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 0.79497, ""q"": 0.002, ""c"": 0.741, ""capture"": 0.003, ""share"": 0.004, ""miss_deg"": 3.43, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,mass10,99.79,100.65,0.87,1.608,香蕉,323,0.993,0.5441,0.544,0.009,0.007,0.452,object#316,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 212.0129, ""q"": 0.5441, ""c"": 1.0, ""capture"": 0.544, ""share"": 0.993, ""miss_deg"": 1.1, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 1.46567, ""q"": 0.0038, ""c"": 0.741, ""capture"": 0.005, ""share"": 0.007, ""miss_deg"": 3.25, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,mass10,101.26,101.76,0.5,1.649,香蕉,323,0.713,0.207,0.207,0.575,0.403,0.71,object#10,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 80.64969, ""q"": 0.207, ""c"": 1.0, ""capture"": 0.207, ""share"": 0.713, ""miss_deg"": 1.77, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 32.49504, ""q"": 0.0834, ""c"": 0.7025, ""capture"": 0.119, ""share"": 0.287, ""miss_deg"": 2.06, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,mass10,102.44,105.28,2.83,1.453,球L,320,0.926,0.3463,0.45,0.062,0.08,0.626,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 134.92985, ""q"": 0.3463, ""c"": 0.7697, ""capture"": 0.45, ""share"": 0.926, ""miss_deg"": 1.26, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 10.83858, ""q"": 0.0278, ""c"": 1.0, ""capture"": 0.028, ""share"": 0.074, ""miss_deg"": 2.68, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,105.38,108.98,3.6,1.487,球L,320,0.514,0.1425,0.189,0.714,0.946,0.723,object#316,389.6407,0,0,10,球L,1,2,"[{""name"": ""球L"", ""m"": 55.51012, ""q"": 0.1425, ""c"": 0.7541, ""capture"": 0.189, ""share"": 0.514, ""miss_deg"": 1.83, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 52.58501, ""q"": 0.135, ""c"": 1.0, ""capture"": 0.135, ""share"": 0.486, ""miss_deg"": 2.0, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,109.36,111.89,2.53,1.65,苹果,300,0.941,0.2337,0.333,0.045,0.063,0.752,object#10,389.6407,1,1,,,,2,"[{""name"": ""苹果"", ""m"": 91.05604, ""q"": 0.2337, ""c"": 0.7025, ""capture"": 0.333, ""share"": 0.941, ""miss_deg"": 1.48, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 5.75269, ""q"": 0.0148, ""c"": 1.0, ""capture"": 0.015, ""share"": 0.059, ""miss_deg"": 2.9, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,112.0,112.83,0.83,1.654,苹果,300,0.99,0.2395,0.341,0.006,0.01,0.758,object#10,389.6407,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""m"": 93.3359, ""q"": 0.2395, ""c"": 0.7025, ""capture"": 0.341, ""share"": 0.99, ""miss_deg"": 1.47, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 0.95585, ""q"": 0.0025, ""c"": 1.0, ""capture"": 0.002, ""share"": 0.01, ""miss_deg"": 3.47, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,113.15,114.45,1.3,1.663,苹果,300,1.0,0.1535,0.219,0.0,0.0,0.846,object#10,389.6407,1,1,11,苹果,1,1,"[{""name"": ""苹果"", ""m"": 59.8283, ""q"": 0.1535, ""c"": 0.7025, ""capture"": 0.219, ""share"": 1.0, ""miss_deg"": 1.74, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,mass10,114.56,114.84,0.28,1.664,苹果,300,0.962,0.1578,0.225,0.027,0.04,0.836,object#10,389.6407,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""m"": 61.46689, ""q"": 0.1578, ""c"": 0.7025, ""capture"": 0.225, ""share"": 0.962, ""miss_deg"": 1.73, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 2.44327, ""q"": 0.0063, ""c"": 1.0, ""capture"": 0.006, ""share"": 0.038, ""miss_deg"": 3.18, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,114.94,116.34,1.4,1.666,苹果,300,0.924,0.1318,0.188,0.059,0.082,0.857,object#10,389.6407,0,0,11,苹果,1,2,"[{""name"": ""苹果"", ""m"": 51.34545, ""q"": 0.1318, ""c"": 0.7025, ""capture"": 0.188, ""share"": 0.924, ""miss_deg"": 1.83, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 4.24862, ""q"": 0.0109, ""c"": 1.0, ""capture"": 0.011, ""share"": 0.076, ""miss_deg"": 3.01, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,mass10,116.39,116.71,0.32,1.557,球M,321,1.0,0.0139,0.021,0.0,0.0,0.986,object#17,389.6407,0,0,,,,1,"[{""name"": ""球M"", ""m"": 5.39847, ""q"": 0.0139, ""c"": 0.6716, ""capture"": 0.021, ""share"": 1.0, ""miss_deg"": 2.79, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,mass10,117.61,123.36,5.75,1.473,球R,322,1.0,0.0811,0.135,0.0,0.0,0.919,object#318,389.6407,0,0,12,球R,1,1,"[{""name"": ""球R"", ""m"": 31.61757, ""q"": 0.0811, ""c"": 0.603, ""capture"": 0.135, ""share"": 1.0, ""miss_deg"": 2.0, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,mass10,125.44,125.75,0.3,1.305,,-1,0.0,0.0,,,,1.0,object#20,389.6407,0,0,,,,0,[]
2026_08_16/000,e1,v7,,mass10,127.5,127.78,0.27,1.096,,-1,0.0,0.0,,,,1.0,object#59,389.6407,0,0,,,,0,[]
2026_08_16/000,e1,v7,,mass10,128.06,128.34,0.28,1.205,,-1,0.0,0.0,,,,1.0,object#67,389.6407,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,mass10,8.06,8.71,0.65,2.539,,-1,0.0,0.0,,,,1.0,floor,389.6407,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,mass10,8.88,9.2,0.32,2.76,,-1,0.0,0.0,,,,1.0,floor,389.6407,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,mass10,9.25,9.69,0.43,3.059,,-1,0.0,0.0,,,,1.0,floor,389.6407,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,mass10,10.59,10.86,0.27,2.847,,-1,0.0,0.0,,,,1.0,object#179,389.6407,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,mass10,10.91,11.29,0.38,3.104,球M,321,1.0,0.0314,0.136,0.0,0.0,0.969,object#179,389.6407,0,0,,,,1,"[{""name"": ""球M"", ""m"": 12.23991, ""q"": 0.0314, ""c"": 0.2309, ""capture"": 0.136, ""share"": 1.0, ""miss_deg"": 2.0, ""labels"": [321]}]"
