rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s2,s2,v7,,tag15,2,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,25.04,30.76,3,3,3,3,correct,球R,2.71,-0.81,0.29,0.738,0.787,0.257,0.854,3.52,correct_only,1,0,0,0,,correct,correct,correct,球R,5.8,correct,球R,5.8,1.88,,0.751,,2.45
2026_08_16/s2,s2,v7,,tag15,3,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,31.92,37.72,2,2,2,2,correct,球M,2.16,1.78,-0.34,1.0,0.416,0.0,0.932,0.38,correct_only,1,0,0,0,,correct,correct,correct,球M,3.63,correct,球M,3.63,1.197,,1.0,,2.44
2026_08_16/s2,s2,v7,,tag15,4,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,38.88,44.65,2,2,2,2,correct,球R,3.41,-0.93,0.94,0.609,0.986,0.465,0.778,4.33,correct_only,1,0,0,0,,correct,correct,correct,球R,5.9,correct,球R,5.9,0.986,,0.609,,2.44
2026_08_16/s2,s2,v7,,tag15,5,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,45.81,51.53,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果,3.2,none,,,0.622,0.562,0.337,0.341,2.42
2026_08_16/s2,s2,v7,,tag15,6,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,52.69,58.39,4,4,4,4,correct,球R,1.95,1.68,-0.45,0.743,0.691,0.25,0.873,0.27,correct_only,1,0,0,0,,correct,correct,correct,球R,3.36,correct,球R,3.36,0.889,,0.743,,2.42
2026_08_16/s2,s2,v7,,tag15,7,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,59.55,65.33,3,3,3,2,correct,球M,3.5,2.9,1.02,1.0,0.77,0.0,0.874,0.6,mixed,1,1,1,1,苹果,correct,correct,correct,球M,1.9,correct,球M,1.9,0.77,0.684,1.0,0.496,2.48
2026_08_16/s2,s2,v7,,tag15,8,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,miss,1,66.69,72.44,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果,5.85,none,,,,0.636,,0.388,2.46
2026_08_16/s2,s2,v7,,tag15,9,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,73.6,79.28,2,2,2,2,wrong,球M,2.84,2.57,0.46,0.534,0.228,0.789,0.93,0.27,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,2.6,correct,球R,2.6,1.132,0.228,0.705,0.534,2.53
2026_08_16/s2,s2,v7,,tag15,10,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,80.44,86.23,3,3,3,3,correct,球R,2.77,-0.37,0.28,0.522,0.954,0.766,0.75,3.14,correct_only,1,0,0,0,,correct,correct,correct,球R,5.15,correct,球R,5.15,0.954,,0.607,,2.47
2026_08_16/s2,s2,v7,,tag15,11,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,87.39,93.38,3,3,3,3,correct,球M,3.25,2.76,0.56,0.983,0.589,0.017,0.902,0.49,correct_only,1,0,0,0,,correct,correct,correct,球M,2.33,correct,球M,2.33,1.445,,1.0,,2.49
2026_08_16/s2,s2,v7,,tag15,12,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,94.54,100.51,3,3,1,0,correct,球L,3.72,-0.84,1.05,0.429,0.695,0.553,0.666,4.56,correct_only,1,0,0,0,,none,correct,correct,球L,5.05,correct,球L,4.56,0.695,0.663,0.429,0.354,2.44
