rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/000,e1,v7,,selfcal2,11,苹果,fruit(4-5cm),4.22,≥2.5°,clear,0,0,schedule,1,hit,1,110.28,116.1,4,4,4,4,correct,苹果,2.55,1.72,0.03,0.99,0.945,0.004,0.619,0.83,correct_only,1,0,0,0,,correct,correct,correct,苹果,3.8,correct,苹果,3.8,1.021,,0.994,,1.67
2026_08_16/000,e1,v7,,selfcal2,12,球R,ball(3cm),6.01,≥2.5°,clear,0,0,schedule,1,hit,1,117.26,123.17,1,1,1,1,correct,球R,6.1,0.01,3.49,1.0,1.14,0.0,0.64,6.09,correct_only,1,0,0,0,,correct,correct,correct,球R,6.09,correct,球R,6.09,1.14,,1.0,,1.48
2026_08_16/001,e2,v7,stress,selfcal2,1,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,15.68,19.4,2,2,1,1,correct,球L,2.67,0.5,2.17,0.766,0.222,0.077,0.968,2.17,correct_only,1,0,0,0,,correct,correct,correct,球L,2.55,correct,球L,2.17,0.222,,0.766,,3.17
2026_08_16/001,e2,v7,stress,selfcal2,2,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,32.06,40.2,6,6,6,5,wrong,球L,0.45,0.12,-0.05,0.392,0.732,0.627,0.795,0.32,mixed,1,1,1,0,球L,correct,wrong,correct,球R,6.45,correct,球R,6.45,1.101,0.732,0.578,0.392,3.31
2026_08_16/001,e2,v7,stress,selfcal2,3,苹果,fruit(4-5cm),1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,4,石榴,fruit(4-5cm),1.56,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,5,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,miss,1,43.24,45.72,0,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,6,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,7,苹果,fruit(4-5cm),1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,8,石榴,fruit(4-5cm),1.56,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,9,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,selfcal2,10,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,59.99,66.81,2,2,1,1,correct,球R,6.52,3.0,6.02,0.536,0.887,0.568,0.881,3.52,correct_only,1,0,0,0,,correct,correct,correct,球R,5.8,correct,球R,3.52,0.926,,0.536,,3.32
2026_08_16/001,e2,v7,stress,selfcal2,11,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,66.7,74.18,3,3,1,0,correct,球L,4.62,2.94,4.12,0.377,0.417,0.434,0.879,1.68,correct_only,1,0,0,0,,none,correct,correct,球L,6.17,correct,球L,1.68,0.646,,0.377,,3.27
2026_08_16/001,e2,v7,stress,selfcal2,12,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,92.73,95.86,2,2,2,2,correct,球M,1.42,-0.04,0.92,0.902,1.777,0.024,0.821,1.46,correct_only,1,0,0,0,,correct,correct,correct,球M,2.55,correct,球M,2.55,1.933,,0.902,,3.32
2026_08_16/s1,s1,v7,,selfcal2,1,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,16.77,22.45,3,3,3,3,correct,球R,2.93,-0.76,0.55,1.0,1.042,0.0,0.702,3.68,correct_only,1,0,0,0,,correct,correct,correct,球R,5.8,correct,球R,5.8,1.167,,1.0,,1.61
2026_08_16/s1,s1,v7,,selfcal2,2,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,23.61,29.38,1,1,1,1,correct,球L,5.65,-0.85,3.18,0.977,0.915,0.011,0.597,6.5,correct_only,1,0,0,0,,correct,correct,correct,球L,6.5,correct,球L,6.5,0.915,,0.977,,1.53
2026_08_16/s1,s1,v7,,selfcal2,3,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,30.54,36.34,2,2,2,2,correct,球M,1.86,1.05,-0.64,1.0,1.209,0.0,0.518,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,4.33,correct,球M,4.33,1.209,,1.0,,1.49
2026_08_16/s1,s1,v7,,selfcal2,4,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,37.5,43.32,3,3,3,3,correct,球L,1.83,1.12,-0.69,0.987,0.842,0.006,0.633,0.7,correct_only,1,0,0,0,,correct,correct,correct,球L,4.22,correct,球L,4.22,0.921,,0.987,,1.54
2026_08_16/s1,s1,v7,,selfcal2,5,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,44.48,50.18,1,1,1,1,correct,球M,5.38,-0.64,2.98,1.0,1.271,0.0,0.493,6.01,correct_only,1,0,0,0,,correct,correct,correct,球M,6.01,correct,球M,6.01,1.271,,1.0,,1.5
2026_08_16/s1,s1,v7,,selfcal2,6,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,51.34,57.08,5,5,5,5,correct,球M,1.67,0.97,-0.77,1.0,1.072,0.0,0.587,0.7,correct_only,1,0,0,0,,correct,correct,correct,球M,3.95,correct,球M,3.95,1.391,,1.0,,1.49
2026_08_16/s1,s1,v7,,selfcal2,7,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,58.24,63.97,2,2,2,2,correct,球R,2.71,-1.24,0.28,1.0,1.098,0.0,0.669,3.95,correct_only,1,0,0,0,,correct,correct,correct,球R,6.39,correct,球R,6.39,1.157,,1.0,,1.59
2026_08_16/s1,s1,v7,,selfcal2,8,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,65.37,71.11,2,2,2,2,correct,球L,3.6,-0.19,1.16,1.0,0.844,0.0,0.658,3.79,correct_only,1,0,0,0,,correct,correct,correct,球L,5.2,correct,球L,5.2,0.939,,1.0,,1.55
2026_08_16/s1,s1,v7,,selfcal2,9,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,72.27,78.0,2,2,2,2,correct,球L,4.18,-1.02,1.75,1.0,0.835,0.0,0.667,5.2,correct_only,1,0,0,0,,correct,correct,correct,球L,6.17,correct,球L,6.17,0.898,,1.0,,1.56
2026_08_16/s1,s1,v7,,selfcal2,10,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,79.16,84.98,4,4,4,4,correct,球M,2.62,1.97,0.1,1.0,1.309,0.0,0.478,0.65,correct_only,1,0,0,0,,correct,correct,correct,球M,3.14,correct,球M,3.14,1.309,,1.0,,1.52
2026_08_16/s1,s1,v7,,selfcal2,11,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,86.14,92.08,2,2,2,2,correct,球R,3.78,1.51,1.14,1.0,0.919,0.0,0.737,2.27,correct_only,1,0,0,0,,correct,correct,correct,球R,3.74,correct,球R,3.74,0.919,,1.0,,1.6
2026_08_16/s1,s1,v7,,selfcal2,12,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,93.24,99.18,4,4,4,4,correct,球M,3.66,-1.21,1.02,1.0,1.411,0.0,0.438,4.87,correct_only,1,0,0,0,,correct,correct,correct,球M,6.61,correct,球M,6.61,1.411,,1.0,,1.5
2026_08_16/s1,s1,v7,,selfcal2,13,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,100.34,106.28,1,1,1,1,correct,球R,5.64,-1.08,3.0,1.0,1.15,0.0,0.671,6.72,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,1.15,,1.0,,1.6
2026_08_16/s1,s1,v7,,selfcal2,14,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,107.44,113.4,2,2,2,2,correct,球R,3.98,-0.95,1.32,0.999,1.204,0.001,0.655,4.93,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,1.216,,0.999,,1.61
2026_08_16/s1,s1,v7,,selfcal2,15,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,114.56,120.57,1,1,1,1,correct,球L,5.74,-0.97,3.03,0.905,0.812,0.044,0.643,6.72,correct_only,1,0,0,0,,correct,correct,correct,球L,6.72,correct,球L,6.72,0.812,,0.905,,1.59
2026_08_16/s2,s2,v7,,selfcal2,1,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,18.18,23.88,1,1,1,1,correct,球M,5.74,2.11,3.34,1.0,1.246,0.0,0.764,3.63,correct_only,1,0,0,0,,correct,correct,correct,球M,3.63,correct,球M,3.63,1.246,,1.0,,2.35
2026_08_16/s2,s2,v7,,selfcal2,2,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,25.04,30.76,2,2,2,2,correct,球R,2.98,-0.81,0.56,0.858,0.838,0.138,0.866,3.79,correct_only,1,0,0,0,,correct,correct,correct,球R,6.23,correct,球R,6.23,0.863,,0.858,,2.48
2026_08_16/s2,s2,v7,,selfcal2,3,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,31.92,37.72,6,6,6,6,correct,球M,0.43,0.16,-2.07,0.993,1.641,0.002,0.73,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,4.33,correct,球M,4.33,1.641,,1.0,,2.44
2026_08_16/s2,s2,v7,,selfcal2,4,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,38.88,44.65,2,2,2,2,correct,球R,3.41,-0.93,0.94,0.636,1.194,0.479,0.743,4.33,correct_only,1,0,0,0,,correct,correct,correct,球R,6.01,correct,球R,6.01,1.194,,0.636,,2.47
2026_08_16/s2,s2,v7,,selfcal2,5,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,45.81,51.53,3,3,2,2,correct,球L,3.44,-0.89,1.02,0.571,0.738,0.355,0.733,4.33,correct_only,1,0,0,0,,correct,correct,correct,球L,6.28,correct,球L,5.8,0.787,,0.606,,2.43
2026_08_16/s2,s2,v7,,selfcal2,6,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,52.69,58.39,2,2,2,2,correct,球R,4.39,-0.81,1.99,0.609,1.191,0.538,0.732,5.2,correct_only,1,0,0,0,,correct,correct,correct,球R,6.01,correct,球R,6.01,1.191,,0.609,,2.45
2026_08_16/s2,s2,v7,,selfcal2,7,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,59.55,65.33,4,4,4,3,correct,球M,2.31,1.93,-0.17,0.959,1.445,0.011,0.753,0.38,mixed,1,1,1,1,苹果,correct,correct,correct,球M,2.27,correct,球M,2.27,1.445,0.93,0.967,0.463,2.46
2026_08_16/s2,s2,v7,,selfcal2,8,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,66.69,72.44,1,1,1,1,correct,球L,5.46,-0.39,3.01,0.649,0.784,0.272,0.771,5.85,correct_only,1,0,0,0,,correct,correct,correct,球L,5.85,correct,球L,5.85,0.784,,0.649,,2.47
2026_08_16/s2,s2,v7,,selfcal2,9,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,73.6,79.28,1,1,1,1,correct,球R,5.49,2.89,3.11,0.758,1.227,0.231,0.808,2.6,correct_only,1,0,0,0,,correct,correct,correct,球R,2.6,correct,球R,2.6,1.227,,0.758,,2.55
2026_08_16/s2,s2,v7,,selfcal2,10,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,80.44,86.23,3,3,3,3,correct,球R,2.77,-0.37,0.28,0.594,1.274,0.497,0.745,3.14,correct_only,1,0,0,0,,correct,correct,correct,球R,5.15,correct,球R,5.15,1.306,,0.671,,2.52
2026_08_16/s2,s2,v7,,selfcal2,11,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,87.39,93.38,8,8,8,8,correct,球M,1.08,0.1,-1.61,0.863,1.207,0.041,0.771,0.97,correct_only,1,0,0,0,,correct,correct,correct,球M,4.93,correct,球M,4.93,1.75,,1.0,,2.46
2026_08_16/s2,s2,v7,,selfcal2,12,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,94.54,100.51,3,3,3,3,correct,球L,3.72,-0.84,1.05,0.705,0.782,0.097,0.79,4.56,correct_only,1,0,0,0,,correct,correct,correct,球L,5.97,correct,球L,5.97,0.844,,0.705,,2.47
2026_08_16/s2,s2,v7,,selfcal2,13,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,101.67,107.63,4,4,4,4,correct,球M,3.29,3.01,0.63,1.0,1.631,0.0,0.733,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,2.22,correct,球M,2.22,1.797,,1.0,,2.4
2026_08_16/s2,s2,v7,,selfcal2,14,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,108.79,114.8,3,3,3,2,correct,球L,4.47,0.78,1.76,0.491,0.798,0.37,0.692,3.68,mixed,1,1,1,1,香蕉,wrong,correct,correct,球L,4.55,correct,球L,4.55,0.847,0.296,0.611,0.706,2.47
2026_08_16/s2,s2,v7,,selfcal2,15,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,115.96,121.97,3,3,2,2,correct,球L,2.75,1.51,0.04,0.517,0.836,0.395,0.694,1.25,correct_only,1,0,0,0,,correct,correct,correct,球L,2.55,correct,球L,2.55,0.863,0.313,0.536,0.345,2.46
2026_08_16/s3,s3,v7,,selfcal2,1,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,18.24,23.94,4,4,4,4,correct,球M,2.43,1.83,0.03,1.0,0.318,0.0,0.971,0.6,correct_only,1,0,0,0,,correct,correct,correct,球M,2.55,correct,球M,2.55,0.651,,1.0,,3.45
2026_08_16/s3,s3,v7,,selfcal2,2,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,25.1,30.88,2,2,2,2,correct,球L,2.69,-0.83,0.21,0.627,0.388,0.137,0.932,3.52,correct_only,1,0,0,0,,correct,correct,correct,球L,5.69,correct,球L,5.69,0.414,,0.627,,3.35
2026_08_16/s3,s3,v7,,selfcal2,3,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,32.04,37.86,2,2,2,2,correct,球L,5.14,1.35,2.62,0.581,0.602,0.394,0.886,3.79,correct_only,1,0,0,0,,correct,correct,correct,球L,4.33,correct,球L,4.33,0.602,,0.647,,3.34
2026_08_16/s3,s3,v7,,selfcal2,4,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,39.02,44.84,1,1,1,1,correct,球M,5.73,1.83,3.21,0.874,1.933,0.031,0.799,3.9,correct_only,1,0,0,0,,correct,correct,correct,球M,3.9,correct,球M,3.9,1.933,,0.874,,3.36
2026_08_16/s3,s3,v7,,selfcal2,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,46.0,51.67,2,2,1,0,correct,球R,3.65,-0.85,1.28,0.471,1.246,0.738,0.81,4.5,correct_only,1,0,0,0,,none,correct,correct,球R,6.01,correct,球R,4.5,1.246,,0.471,,3.37
2026_08_16/s3,s3,v7,,selfcal2,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,52.83,58.53,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.45,none,,,1.246,,0.443,,3.37
2026_08_16/s3,s3,v7,,selfcal2,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,59.69,65.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,wrong,苹果,1.51,none,,,0.831,0.757,0.407,0.422,3.27
2026_08_16/s3,s3,v7,,selfcal2,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.69,72.43,1,1,1,1,correct,球L,5.56,0.31,3.12,0.513,0.691,0.627,0.852,5.25,correct_only,1,0,0,0,,correct,correct,correct,球L,5.25,correct,球L,5.25,0.691,,0.513,,3.29
2026_08_16/s3,s3,v7,,selfcal2,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,3,3,3,3,correct,球M,2.63,1.82,0.2,0.888,1.427,0.028,0.854,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,3.74,correct,球M,3.74,1.665,,0.941,,3.33
2026_08_16/s3,s3,v7,,selfcal2,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.48,86.27,3,3,3,2,wrong,球M,3.46,2.49,0.97,0.647,0.843,0.357,0.881,0.97,wrong_only,0,1,0,0,球M|石榴|苹果,wrong,wrong,wrong,球M,0.97,wrong,球M,0.97,,1.175,,0.647,3.36
2026_08_16/s3,s3,v7,,selfcal2,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,87.43,93.42,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,6.45,none,,,0.794,,0.357,,3.3
2026_08_16/s3,s3,v7,,selfcal2,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,1,1,1,1,correct,球M,6.02,-0.04,3.38,0.972,1.949,0.007,0.817,6.06,correct_only,1,0,0,0,,correct,correct,correct,球M,6.06,correct,球M,6.06,1.949,,0.972,,3.38
2026_08_16/s3,s3,v7,,selfcal2,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,101.68,107.62,2,2,2,2,correct,球R,5.02,-0.78,2.38,0.523,1.096,0.598,0.849,5.8,correct_only,1,0,0,0,,correct,correct,correct,球R,6.28,correct,球R,6.28,1.096,,0.671,,3.38
2026_08_16/s3,s3,v7,,selfcal2,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,4,4,3,3,correct,球M,3.04,1.15,0.33,0.982,1.677,0.011,0.845,1.9,correct_only,1,0,0,0,,correct,correct,correct,球M,4.12,correct,球M,4.12,1.922,0.71,0.982,0.302,3.37
2026_08_16/s3,s3,v7,,selfcal2,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.95,121.92,1,1,1,0,correct,球R,6.47,0.13,3.8,0.486,1.309,0.694,0.806,6.34,correct_only,1,0,0,0,,none,correct,correct,球R,6.34,correct,球R,6.34,1.309,,0.486,,3.36
2026_08_16/s4,s4,v8,,selfcal2,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,15.68,21.4,2,2,2,2,correct,球L,3.95,2.44,1.53,0.929,0.341,0.023,0.967,1.52,correct_only,1,0,0,0,,correct,correct,correct,球L,4.17,correct,球L,4.17,0.378,,0.929,,3.81
2026_08_16/s4,s4,v8,,selfcal2,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,22.56,28.34,2,2,1,1,correct,球L,6.35,2.28,3.87,0.927,0.359,0.022,0.965,4.06,correct_only,1,0,0,0,,correct,correct,correct,球L,6.12,correct,球L,4.06,0.359,,1.0,,3.83
2026_08_16/s4,s4,v8,,selfcal2,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,29.5,35.29,8,8,7,7,wrong,球L,0.85,0.25,-1.64,0.671,0.895,0.215,0.878,0.6,mixed,1,1,1,0,球L,wrong,wrong,correct,球M,3.95,correct,球M,3.68,1.047,0.895,0.907,0.9,3.83
2026_08_16/s4,s4,v8,,selfcal2,4,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,36.45,42.22,5,5,5,5,wrong,球M,1.02,0.26,-1.45,0.853,0.991,0.039,0.894,0.76,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,7.53,correct,球R,7.53,0.801,0.991,0.733,0.916,3.82
2026_08_16/s4,s4,v8,,selfcal2,5,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,43.38,49.06,3,3,3,3,correct,球R,3.43,-1.77,1.05,0.733,0.798,0.533,0.901,5.2,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,0.798,,0.906,,3.82
2026_08_16/s4,s4,v8,,selfcal2,6,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,50.22,55.97,3,3,2,2,correct,球M,2.27,1.79,-0.18,0.673,1.286,0.107,0.826,0.49,correct_only,1,0,0,0,,correct,wrong,correct,球M,3.3,correct,球M,3.3,1.438,1.095,0.869,0.425,3.92
2026_08_16/s4,s4,v8,,selfcal2,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,57.13,62.9,3,3,3,3,correct,球M,2.3,1.48,-0.17,0.883,1.475,0.033,0.848,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,6.07,correct,球M,6.07,1.567,,0.928,,3.85
2026_08_16/s4,s4,v8,,selfcal2,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,72.63,78.38,5,5,4,3,wrong,球M,0.46,0.05,-1.99,0.761,0.821,0.307,0.902,0.41,mixed,1,1,1,0,球M,wrong,wrong,wrong,球M,1.28,wrong,球M,1.28,1.241,1.515,0.472,0.915,3.77
2026_08_16/s4,s4,v8,,selfcal2,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,79.54,85.21,5,5,2,1,wrong,球L,0.57,0.11,-1.8,0.475,0.899,0.425,0.828,0.47,mixed,1,1,1,0,球L,correct,wrong,correct,球R,1.52,correct,球R,1.52,1.058,1.033,0.597,0.475,3.8
2026_08_16/s4,s4,v8,,selfcal2,10,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,86.37,92.19,4,4,4,3,wrong,球R,1.12,0.6,-1.4,0.731,0.708,0.538,0.912,0.52,wrong_only,0,1,0,0,球R|石榴|苹果,wrong,wrong,wrong,球R,0.87,wrong,球R,0.87,,1.026,,0.827,3.82
