rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,sphere10,82.92,83.52,0.6,1.458,球M,321,1.0,0.327,,,0.0,0.673,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.327, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,83.58,84.54,0.96,1.431,球M,321,1.0,0.568,,,0.0,0.432,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.568, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,84.6,85.03,0.44,1.481,球M,321,1.0,0.307,,,0.0,0.693,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.307, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,85.09,85.81,0.72,1.422,球M,321,1.0,0.624,,,0.0,0.376,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.624, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,85.86,87.23,1.37,1.488,球M,321,1.0,0.189,,,0.0,0.811,object#37,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.189, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,87.29,87.79,0.5,1.42,球M,321,1.0,0.586,,,0.0,0.414,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.586, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,87.84,88.28,0.44,1.472,球M,321,1.0,0.258,,,0.0,0.742,object#17,,0,0,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.258, ""capture"": null, ""miss_deg"": null, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,sphere10,89.27,91.31,2.04,1.664,石榴,78,0.945,0.434,,,0.058,0.541,object#17,,0,0,,,,2,"[{""name"": ""石榴"", ""share"": 0.945, ""q"": 0.434, ""capture"": null, ""miss_deg"": null, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.055, ""q"": 0.025, ""capture"": null, ""miss_deg"": null, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,sphere10,91.43,94.96,3.53,1.652,石榴,78,0.909,0.397,,,0.1,0.563,object#17,,0,0,8,石榴,1,2,"[{""name"": ""石榴"", ""share"": 0.909, ""q"": 0.397, ""capture"": null, ""miss_deg"": null, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.091, ""q"": 0.04, ""capture"": null, ""miss_deg"": null, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,sphere10,95.48,96.04,0.56,1.494,香蕉,323,0.75,0.531,,,0.287,0.292,object#316,,0,0,,,,3,"[{""name"": ""香蕉"", ""share"": 0.75, ""q"": 0.531, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.215, ""q"": 0.152, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}, {""name"": ""苹果"", ""share"": 0.031, ""q"": 0.022, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,sphere10,96.09,96.77,0.68,1.574,香蕉,323,0.615,0.352,,,0.579,0.427,object#17,,0,0,,,,3,"[{""name"": ""香蕉"", ""share"": 0.615, ""q"": 0.352, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.356, ""q"": 0.204, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.03, ""q"": 0.017, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,sphere10,96.92,98.03,1.1,1.572,香蕉,323,0.615,0.354,,,0.593,0.424,object#17,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.615, ""q"": 0.354, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.365, ""q"": 0.21, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.02, ""q"": 0.012, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,sphere10,98.42,99.43,1.01,1.597,香蕉,323,0.628,0.356,,,0.592,0.433,object#17,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.628, ""q"": 0.356, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.372, ""q"": 0.211, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.001, ""q"": 0.0, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,sphere10,99.79,100.65,0.87,1.608,香蕉,323,0.63,0.367,,,0.583,0.418,object#17,,0,0,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.63, ""q"": 0.367, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.367, ""q"": 0.214, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.003, ""q"": 0.002, ""capture"": null, ""miss_deg"": null, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,sphere10,101.26,101.76,0.5,1.649,苹果,300,0.608,0.361,,,0.645,0.407,object#17,,0,0,9,香蕉,0,2,"[{""name"": ""苹果"", ""share"": 0.608, ""q"": 0.361, ""capture"": null, ""miss_deg"": null, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.392, ""q"": 0.232, ""capture"": null, ""miss_deg"": null, ""labels"": [323]}]"
