rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/000,e1,v7,,cluster015,11,苹果,fruit(4-5cm),4.22,≥2.5°,clear,0,0,schedule,1,hit,1,110.28,116.1,4,4,4,4,correct,苹果,2.6,1.66,0.08,0.804,0.644,0.104,0.681,0.94,correct_only,1,0,0,0,,correct,correct,correct,苹果,4.07,correct,苹果,4.07,0.644,,0.805,,1.66
2026_08_16/000,e1,v7,,cluster015,12,球R,ball(3cm),6.01,≥2.5°,clear,0,0,schedule,1,hit,1,117.26,123.17,1,1,1,1,correct,球R,6.16,0.35,3.55,1.0,0.435,0.0,0.863,5.81,correct_only,1,0,0,0,,correct,correct,correct,球R,5.81,correct,球R,5.81,0.435,,1.0,,1.47
2026_08_16/001,e2,v7,stress,cluster015,1,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,15.68,19.4,2,2,1,1,correct,球L,2.67,0.5,2.17,0.766,0.222,0.077,0.968,2.17,correct_only,1,0,0,0,,correct,correct,correct,球L,2.76,correct,球L,2.17,0.222,,0.766,,3.17
2026_08_16/001,e2,v7,stress,cluster015,2,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,32.06,40.2,5,5,5,4,wrong,球L,0.45,0.12,-0.05,0.433,0.661,0.443,0.832,0.32,mixed,1,1,1,0,球L,correct,wrong,correct,球R,6.82,correct,球R,6.82,0.996,0.661,0.643,0.433,3.31
2026_08_16/001,e2,v7,stress,cluster015,3,苹果,fruit(4-5cm),1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,cluster015,4,石榴,fruit(4-5cm),1.56,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,cluster015,5,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,43.24,45.72,1,1,1,1,correct,球M,2.18,0.5,1.68,0.988,0.459,0.002,0.958,1.68,correct_only,1,0,0,0,,correct,correct,correct,球M,1.68,correct,球M,1.68,0.459,,0.988,,3.61
2026_08_16/001,e2,v7,stress,cluster015,6,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,cluster015,7,苹果,fruit(4-5cm),1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,cluster015,8,石榴,fruit(4-5cm),1.56,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,cluster015,9,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,cluster015,10,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,59.99,66.81,2,2,2,2,correct,球R,2.78,0.5,2.28,0.524,0.794,0.587,0.891,2.27,correct_only,1,0,0,0,,correct,correct,correct,球R,5.9,correct,球R,5.9,0.794,,0.715,,3.33
2026_08_16/001,e2,v7,stress,cluster015,11,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,66.7,74.18,3,3,2,1,correct,球L,2.72,0.23,2.22,0.491,0.228,0.272,0.949,2.49,correct_only,1,0,0,0,,correct,correct,correct,球L,6.55,correct,球L,4.22,0.383,,0.56,,3.28
2026_08_16/001,e2,v7,stress,cluster015,12,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,92.73,95.86,3,3,3,3,correct,球M,0.77,0.5,0.27,0.995,0.72,0.001,0.934,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,1.523,,1.0,,3.71
2026_08_16/s1,s1,v7,,cluster015,1,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,16.77,22.45,2,2,2,2,correct,球R,3.47,-0.92,1.09,1.0,1.119,0.0,0.68,4.39,correct_only,1,0,0,0,,correct,correct,correct,球R,6.23,correct,球R,6.23,1.167,,1.0,,1.61
2026_08_16/s1,s1,v7,,cluster015,2,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,23.61,29.38,1,1,1,1,correct,球L,5.65,-0.9,3.18,0.977,0.911,0.011,0.598,6.55,correct_only,1,0,0,0,,correct,correct,correct,球L,6.55,correct,球L,6.55,0.911,,0.977,,1.53
2026_08_16/s1,s1,v7,,cluster015,3,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,30.54,36.34,1,1,1,1,correct,球M,5.73,2.21,3.23,1.0,1.143,0.0,0.545,3.52,correct_only,1,0,0,0,,correct,correct,correct,球M,3.52,correct,球M,3.52,1.143,,1.0,,1.49
2026_08_16/s1,s1,v7,,cluster015,4,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,37.5,43.32,1,1,1,1,correct,球L,5.46,-1.04,2.94,0.953,0.936,0.022,0.577,6.5,correct_only,1,0,0,0,,correct,correct,correct,球L,6.5,correct,球L,6.5,0.936,,0.953,,1.52
2026_08_16/s1,s1,v7,,cluster015,5,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,44.48,50.18,1,1,1,1,correct,球M,5.38,-0.69,2.98,1.0,1.305,0.0,0.48,6.07,correct_only,1,0,0,0,,correct,correct,correct,球M,6.07,correct,球M,6.07,1.305,,1.0,,1.5
2026_08_16/s1,s1,v7,,cluster015,6,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,51.34,57.08,1,1,1,1,correct,球M,5.36,-0.92,2.92,1.0,1.36,0.0,0.458,6.28,correct_only,1,0,0,0,,correct,correct,correct,球M,6.28,correct,球M,6.28,1.36,,1.0,,1.5
2026_08_16/s1,s1,v7,,cluster015,7,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,58.24,63.97,1,1,1,1,correct,球R,5.2,-1.24,2.77,1.0,1.214,0.0,0.635,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,1.214,,1.0,,1.59
2026_08_16/s1,s1,v7,,cluster015,8,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,65.37,71.11,2,2,2,2,correct,球L,3.6,-1.54,1.16,1.0,0.862,0.0,0.656,5.15,correct_only,1,0,0,0,,correct,correct,correct,球L,6.73,correct,球L,6.73,0.918,,1.0,,1.56
2026_08_16/s1,s1,v7,,cluster015,9,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,72.27,78.0,1,1,1,1,correct,球L,5.21,-1.23,2.78,1.0,0.769,0.0,0.693,6.45,correct_only,1,0,0,0,,correct,correct,correct,球L,6.45,correct,球L,6.45,0.769,,1.0,,1.57
2026_08_16/s1,s1,v7,,cluster015,10,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,79.16,84.98,2,2,2,2,correct,球M,4.03,-1.35,1.51,1.0,1.071,0.0,0.587,5.38,correct_only,1,0,0,0,,correct,correct,correct,球M,6.73,correct,球M,6.73,1.071,,1.0,,1.55
2026_08_16/s1,s1,v7,,cluster015,11,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,86.14,92.08,1,1,1,1,correct,球R,5.41,-1.04,2.77,1.0,0.743,0.0,0.776,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,0.743,,1.0,,1.6
2026_08_16/s1,s1,v7,,cluster015,12,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,93.24,99.18,2,2,2,2,correct,球M,4.42,-1.32,1.78,1.0,1.167,0.0,0.535,5.74,correct_only,1,0,0,0,,correct,correct,correct,球M,6.88,correct,球M,6.88,1.413,,1.0,,1.5
2026_08_16/s1,s1,v7,,cluster015,13,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,100.34,106.28,1,1,1,1,correct,球R,5.64,-1.08,3.0,1.0,1.141,0.0,0.674,6.72,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,1.141,,1.0,,1.61
2026_08_16/s1,s1,v7,,cluster015,14,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,107.44,113.4,1,1,1,1,correct,球R,5.77,-0.95,3.11,0.998,1.004,0.002,0.713,6.72,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,1.004,,0.998,,1.61
2026_08_16/s1,s1,v7,,cluster015,15,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,114.56,120.57,1,1,1,1,correct,球L,5.74,-0.97,3.03,1.0,0.718,0.0,0.714,6.72,correct_only,1,0,0,0,,correct,correct,correct,球L,6.72,correct,球L,6.72,0.718,,1.0,,1.59
2026_08_16/s2,s2,v7,,cluster015,1,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,18.18,23.88,1,1,1,1,correct,球M,5.74,-0.64,3.34,1.0,1.359,0.0,0.743,6.38,correct_only,1,0,0,0,,correct,correct,correct,球M,6.38,correct,球M,6.38,1.359,,1.0,,2.35
2026_08_16/s2,s2,v7,,cluster015,2,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,25.04,30.76,1,1,1,1,correct,球R,5.47,-0.87,3.05,0.855,0.919,0.124,0.872,6.34,correct_only,1,0,0,0,,correct,correct,correct,球R,6.34,correct,球R,6.34,0.919,,0.855,,2.48
2026_08_16/s2,s2,v7,,cluster015,3,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,31.92,37.72,1,1,1,1,correct,球M,5.73,-1.09,3.23,1.0,1.666,0.0,0.727,6.82,correct_only,1,0,0,0,,correct,correct,correct,球M,6.82,correct,球M,6.82,1.666,,1.0,,2.4
2026_08_16/s2,s2,v7,,cluster015,4,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,38.88,44.65,1,1,1,1,correct,球R,5.52,-0.93,3.05,0.777,1.269,0.208,0.806,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,1.269,,0.777,,2.49
2026_08_16/s2,s2,v7,,cluster015,5,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,45.81,51.53,1,1,1,0,correct,球L,5.55,-1.0,3.13,0.463,0.716,0.335,0.681,6.55,correct_only,1,0,0,0,,none,correct,correct,球L,6.55,correct,球L,6.55,0.716,,0.463,,2.44
2026_08_16/s2,s2,v7,,cluster015,6,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,52.69,58.39,2,2,2,2,correct,球R,4.39,-0.87,1.99,0.77,1.122,0.25,0.801,5.25,correct_only,1,0,0,0,,correct,correct,correct,球R,6.07,correct,球R,6.07,1.122,,0.77,,2.46
2026_08_16/s2,s2,v7,,cluster015,7,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,59.55,65.33,3,3,2,2,correct,球M,3.5,2.63,1.02,0.986,1.457,0.004,0.758,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,1.457,0.381,1.0,0.239,2.45
2026_08_16/s2,s2,v7,,cluster015,8,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,66.69,72.44,1,1,1,1,correct,球L,5.46,-1.47,3.01,0.527,0.834,0.335,0.701,6.93,correct_only,1,0,0,0,,correct,correct,correct,球L,6.93,correct,球L,6.93,0.834,,0.527,,2.46
2026_08_16/s2,s2,v7,,cluster015,9,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,73.6,79.28,2,2,2,2,wrong,球M,2.84,2.57,0.46,0.907,0.403,0.089,0.927,0.27,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,7.58,correct,球R,7.58,1.177,0.403,0.78,0.907,2.48
2026_08_16/s2,s2,v7,,cluster015,10,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,80.44,86.23,2,2,2,2,correct,球R,3.63,-3.95,1.14,0.78,1.177,0.205,0.821,7.58,correct_only,1,0,0,0,,correct,correct,correct,球R,8.94,correct,球R,8.94,1.209,,0.78,,2.52
2026_08_16/s2,s2,v7,,cluster015,11,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,87.39,93.38,1,1,1,1,correct,球M,5.95,-0.87,3.26,0.997,1.764,0.001,0.71,6.82,correct_only,1,0,0,0,,correct,correct,correct,球M,6.82,correct,球M,6.82,1.764,,0.997,,2.42
2026_08_16/s2,s2,v7,,cluster015,12,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,94.54,100.51,1,1,1,1,correct,球L,5.72,-0.84,3.05,0.54,0.749,0.199,0.737,6.56,correct_only,1,0,0,0,,correct,correct,correct,球L,6.56,correct,球L,6.56,0.749,,0.54,,2.47
2026_08_16/s2,s2,v7,,cluster015,13,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,101.67,107.63,1,1,1,1,correct,球M,5.83,3.01,3.17,1.0,1.73,0.0,0.717,2.82,correct_only,1,0,0,0,,correct,correct,correct,球M,2.82,correct,球M,2.82,1.73,,1.0,,2.39
2026_08_16/s2,s2,v7,,cluster015,14,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,108.79,114.8,1,1,1,0,correct,球L,5.87,0.78,3.16,0.412,0.712,0.39,0.673,5.09,correct_only,1,0,0,0,,none,correct,correct,球L,5.09,correct,球L,5.09,0.712,,0.412,,2.46
2026_08_16/s2,s2,v7,,cluster015,15,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,115.96,121.97,3,2,2,2,correct,球L,4.38,3.02,1.67,0.534,0.791,0.244,0.72,1.35,mixed,1,1,0,1,球M,correct,correct,correct,球L,1.35,correct,球L,1.35,0.791,0.594,0.534,0.604,2.42
2026_08_16/s3,s3,v7,,cluster015,1,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,18.24,23.94,4,4,4,4,correct,球M,1.46,1.13,-0.94,0.994,0.589,0.002,0.946,0.32,correct_only,1,0,0,0,,correct,correct,correct,球M,4.22,correct,球M,4.22,0.589,,1.0,,3.54
2026_08_16/s3,s3,v7,,cluster015,2,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,25.1,30.88,1,1,1,1,correct,球L,5.13,-0.94,2.65,0.652,0.362,0.135,0.939,6.07,correct_only,1,0,0,0,,correct,correct,correct,球L,6.07,correct,球L,6.07,0.362,,0.652,,3.35
2026_08_16/s3,s3,v7,,cluster015,3,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,32.04,37.86,1,1,1,1,correct,球L,5.73,-0.77,3.21,0.664,0.362,0.135,0.94,6.5,correct_only,1,0,0,0,,correct,correct,correct,球L,6.5,correct,球L,6.5,0.362,,0.664,,3.35
2026_08_16/s3,s3,v7,,cluster015,4,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,39.02,44.84,4,4,4,4,correct,球M,1.62,1.3,-0.9,0.829,1.518,0.045,0.833,0.32,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,2.133,,0.984,,3.91
2026_08_16/s3,s3,v7,,cluster015,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,46.0,51.67,1,1,1,1,correct,球R,5.49,-0.96,3.12,0.741,0.595,0.276,0.942,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,0.595,,0.741,,3.4
2026_08_16/s3,s3,v7,,cluster015,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,52.83,58.53,1,1,1,1,correct,球R,5.63,-0.82,3.23,0.709,0.605,0.324,0.939,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,0.605,,0.709,,3.39
2026_08_16/s3,s3,v7,,cluster015,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,59.69,65.49,2,2,2,1,correct,球L,4.05,-0.55,1.55,0.509,0.441,0.254,0.905,4.6,correct_only,1,0,0,0,,correct,correct,correct,球L,6.87,correct,球L,6.87,0.572,,0.509,,3.35
2026_08_16/s3,s3,v7,,cluster015,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,66.69,72.43,1,1,1,1,correct,球L,5.56,-0.5,3.12,0.706,0.457,0.166,0.929,6.06,correct_only,1,0,0,0,,correct,correct,correct,球L,6.06,correct,球L,6.06,0.457,,0.706,,3.35
2026_08_16/s3,s3,v7,,cluster015,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,2,2,2,2,correct,球M,4.96,-0.99,2.53,0.933,1.912,0.016,0.813,5.96,correct_only,1,0,0,0,,correct,correct,correct,球M,6.45,correct,球M,6.45,1.912,,0.976,,3.41
2026_08_16/s3,s3,v7,,cluster015,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.48,86.27,3,3,3,2,wrong,球M,3.46,2.49,0.97,0.833,0.843,0.114,0.908,0.97,mixed,1,1,1,1,球L|球M,wrong,wrong,wrong,球L,7.91,wrong,球L,7.91,1.019,0.843,0.575,0.833,3.4
2026_08_16/s3,s3,v7,,cluster015,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,87.43,93.42,1,1,1,0,correct,球L,6.0,-1.91,3.31,0.398,0.537,0.495,0.852,7.91,correct_only,1,0,0,0,,none,correct,correct,球L,7.91,correct,球L,7.91,0.537,,0.398,,3.36
2026_08_16/s3,s3,v7,,cluster015,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,2,2,2,2,correct,球M,2.72,1.63,0.08,0.978,1.939,0.005,0.896,1.08,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,1.939,,1.0,,3.98
2026_08_16/s3,s3,v7,,cluster015,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,101.68,107.62,1,1,1,1,correct,球R,5.62,-0.78,2.98,0.816,0.508,0.179,0.955,6.39,correct_only,1,0,0,0,,correct,correct,correct,球R,6.39,correct,球R,6.39,0.508,,0.816,,3.39
2026_08_16/s3,s3,v7,,cluster015,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,4,4,3,3,correct,球M,0.77,0.5,-1.94,0.957,2.147,0.01,0.882,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,2.06,correct,球M,2.06,2.147,0.409,0.997,0.443,3.44
2026_08_16/s3,s3,v7,,cluster015,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.95,121.92,1,1,1,1,correct,球R,6.47,-0.63,3.8,0.633,0.825,0.381,0.906,7.1,correct_only,1,0,0,0,,correct,correct,correct,球R,7.1,correct,球R,7.1,0.825,,0.633,,3.38
2026_08_16/s4,s4,v8,,cluster015,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,15.68,21.4,3,3,2,2,correct,球L,3.95,2.44,1.53,0.929,0.341,0.023,0.967,1.52,correct_only,1,0,0,0,,correct,wrong,correct,球L,6.28,correct,球L,6.28,0.341,0.116,0.982,1.0,3.81
2026_08_16/s4,s4,v8,,cluster015,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,22.56,28.34,1,1,1,1,correct,球L,6.35,2.28,3.87,0.927,0.359,0.022,0.965,4.06,correct_only,1,0,0,0,,correct,correct,correct,球L,4.06,correct,球L,4.06,0.359,,0.927,,3.8
2026_08_16/s4,s4,v8,,cluster015,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,29.5,35.29,5,5,4,4,wrong,球L,2.26,1.12,-0.23,0.858,0.516,0.05,0.945,1.14,mixed,1,1,1,0,球L,wrong,wrong,wrong,球L,1.58,correct,球M,1.46,0.849,0.516,0.908,0.858,3.82
2026_08_16/s4,s4,v8,,cluster015,4,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,36.45,42.22,4,4,2,2,wrong,球M,1.24,0.32,-1.23,0.938,0.231,0.065,0.978,0.92,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,7.64,correct,球R,6.72,0.203,0.231,1.0,0.963,3.87
2026_08_16/s4,s4,v8,,cluster015,5,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,43.38,49.06,2,2,1,1,correct,球R,3.43,-3.28,1.05,1.0,0.203,0.0,0.982,6.72,correct_only,1,0,0,0,,correct,correct,correct,球R,9.59,correct,球R,6.72,0.203,,1.0,,3.85
2026_08_16/s4,s4,v8,,cluster015,6,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,50.22,55.97,4,4,4,4,wrong,球R,1.26,0.67,-1.19,0.67,0.552,0.611,0.925,0.6,mixed,1,1,1,0,球R,wrong,wrong,correct,球M,1.2,correct,球M,1.2,0.919,0.552,0.827,0.67,3.87
2026_08_16/s4,s4,v8,,cluster015,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,57.13,62.9,4,4,4,4,correct,球M,1.75,1.21,-0.72,0.841,1.088,0.043,0.882,0.54,correct_only,1,0,0,0,,correct,correct,correct,球M,1.9,correct,球M,1.9,1.097,,0.959,,3.9
2026_08_16/s4,s4,v8,,cluster015,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,72.63,78.38,3,3,3,3,wrong,球M,0.46,0.05,-1.99,0.961,1.259,0.037,0.881,0.41,mixed,1,1,1,0,球M,wrong,wrong,correct,球L,2.04,correct,球L,2.04,1.071,1.259,0.752,0.961,3.79
2026_08_16/s4,s4,v8,,cluster015,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,79.54,85.21,4,4,4,4,wrong,球L,0.57,0.11,-1.8,0.949,0.253,0.016,0.976,0.47,mixed,1,1,1,0,球L,wrong,wrong,correct,球R,2.45,correct,球R,2.45,0.661,0.629,0.826,0.949,3.79
