rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/s6,s6,v8,,noocc15,14.63,15.01,0.38,4.398,球M,192,0.842,0.0621,0.864,0.122,0.106,0.926,object#17,389.5337,1,1,,,,4,"[{""name"": ""球M"", ""m"": 24.2002, ""q"": 0.0621, ""c"": 0.0719, ""capture"": 0.864, ""share"": 0.842, ""miss_deg"": 0.81, ""labels"": [192]}, {""name"": ""球R"", ""m"": 2.55101, ""q"": 0.0065, ""c"": 0.0623, ""capture"": 0.105, ""share"": 0.089, ""miss_deg"": 3.18, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 1.73874, ""q"": 0.0045, ""c"": 0.0526, ""capture"": 0.085, ""share"": 0.06, ""miss_deg"": 3.33, ""labels"": [195]}, {""name"": ""球L"", ""m"": 0.25208, ""q"": 0.0006, ""c"": 0.0719, ""capture"": 0.009, ""share"": 0.009, ""miss_deg"": 4.6, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,noocc15,15.06,15.44,0.38,4.498,球R,193,0.759,0.053,1.007,0.209,0.209,0.93,object#17,389.5337,1,1,,,,3,"[{""name"": ""球R"", ""m"": 20.64884, ""q"": 0.053, ""c"": 0.0526, ""capture"": 1.007, ""share"": 0.759, ""miss_deg"": 0.0, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 4.31475, ""q"": 0.0111, ""c"": 0.0526, ""capture"": 0.21, ""share"": 0.159, ""miss_deg"": 2.65, ""labels"": [195]}, {""name"": ""球M"", ""m"": 2.22414, ""q"": 0.0057, ""c"": 0.0623, ""capture"": 0.092, ""share"": 0.082, ""miss_deg"": 3.28, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,15.5,15.77,0.27,4.516,球M,192,0.504,0.0516,0.828,0.723,0.611,0.898,object#17,389.5337,1,1,,,,3,"[{""name"": ""球M"", ""m"": 20.10711, ""q"": 0.0516, ""c"": 0.0623, ""capture"": 0.828, ""share"": 0.504, ""miss_deg"": 0.92, ""labels"": [192]}, {""name"": ""球R"", ""m"": 12.27877, ""q"": 0.0315, ""c"": 0.0526, ""capture"": 0.599, ""share"": 0.308, ""miss_deg"": 1.52, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 7.52553, ""q"": 0.0193, ""c"": 0.0526, ""capture"": 0.367, ""share"": 0.189, ""miss_deg"": 2.12, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,15.82,16.25,0.43,4.41,球L,191,0.548,0.0775,1.078,0.286,0.248,0.859,object#27,389.5337,1,1,,,,4,"[{""name"": ""球L"", ""m"": 30.20574, ""q"": 0.0775, ""c"": 0.0719, ""capture"": 1.078, ""share"": 0.548, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""球M"", ""m"": 7.48214, ""q"": 0.0192, ""c"": 0.0623, ""capture"": 0.308, ""share"": 0.136, ""miss_deg"": 2.3, ""labels"": [192]}, {""name"": ""苹果"", ""m"": 3.61942, ""q"": 0.0093, ""c"": 0.0526, ""capture"": 0.176, ""share"": 0.066, ""miss_deg"": 2.79, ""labels"": [194]}, {""name"": ""香蕉"", ""m"": 13.81052, ""q"": 0.0355, ""c"": 0.2469, ""capture"": 0.144, ""share"": 0.251, ""miss_deg"": 2.96, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,16.58,17.55,0.97,4.498,球M,192,0.653,0.1193,1.914,0.396,0.334,0.817,object#17,389.5337,1,1,,,,5,"[{""name"": ""球M"", ""m"": 46.46311, ""q"": 0.1193, ""c"": 0.0623, ""capture"": 1.914, ""share"": 0.653, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 15.53606, ""q"": 0.0399, ""c"": 0.0526, ""capture"": 0.758, ""share"": 0.218, ""miss_deg"": 1.12, ""labels"": [195]}, {""name"": ""球R"", ""m"": 8.13534, ""q"": 0.0209, ""c"": 0.0526, ""capture"": 0.397, ""share"": 0.114, ""miss_deg"": 2.04, ""labels"": [193]}, {""name"": ""球L"", ""m"": 0.99686, ""q"": 0.0026, ""c"": 0.0719, ""capture"": 0.036, ""share"": 0.014, ""miss_deg"": 3.87, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.00184, ""q"": 0.0, ""c"": 0.2309, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 6.97, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,17.79,18.06,0.27,4.449,球M,192,0.449,0.0923,1.481,0.612,0.706,0.794,object#10,389.5337,1,0,,,,5,"[{""name"": ""球M"", ""m"": 35.94745, ""q"": 0.0923, ""c"": 0.0623, ""capture"": 1.481, ""share"": 0.449, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""球L"", ""m"": 25.39032, ""q"": 0.0652, ""c"": 0.0719, ""capture"": 0.906, ""share"": 0.317, ""miss_deg"": 0.67, ""labels"": [191]}, {""name"": ""石榴"", ""m"": 5.82869, ""q"": 0.015, ""c"": 0.0526, ""capture"": 0.284, ""share"": 0.073, ""miss_deg"": 2.38, ""labels"": [195]}, {""name"": ""香蕉"", ""m"": 12.80965, ""q"": 0.0329, ""c"": 0.2469, ""capture"": 0.133, ""share"": 0.16, ""miss_deg"": 3.01, ""labels"": [196]}, {""name"": ""苹果"", ""m"": 0.09928, ""q"": 0.0003, ""c"": 0.0526, ""capture"": 0.005, ""share"": 0.001, ""miss_deg"": 4.9, ""labels"": [194]}]"
2026_08_16/s6,s6,v8,,noocc15,18.11,18.71,0.6,4.441,球M,192,0.685,0.1259,2.02,0.363,0.307,0.816,object#17,389.5337,1,1,,,,5,"[{""name"": ""球M"", ""m"": 49.04674, ""q"": 0.1259, ""c"": 0.0623, ""capture"": 2.02, ""share"": 0.685, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 15.02796, ""q"": 0.0386, ""c"": 0.0526, ""capture"": 0.733, ""share"": 0.21, ""miss_deg"": 1.18, ""labels"": [195]}, {""name"": ""球R"", ""m"": 6.22514, ""q"": 0.016, ""c"": 0.0526, ""capture"": 0.304, ""share"": 0.087, ""miss_deg"": 2.32, ""labels"": [193]}, {""name"": ""球L"", ""m"": 1.20107, ""q"": 0.0031, ""c"": 0.0719, ""capture"": 0.043, ""share"": 0.017, ""miss_deg"": 3.76, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.07815, ""q"": 0.0002, ""c"": 0.2469, ""capture"": 0.001, ""share"": 0.001, ""miss_deg"": 5.66, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,18.76,19.09,0.33,4.461,球M,192,0.55,0.108,1.732,0.368,0.425,0.804,object#10,389.5337,1,1,,,,4,"[{""name"": ""球M"", ""m"": 42.05066, ""q"": 0.108, ""c"": 0.0623, ""capture"": 1.732, ""share"": 0.55, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""球L"", ""m"": 17.87005, ""q"": 0.0459, ""c"": 0.0719, ""capture"": 0.638, ""share"": 0.234, ""miss_deg"": 1.42, ""labels"": [191]}, {""name"": ""石榴"", ""m"": 7.34514, ""q"": 0.0189, ""c"": 0.0526, ""capture"": 0.358, ""share"": 0.096, ""miss_deg"": 2.15, ""labels"": [195]}, {""name"": ""香蕉"", ""m"": 9.14486, ""q"": 0.0235, ""c"": 0.2469, ""capture"": 0.095, ""share"": 0.12, ""miss_deg"": 3.25, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,19.15,20.07,0.92,4.55,球M,192,0.652,0.1257,2.017,0.402,0.339,0.807,object#17,389.5337,1,1,,,,5,"[{""name"": ""球M"", ""m"": 48.96083, ""q"": 0.1257, ""c"": 0.0623, ""capture"": 2.017, ""share"": 0.652, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 16.62922, ""q"": 0.0427, ""c"": 0.0526, ""capture"": 0.811, ""share"": 0.221, ""miss_deg"": 0.97, ""labels"": [195]}, {""name"": ""球R"", ""m"": 8.7487, ""q"": 0.0225, ""c"": 0.0526, ""capture"": 0.427, ""share"": 0.116, ""miss_deg"": 1.96, ""labels"": [193]}, {""name"": ""球L"", ""m"": 0.79532, ""q"": 0.002, ""c"": 0.0623, ""capture"": 0.033, ""share"": 0.011, ""miss_deg"": 3.92, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.00572, ""q"": 0.0, ""c"": 0.2309, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 6.59, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,20.34,21.37,1.03,4.446,球L,191,0.528,0.0886,1.232,0.379,0.328,0.832,object#27,389.5337,1,1,,,,5,"[{""name"": ""球L"", ""m"": 34.52221, ""q"": 0.0886, ""c"": 0.0719, ""capture"": 1.232, ""share"": 0.528, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""球M"", ""m"": 11.34851, ""q"": 0.0291, ""c"": 0.0623, ""capture"": 0.467, ""share"": 0.173, ""miss_deg"": 1.85, ""labels"": [192]}, {""name"": ""苹果"", ""m"": 3.57894, ""q"": 0.0092, ""c"": 0.0526, ""capture"": 0.175, ""share"": 0.055, ""miss_deg"": 2.8, ""labels"": [194]}, {""name"": ""香蕉"", ""m"": 15.90378, ""q"": 0.0408, ""c"": 0.2469, ""capture"": 0.165, ""share"": 0.243, ""miss_deg"": 2.85, ""labels"": [196]}, {""name"": ""石榴"", ""m"": 0.06897, ""q"": 0.0002, ""c"": 0.0526, ""capture"": 0.003, ""share"": 0.001, ""miss_deg"": 5.06, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,21.66,25.12,3.47,4.429,球L,191,0.558,0.0753,1.047,0.317,0.274,0.865,object#27,389.5337,1,1,1,球L,1,4,"[{""name"": ""球L"", ""m"": 29.33627, ""q"": 0.0753, ""c"": 0.0719, ""capture"": 1.047, ""share"": 0.558, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""球M"", ""m"": 8.0696, ""q"": 0.0207, ""c"": 0.0623, ""capture"": 0.332, ""share"": 0.153, ""miss_deg"": 2.23, ""labels"": [192]}, {""name"": ""香蕉"", ""m"": 12.63323, ""q"": 0.0324, ""c"": 0.2469, ""capture"": 0.131, ""share"": 0.24, ""miss_deg"": 3.02, ""labels"": [196]}, {""name"": ""苹果"", ""m"": 2.53163, ""q"": 0.0065, ""c"": 0.0526, ""capture"": 0.123, ""share"": 0.048, ""miss_deg"": 3.07, ""labels"": [194]}]"
2026_08_16/s6,s6,v8,,noocc15,25.18,26.22,1.04,4.436,球L,191,0.471,0.1053,1.463,0.524,0.454,0.777,object#10,389.5337,1,0,1,球L,1,5,"[{""name"": ""球L"", ""m"": 41.00041, ""q"": 0.1053, ""c"": 0.0719, ""capture"": 1.463, ""share"": 0.471, ""miss_deg"": 0.0, ""labels"": [191]}, {""name"": ""球M"", ""m"": 18.59167, ""q"": 0.0477, ""c"": 0.0623, ""capture"": 0.766, ""share"": 0.214, ""miss_deg"": 1.1, ""labels"": [192]}, {""name"": ""苹果"", ""m"": 4.80822, ""q"": 0.0123, ""c"": 0.0526, ""capture"": 0.234, ""share"": 0.055, ""miss_deg"": 2.55, ""labels"": [194]}, {""name"": ""香蕉"", ""m"": 21.9656, ""q"": 0.0564, ""c"": 0.2469, ""capture"": 0.228, ""share"": 0.252, ""miss_deg"": 2.58, ""labels"": [196]}, {""name"": ""石榴"", ""m"": 0.66253, ""q"": 0.0017, ""c"": 0.0526, ""capture"": 0.032, ""share"": 0.008, ""miss_deg"": 3.93, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,27.27,29.6,2.33,4.492,球M,192,0.729,0.0915,1.469,0.255,0.215,0.874,object#17,389.5337,1,1,,,,5,"[{""name"": ""球M"", ""m"": 35.65803, ""q"": 0.0915, ""c"": 0.0623, ""capture"": 1.469, ""share"": 0.729, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 7.67305, ""q"": 0.0197, ""c"": 0.0526, ""capture"": 0.374, ""share"": 0.157, ""miss_deg"": 2.1, ""labels"": [195]}, {""name"": ""球R"", ""m"": 4.67857, ""q"": 0.012, ""c"": 0.0526, ""capture"": 0.228, ""share"": 0.096, ""miss_deg"": 2.58, ""labels"": [193]}, {""name"": ""球L"", ""m"": 0.90366, ""q"": 0.0023, ""c"": 0.0719, ""capture"": 0.032, ""share"": 0.018, ""miss_deg"": 3.93, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.01947, ""q"": 0.0, ""c"": 0.2309, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 6.16, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,29.84,30.92,1.08,4.569,球M,192,0.682,0.0806,1.293,0.324,0.274,0.882,object#17,389.5337,1,1,2,球M,1,5,"[{""name"": ""球M"", ""m"": 31.40198, ""q"": 0.0806, ""c"": 0.0623, ""capture"": 1.293, ""share"": 0.682, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 8.58478, ""q"": 0.022, ""c"": 0.0526, ""capture"": 0.419, ""share"": 0.187, ""miss_deg"": 1.98, ""labels"": [195]}, {""name"": ""球R"", ""m"": 5.41852, ""q"": 0.0139, ""c"": 0.0526, ""capture"": 0.264, ""share"": 0.118, ""miss_deg"": 2.45, ""labels"": [193]}, {""name"": ""球L"", ""m"": 0.60782, ""q"": 0.0016, ""c"": 0.0623, ""capture"": 0.025, ""share"": 0.013, ""miss_deg"": 4.07, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.00226, ""q"": 0.0, ""c"": 0.2309, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 6.9, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,30.97,32.11,1.14,4.531,球M,192,0.634,0.0508,0.815,0.427,0.361,0.92,object#17,389.5337,1,1,2,球M,1,3,"[{""name"": ""球M"", ""m"": 19.79037, ""q"": 0.0508, ""c"": 0.0623, ""capture"": 0.815, ""share"": 0.634, ""miss_deg"": 0.96, ""labels"": [192]}, {""name"": ""球R"", ""m"": 7.14149, ""q"": 0.0183, ""c"": 0.0526, ""capture"": 0.348, ""share"": 0.229, ""miss_deg"": 2.18, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 4.29889, ""q"": 0.011, ""c"": 0.0526, ""capture"": 0.21, ""share"": 0.138, ""miss_deg"": 2.65, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,32.17,32.65,0.49,4.456,球M,192,0.753,0.0777,1.247,0.18,0.153,0.897,object#17,389.5337,1,1,2,球M,1,5,"[{""name"": ""球M"", ""m"": 30.27589, ""q"": 0.0777, ""c"": 0.0623, ""capture"": 1.247, ""share"": 0.753, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 4.62119, ""q"": 0.0119, ""c"": 0.0526, ""capture"": 0.225, ""share"": 0.115, ""miss_deg"": 2.59, ""labels"": [195]}, {""name"": ""球R"", ""m"": 2.07876, ""q"": 0.0053, ""c"": 0.0526, ""capture"": 0.101, ""share"": 0.052, ""miss_deg"": 3.21, ""labels"": [193]}, {""name"": ""球L"", ""m"": 2.58284, ""q"": 0.0066, ""c"": 0.0719, ""capture"": 0.092, ""share"": 0.064, ""miss_deg"": 3.28, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.63289, ""q"": 0.0016, ""c"": 0.2469, ""capture"": 0.007, ""share"": 0.016, ""miss_deg"": 4.75, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,32.71,33.36,0.65,4.591,球R,193,0.489,0.0373,0.709,0.616,0.73,0.924,object#17,389.5337,1,0,2,球M,0,3,"[{""name"": ""球R"", ""m"": 14.53467, ""q"": 0.0373, ""c"": 0.0526, ""capture"": 0.709, ""share"": 0.489, ""miss_deg"": 1.24, ""labels"": [193]}, {""name"": ""球M"", ""m"": 10.6102, ""q"": 0.0272, ""c"": 0.0623, ""capture"": 0.437, ""share"": 0.357, ""miss_deg"": 1.93, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 4.54899, ""q"": 0.0117, ""c"": 0.0526, ""capture"": 0.222, ""share"": 0.153, ""miss_deg"": 2.6, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,33.41,33.68,0.27,4.529,球M,192,0.823,0.0477,0.766,0.163,0.139,0.942,object#17,389.5337,1,1,2,球M,1,4,"[{""name"": ""球M"", ""m"": 18.59651, ""q"": 0.0477, ""c"": 0.0623, ""capture"": 0.766, ""share"": 0.823, ""miss_deg"": 1.1, ""labels"": [192]}, {""name"": ""球R"", ""m"": 2.57306, ""q"": 0.0066, ""c"": 0.0526, ""capture"": 0.125, ""share"": 0.114, ""miss_deg"": 3.06, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 1.1789, ""q"": 0.003, ""c"": 0.0526, ""capture"": 0.057, ""share"": 0.052, ""miss_deg"": 3.59, ""labels"": [195]}, {""name"": ""球L"", ""m"": 0.23526, ""q"": 0.0006, ""c"": 0.0623, ""capture"": 0.01, ""share"": 0.01, ""miss_deg"": 4.57, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,noocc15,34.15,34.42,0.27,4.58,球R,193,0.677,0.0303,0.576,0.274,0.323,0.955,object#17,389.5337,1,1,,,,3,"[{""name"": ""球R"", ""m"": 11.82168, ""q"": 0.0303, ""c"": 0.0526, ""capture"": 0.576, ""share"": 0.677, ""miss_deg"": 1.57, ""labels"": [193]}, {""name"": ""球M"", ""m"": 3.82718, ""q"": 0.0098, ""c"": 0.0623, ""capture"": 0.158, ""share"": 0.219, ""miss_deg"": 2.88, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 1.81758, ""q"": 0.0047, ""c"": 0.0526, ""capture"": 0.089, ""share"": 0.104, ""miss_deg"": 3.3, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,34.47,36.37,1.9,4.567,球R,193,0.711,0.0677,1.287,0.267,0.267,0.905,object#17,389.5337,1,1,,,,3,"[{""name"": ""球R"", ""m"": 26.39004, ""q"": 0.0677, ""c"": 0.0526, ""capture"": 1.287, ""share"": 0.711, ""miss_deg"": 0.0, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 7.05596, ""q"": 0.0181, ""c"": 0.0526, ""capture"": 0.344, ""share"": 0.19, ""miss_deg"": 2.19, ""labels"": [195]}, {""name"": ""球M"", ""m"": 3.6621, ""q"": 0.0094, ""c"": 0.0623, ""capture"": 0.151, ""share"": 0.099, ""miss_deg"": 2.92, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,36.64,39.34,2.71,4.561,球R,193,0.784,0.0463,0.88,0.186,0.186,0.941,object#17,389.5337,1,1,3,球R,1,3,"[{""name"": ""球R"", ""m"": 18.03929, ""q"": 0.0463, ""c"": 0.0526, ""capture"": 0.88, ""share"": 0.784, ""miss_deg"": 0.76, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 3.35562, ""q"": 0.0086, ""c"": 0.0526, ""capture"": 0.164, ""share"": 0.146, ""miss_deg"": 2.85, ""labels"": [195]}, {""name"": ""球M"", ""m"": 1.62635, ""q"": 0.0042, ""c"": 0.0623, ""capture"": 0.067, ""share"": 0.071, ""miss_deg"": 3.49, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,39.62,42.76,3.14,4.598,球R,193,0.927,0.0117,0.222,0.059,0.068,0.987,object#17,389.5337,1,1,3,球R,1,3,"[{""name"": ""球R"", ""m"": 4.55999, ""q"": 0.0117, ""c"": 0.0526, ""capture"": 0.222, ""share"": 0.927, ""miss_deg"": 2.6, ""labels"": [193]}, {""name"": ""球M"", ""m"": 0.31152, ""q"": 0.0008, ""c"": 0.0623, ""capture"": 0.013, ""share"": 0.063, ""miss_deg"": 4.43, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 0.0462, ""q"": 0.0001, ""c"": 0.0526, ""capture"": 0.002, ""share"": 0.009, ""miss_deg"": 5.24, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,42.81,43.35,0.54,4.545,球R,193,0.822,0.0705,1.339,0.188,0.187,0.914,object#17,389.5337,1,1,4,球R,1,3,"[{""name"": ""球R"", ""m"": 27.46497, ""q"": 0.0705, ""c"": 0.0526, ""capture"": 1.339, ""share"": 0.822, ""miss_deg"": 0.0, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 5.15756, ""q"": 0.0132, ""c"": 0.0526, ""capture"": 0.252, ""share"": 0.154, ""miss_deg"": 2.49, ""labels"": [195]}, {""name"": ""球M"", ""m"": 0.80114, ""q"": 0.0021, ""c"": 0.0623, ""capture"": 0.033, ""share"": 0.024, ""miss_deg"": 3.92, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,43.79,45.41,1.62,4.556,球R,193,0.811,0.0589,1.118,0.187,0.187,0.927,object#17,389.5337,1,1,4,球R,1,3,"[{""name"": ""球R"", ""m"": 22.935, ""q"": 0.0589, ""c"": 0.0526, ""capture"": 1.118, ""share"": 0.811, ""miss_deg"": 0.0, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 4.29066, ""q"": 0.011, ""c"": 0.0526, ""capture"": 0.209, ""share"": 0.152, ""miss_deg"": 2.65, ""labels"": [195]}, {""name"": ""球M"", ""m"": 1.06894, ""q"": 0.0027, ""c"": 0.0623, ""capture"": 0.044, ""share"": 0.038, ""miss_deg"": 3.75, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,45.92,47.54,1.62,4.517,球R,193,0.735,0.0641,1.217,0.246,0.245,0.913,object#17,389.5337,1,1,4,球R,1,3,"[{""name"": ""球R"", ""m"": 24.96493, ""q"": 0.0641, ""c"": 0.0526, ""capture"": 1.217, ""share"": 0.735, ""miss_deg"": 0.0, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 6.12289, ""q"": 0.0157, ""c"": 0.0526, ""capture"": 0.299, ""share"": 0.18, ""miss_deg"": 2.33, ""labels"": [195]}, {""name"": ""球M"", ""m"": 2.88437, ""q"": 0.0074, ""c"": 0.0623, ""capture"": 0.119, ""share"": 0.085, ""miss_deg"": 3.1, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,47.99,52.01,4.01,4.46,球M,192,0.706,0.1064,1.707,0.285,0.241,0.849,object#17,389.5337,1,1,5,球M,1,5,"[{""name"": ""球M"", ""m"": 41.43354, ""q"": 0.1064, ""c"": 0.0623, ""capture"": 1.707, ""share"": 0.706, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 9.99565, ""q"": 0.0257, ""c"": 0.0526, ""capture"": 0.487, ""share"": 0.17, ""miss_deg"": 1.8, ""labels"": [195]}, {""name"": ""球R"", ""m"": 3.72228, ""q"": 0.0096, ""c"": 0.0526, ""capture"": 0.182, ""share"": 0.063, ""miss_deg"": 2.77, ""labels"": [193]}, {""name"": ""球L"", ""m"": 2.91056, ""q"": 0.0075, ""c"": 0.0719, ""capture"": 0.104, ""share"": 0.05, ""miss_deg"": 3.19, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.6151, ""q"": 0.0016, ""c"": 0.2469, ""capture"": 0.006, ""share"": 0.01, ""miss_deg"": 4.77, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,52.06,54.66,2.6,4.464,球M,192,0.689,0.1043,1.673,0.333,0.282,0.849,object#17,389.5337,1,1,5,球M,1,5,"[{""name"": ""球M"", ""m"": 40.62955, ""q"": 0.1043, ""c"": 0.0623, ""capture"": 1.673, ""share"": 0.689, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 11.42196, ""q"": 0.0293, ""c"": 0.0526, ""capture"": 0.557, ""share"": 0.194, ""miss_deg"": 1.62, ""labels"": [195]}, {""name"": ""球R"", ""m"": 6.2089, ""q"": 0.0159, ""c"": 0.0526, ""capture"": 0.303, ""share"": 0.105, ""miss_deg"": 2.32, ""labels"": [193]}, {""name"": ""球L"", ""m"": 0.68487, ""q"": 0.0018, ""c"": 0.0719, ""capture"": 0.024, ""share"": 0.012, ""miss_deg"": 4.09, ""labels"": [191]}, {""name"": ""香蕉"", ""m"": 0.0007, ""q"": 0.0, ""c"": 0.2469, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 7.3, ""labels"": [196]}]"
2026_08_16/s6,s6,v8,,noocc15,54.94,55.59,0.65,4.643,球R,193,0.627,0.0303,0.576,0.418,0.496,0.952,object#17,389.5337,1,1,,,,3,"[{""name"": ""球R"", ""m"": 11.81505, ""q"": 0.0303, ""c"": 0.0526, ""capture"": 0.576, ""share"": 0.627, ""miss_deg"": 1.58, ""labels"": [193]}, {""name"": ""球M"", ""m"": 5.85042, ""q"": 0.015, ""c"": 0.0623, ""capture"": 0.241, ""share"": 0.311, ""miss_deg"": 2.53, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 1.17238, ""q"": 0.003, ""c"": 0.0526, ""capture"": 0.057, ""share"": 0.062, ""miss_deg"": 3.59, ""labels"": [195]}]"
2026_08_16/s6,s6,v8,,noocc15,55.86,60.19,4.33,4.562,球R,193,0.685,0.0522,0.992,0.241,0.241,0.924,object#17,389.5337,1,1,6,球R,1,3,"[{""name"": ""球R"", ""m"": 20.34033, ""q"": 0.0522, ""c"": 0.0526, ""capture"": 0.992, ""share"": 0.685, ""miss_deg"": 0.19, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 4.89972, ""q"": 0.0126, ""c"": 0.0526, ""capture"": 0.239, ""share"": 0.165, ""miss_deg"": 2.54, ""labels"": [195]}, {""name"": ""球M"", ""m"": 4.44149, ""q"": 0.0114, ""c"": 0.0623, ""capture"": 0.183, ""share"": 0.15, ""miss_deg"": 2.76, ""labels"": [192]}]"
2026_08_16/s6,s6,v8,,noocc15,60.25,60.95,0.7,4.519,球M,192,0.585,0.0987,1.584,0.473,0.4,0.831,object#17,389.5337,1,1,6,球R,0,4,"[{""name"": ""球M"", ""m"": 38.44941, ""q"": 0.0987, ""c"": 0.0623, ""capture"": 1.584, ""share"": 0.585, ""miss_deg"": 0.0, ""labels"": [192]}, {""name"": ""石榴"", ""m"": 15.38178, ""q"": 0.0395, ""c"": 0.0526, ""capture"": 0.75, ""share"": 0.234, ""miss_deg"": 1.14, ""labels"": [195]}, {""name"": ""球R"", ""m"": 11.92686, ""q"": 0.0306, ""c"": 0.0526, ""capture"": 0.582, ""share"": 0.181, ""miss_deg"": 1.56, ""labels"": [193]}, {""name"": ""球L"", ""m"": 0.00356, ""q"": 0.0, ""c"": 0.0623, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 6.3, ""labels"": [191]}]"
2026_08_16/s6,s6,v8,,noocc15,61.01,62.09,1.08,4.523,球R,193,0.521,0.0818,1.554,0.49,0.489,0.843,object#17,389.5337,1,1,,,,3,"[{""name"": ""球R"", ""m"": 31.86502, ""q"": 0.0818, ""c"": 0.0526, ""capture"": 1.554, ""share"": 0.521, ""miss_deg"": 0.0, ""labels"": [193]}, {""name"": ""石榴"", ""m"": 15.60661, ""q"": 0.0401, ""c"": 0.0526, ""capture"": 0.761, ""share"": 0.255, ""miss_deg"": 1.11, ""labels"": [195]}, {""name"": ""球M"", ""m"": 13.68692, ""q"": 0.0351, ""c"": 0.0623, ""capture"": 0.564, ""share"": 0.224, ""miss_deg"": 1.61, ""labels"": [192]}]"
