rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_20/001,c2,v9,,ours,39.96,40.34,0.38,3.256,球L,259,0.788,0.03,0.183,0.104,0.104,0.962,物品台,,0,0,,,,3,"[{""name"": ""球L"", ""share"": 0.788, ""q"": 0.03, ""capture"": 0.183, ""miss_deg"": 1.84, ""labels"": [259]}, {""name"": ""球M"", ""share"": 0.082, ""q"": 0.003, ""capture"": 0.019, ""miss_deg"": 2.81, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.097, ""q"": 0.004, ""capture"": 0.005, ""miss_deg"": 3.26, ""labels"": [30]}]"
2026_08_20/001,c2,v9,,ours,40.61,41.69,1.08,3.244,球L,259,0.882,0.031,0.188,0.027,0.113,0.965,物品台,,0,0,,,,3,"[{""name"": ""球L"", ""share"": 0.882, ""q"": 0.031, ""capture"": 0.188, ""miss_deg"": 1.83, ""labels"": [259]}, {""name"": ""水瓶"", ""share"": 0.1, ""q"": 0.003, ""capture"": 0.005, ""miss_deg"": 3.27, ""labels"": [30]}, {""name"": ""苹果红"", ""share"": 0.016, ""q"": 0.001, ""capture"": 0.003, ""miss_deg"": 3.45, ""labels"": [260]}]"
2026_08_20/001,c2,v9,,ours,42.02,42.94,0.92,3.266,球L,259,0.765,0.116,0.708,0.086,0.118,0.849,物品台,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.765, ""q"": 0.116, ""capture"": 0.708, ""miss_deg"": 0.83, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.09, ""q"": 0.014, ""capture"": 0.061, ""miss_deg"": 2.37, ""labels"": [260]}, {""name"": ""球M"", ""share"": 0.025, ""q"": 0.004, ""capture"": 0.023, ""miss_deg"": 2.75, ""labels"": [261]}]"
2026_08_20/001,c2,v9,,ours,43.18,45.19,2.01,3.223,苹果粉,64,0.891,0.247,0.82,0.123,0.067,0.723,物品台,,1,1,5,苹果粉,1,3,"[{""name"": ""苹果粉"", ""share"": 0.891, ""q"": 0.247, ""capture"": 0.82, ""miss_deg"": 0.63, ""labels"": [64, 250]}, {""name"": ""球L"", ""share"": 0.06, ""q"": 0.017, ""capture"": 0.101, ""miss_deg"": 2.14, ""labels"": [259]}, {""name"": ""水瓶"", ""share"": 0.044, ""q"": 0.012, ""capture"": 0.016, ""miss_deg"": 2.87, ""labels"": [30]}]"
2026_08_20/001,c2,v9,,ours,45.4,46.6,1.2,3.234,苹果粉,64,0.67,0.148,0.492,0.76,0.413,0.779,物品台,,1,1,5,苹果粉,1,3,"[{""name"": ""苹果粉"", ""share"": 0.67, ""q"": 0.148, ""capture"": 0.492, ""miss_deg"": 1.19, ""labels"": [64, 250]}, {""name"": ""球L"", ""share"": 0.277, ""q"": 0.061, ""capture"": 0.374, ""miss_deg"": 1.4, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.033, ""q"": 0.007, ""capture"": 0.032, ""miss_deg"": 2.62, ""labels"": [260]}]"
2026_08_20/001,c2,v9,,ours,46.84,49.22,2.38,3.207,苹果粉,64,0.804,0.169,0.563,0.336,0.183,0.789,物品台,,1,1,5,苹果粉,1,3,"[{""name"": ""苹果粉"", ""share"": 0.804, ""q"": 0.169, ""capture"": 0.563, ""miss_deg"": 1.07, ""labels"": [64]}, {""name"": ""球L"", ""share"": 0.147, ""q"": 0.031, ""capture"": 0.189, ""miss_deg"": 1.83, ""labels"": [259]}, {""name"": ""水瓶"", ""share"": 0.034, ""q"": 0.007, ""capture"": 0.01, ""miss_deg"": 3.05, ""labels"": [30]}]"
2026_08_20/001,c2,v9,,ours,49.44,49.82,0.38,3.209,苹果粉,64,0.703,0.2,0.665,0.58,0.316,0.715,物品台,,1,1,5,苹果粉,1,3,"[{""name"": ""苹果粉"", ""share"": 0.703, ""q"": 0.2, ""capture"": 0.665, ""miss_deg"": 0.9, ""labels"": [64, 250]}, {""name"": ""球L"", ""share"": 0.222, ""q"": 0.063, ""capture"": 0.386, ""miss_deg"": 1.38, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.029, ""q"": 0.008, ""capture"": 0.037, ""miss_deg"": 2.57, ""labels"": [260]}]"
2026_08_20/001,c2,v9,,ours,50.09,52.1,2.0,3.28,球R,263,0.372,0.162,0.99,0.484,0.933,0.565,物品台,,0,0,,,,3,"[{""name"": ""球R"", ""share"": 0.372, ""q"": 0.162, ""capture"": 0.99, ""miss_deg"": 0.14, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.347, ""q"": 0.151, ""capture"": 0.479, ""miss_deg"": 1.21, ""labels"": [266]}, {""name"": ""红杯"", ""share"": 0.088, ""q"": 0.038, ""capture"": 0.078, ""miss_deg"": 2.26, ""labels"": [49]}]"
2026_08_20/001,c2,v9,,ours,52.15,52.86,0.7,3.269,球R,263,0.354,0.159,0.973,0.607,1.062,0.55,物品台,,0,0,,,,3,"[{""name"": ""球R"", ""share"": 0.354, ""q"": 0.159, ""capture"": 0.973, ""miss_deg"": 0.23, ""labels"": [263]}, {""name"": ""白杯2"", ""share"": 0.376, ""q"": 0.169, ""capture"": 0.591, ""miss_deg"": 1.03, ""labels"": [267]}, {""name"": ""红杯"", ""share"": 0.151, ""q"": 0.068, ""capture"": 0.139, ""miss_deg"": 1.99, ""labels"": [49]}]"
2026_08_20/001,c2,v9,,ours,53.89,54.16,0.27,3.269,白杯2,267,0.783,0.143,0.501,0.096,0.055,0.817,物品台,,1,1,,,,3,"[{""name"": ""白杯2"", ""share"": 0.783, ""q"": 0.143, ""capture"": 0.501, ""miss_deg"": 1.18, ""labels"": [267]}, {""name"": ""球R"", ""share"": 0.043, ""q"": 0.008, ""capture"": 0.048, ""miss_deg"": 2.46, ""labels"": [263]}, {""name"": ""水瓶"", ""share"": 0.117, ""q"": 0.021, ""capture"": 0.029, ""miss_deg"": 2.66, ""labels"": [30]}]"
