rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s4,s4,v8,,cluster010,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,79.54,85.21,4,4,3,3,wrong,球L,1.72,0.78,-0.65,1.0,0.23,0.0,0.953,0.94,mixed,1,1,1,0,球L,wrong,wrong,correct,球R,2.45,correct,球R,2.45,0.389,0.23,1.0,1.0,3.79
2026_08_16/s4,s4,v8,,cluster010,10,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,86.37,92.19,3,2,1,1,wrong,球R,2.18,1.83,-0.34,0.939,0.613,0.064,0.893,0.35,wrong_only,0,1,0,0,球R,wrong,wrong,wrong,球R,0.7,wrong,球R,0.35,,0.613,,1.0,3.8
2026_08_16/s4,s4,v8,,cluster010,11,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.35,99.29,3,3,1,1,wrong,球M,2.16,1.78,-0.48,0.744,0.642,0.104,0.822,0.39,wrong_only,0,1,0,0,球M,wrong,wrong,correct,球R,6.55,wrong,球M,0.39,0.168,0.642,1.0,0.744,3.8
2026_08_16/s4,s4,v8,,cluster010,12,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.45,106.37,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.66,none,,,0.188,,1.0,,3.81
2026_08_16/s4,s4,v8,,cluster010,13,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,107.53,113.49,1,1,1,1,correct,球M,4.97,2.75,2.31,1.0,0.841,0.0,0.827,2.22,correct_only,1,0,0,0,,correct,correct,correct,球M,2.22,correct,球M,2.22,0.841,,1.0,,3.81
2026_08_16/s4,s4,v8,,cluster010,14,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,114.65,120.66,1,1,1,1,correct,球L,7.24,2.75,4.53,0.926,0.492,0.028,0.882,4.5,correct_only,1,0,0,0,,correct,correct,correct,球L,4.5,correct,球L,4.5,0.492,,0.926,,3.77
2026_08_16/s4,s4,v8,,cluster010,15,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,121.82,127.84,3,3,3,3,correct,球L,1.35,0.26,-1.37,0.903,0.392,0.036,0.911,1.08,correct_only,1,0,0,0,,correct,correct,correct,球L,5.85,correct,球L,5.85,0.633,,0.978,,3.77
2026_08_16/s6,s6,v8,,cluster010,1,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,21.14,26.87,1,1,1,1,correct,球L,4.86,0.52,2.43,0.979,0.331,0.009,0.945,4.35,correct_only,1,0,0,0,,correct,correct,correct,球L,4.35,correct,球L,4.35,0.331,,0.979,,4.39
2026_08_16/s6,s6,v8,,cluster010,2,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,28.03,33.77,2,2,1,1,correct,球M,4.84,1.81,2.4,1.0,0.308,0.0,0.955,3.03,correct_only,1,0,0,0,,correct,correct,correct,球M,3.79,correct,球M,3.03,0.308,,1.0,,4.57
2026_08_16/s6,s6,v8,,cluster010,3,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,34.93,40.68,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.12,none,,,0.006,,1.0,,4.66
2026_08_16/s6,s6,v8,,cluster010,4,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,41.84,47.61,3,3,2,2,correct,球R,1.51,0.97,-0.96,1.0,0.277,0.0,0.962,0.54,correct_only,1,0,0,0,,correct,correct,correct,球R,3.79,correct,球R,2.17,0.277,,1.0,,4.54
2026_08_16/s6,s6,v8,,cluster010,5,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,48.77,54.47,1,1,1,1,correct,球M,5.9,-0.77,3.5,0.984,0.714,0.022,0.894,6.67,correct_only,1,0,0,0,,correct,correct,correct,球M,6.67,correct,球M,6.67,0.714,,0.984,,4.49
2026_08_16/s6,s6,v8,,cluster010,6,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,55.63,61.33,2,2,1,1,wrong,球M,5.32,4.84,2.92,0.947,0.762,0.063,0.883,0.49,wrong_only,0,1,0,0,球M,wrong,correct,correct,球R,4.55,wrong,球M,0.49,0.114,0.762,1.0,0.947,4.57
2026_08_16/s6,s6,v8,,cluster010,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,62.49,68.22,2,2,2,2,correct,球R,3.75,2.55,1.32,0.962,0.293,0.044,0.964,1.19,correct_only,1,0,0,0,,correct,correct,correct,球R,2.87,correct,球R,2.87,0.293,,0.983,,4.6
2026_08_16/s6,s6,v8,,cluster010,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,77.95,83.67,1,1,1,1,correct,球M,5.01,-0.79,2.59,1.0,0.39,0.0,0.943,5.8,correct_only,1,0,0,0,,correct,correct,correct,球M,5.8,correct,球M,5.8,0.39,,1.0,,4.57
2026_08_16/s6,s6,v8,,cluster010,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,2,2,2,correct,球L,3.78,0.96,1.36,0.872,0.707,0.044,0.867,2.82,correct_only,1,0,0,0,,correct,correct,correct,球L,4.39,correct,球L,4.39,0.707,,0.872,,4.45
2026_08_16/s6,s6,v8,,cluster010,10,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,91.71,97.53,2,2,2,2,correct,球M,3.19,-0.82,0.67,0.872,0.742,0.132,0.876,4.01,correct_only,1,0,0,0,,correct,correct,correct,球M,7.04,correct,球M,7.04,0.82,,0.872,,4.53
2026_08_16/s6,s6,v8,,cluster010,11,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,98.69,104.68,4,4,4,4,correct,球L,2.97,0.27,0.28,0.8,1.117,0.07,0.772,2.71,mixed,1,1,1,1,球M,correct,correct,correct,球L,4.98,correct,球L,4.98,1.117,0.931,0.8,0.963,4.44
2026_08_16/s6,s6,v8,,cluster010,12,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,105.84,111.78,2,2,2,2,correct,球M,3.43,-0.74,0.79,0.907,1.153,0.136,0.815,4.17,correct_only,1,0,0,0,,correct,correct,correct,球M,6.23,correct,球M,6.23,1.153,,0.907,,4.49
2026_08_16/s6,s6,v8,,cluster010,13,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,112.94,118.93,4,4,4,3,correct,球L,3.42,2.5,0.73,0.497,0.273,0.945,0.91,0.92,correct_only,1,0,0,0,,correct,correct,correct,球L,2.98,correct,球L,2.98,1.089,,0.826,,4.44
2026_08_16/s6,s6,v8,,cluster010,14,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,120.09,126.05,4,4,4,4,correct,球R,4.22,-0.72,1.56,0.817,0.571,0.231,0.917,4.94,mixed,1,1,1,1,球M,correct,correct,correct,球R,5.21,correct,球R,5.21,0.872,1.299,0.817,0.964,4.55
2026_08_16/s6,s6,v8,,cluster010,15,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,127.21,133.23,1,1,1,1,correct,球L,4.81,-0.6,2.09,0.803,1.167,0.09,0.762,5.42,correct_only,1,0,0,0,,correct,correct,correct,球L,5.42,correct,球L,5.42,1.167,,0.803,,4.41
2026_08_18/000,s7,v8,,cluster010,1,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,16.67,22.39,2,2,1,1,correct,球L,4.34,-0.53,1.92,0.996,0.589,0.003,0.813,4.87,correct_only,1,0,0,0,,correct,correct,correct,球L,5.31,correct,球L,4.87,0.589,,1.0,,3.24
2026_08_18/000,s7,v8,,cluster010,2,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,23.55,29.33,1,1,1,1,correct,球L,6.27,-0.56,3.79,1.0,0.499,0.0,0.843,6.82,correct_only,1,0,0,0,,correct,correct,correct,球L,6.82,correct,球L,6.82,0.499,,1.0,,3.0
2026_08_18/000,s7,v8,,cluster010,3,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,30.49,36.23,5,5,5,5,correct,球R,3.0,-0.41,0.56,0.834,0.276,0.178,0.926,3.41,mixed,1,1,0,1,球M,correct,correct,correct,球R,3.41,correct,球R,3.41,0.276,0.722,0.834,0.915,3.29
2026_08_18/000,s7,v8,,cluster010,4,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,37.39,43.17,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.01,none,,,0.175,,1.0,,3.38
2026_08_18/000,s7,v8,,cluster010,5,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.33,50.03,3,3,3,3,correct,球M,1.73,0.16,-0.67,0.933,0.515,0.06,0.834,1.57,correct_only,1,0,0,0,,correct,correct,correct,球M,4.77,correct,球M,4.77,0.567,,0.948,,3.02
2026_08_18/000,s7,v8,,cluster010,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,2,2,2,2,correct,球L,0.92,0.21,-1.52,0.921,1.227,0.04,0.579,0.7,correct_only,1,0,0,0,,correct,correct,correct,球L,5.3,correct,球L,5.3,1.227,,0.957,,3.01
2026_08_18/000,s7,v8,,cluster010,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,58.09,63.87,4,4,4,4,correct,球M,2.87,0.2,0.39,0.896,0.821,0.065,0.724,2.66,correct_only,1,0,0,0,,correct,correct,correct,球M,5.59,correct,球M,5.59,0.821,,0.972,,3.04
2026_08_18/000,s7,v8,,cluster010,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.07,78.77,3,3,3,3,wrong,球M,2.3,0.4,-0.1,0.736,0.699,0.396,0.714,1.9,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,5.85,wrong,球M,5.85,,0.806,,0.902,3.05
2026_08_18/000,s7,v8,,cluster010,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,1,1,1,1,correct,球R,5.43,0.34,3.05,0.637,0.375,0.485,0.864,5.09,correct_only,1,0,0,0,,correct,correct,correct,球R,5.09,correct,球R,5.09,0.375,,0.637,,3.26
2026_08_18/000,s7,v8,,cluster010,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,3,3,3,3,correct,球M,0.78,0.02,-1.74,0.929,0.642,0.061,0.792,0.76,correct_only,1,0,0,0,,correct,correct,correct,球M,5.74,correct,球M,5.74,0.786,,0.929,,2.99
2026_08_18/000,s7,v8,,cluster010,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,1,1,1,1,correct,球L,6.46,0.55,3.77,0.952,1.192,0.018,0.605,5.91,correct_only,1,0,0,0,,correct,correct,correct,球L,5.91,correct,球L,5.91,1.192,,0.952,,3.01
2026_08_18/000,s7,v8,,cluster010,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,4,4,4,4,correct,球M,2.58,1.28,-0.06,0.872,0.81,0.112,0.72,1.3,mixed,1,1,1,1,球R,correct,correct,correct,球M,4.93,correct,球M,4.93,0.885,0.585,0.872,0.508,3.09
2026_08_18/000,s7,v8,,cluster010,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,108.0,113.94,5,5,5,5,correct,球R,0.78,0.18,-1.86,0.948,0.683,0.05,0.839,0.6,mixed,1,1,1,1,球M,correct,correct,correct,球R,4.23,correct,球R,4.23,0.781,0.673,0.948,0.706,3.33
2026_08_18/000,s7,v8,,cluster010,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.1,121.11,2,2,2,2,correct,球M,1.17,0.3,-1.54,0.894,0.856,0.112,0.712,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,5.75,correct,球M,5.75,0.856,,0.894,,3.08
2026_08_18/000,s7,v8,,cluster010,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,1,1,1,1,correct,球L,6.32,2.46,3.61,0.879,1.13,0.096,0.613,3.86,correct_only,1,0,0,0,,correct,correct,correct,球L,3.86,correct,球L,3.86,1.13,,0.879,,3.03
2026_08_20/000,c1,v9,,cluster010,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,2,2,2,2,correct,球R,3.67,-0.02,1.42,0.737,0.236,0.114,0.897,3.68,correct_only,1,0,0,0,,correct,correct,correct,球R,5.74,correct,球R,5.74,0.303,,0.803,,2.16
2026_08_20/000,c1,v9,,cluster010,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,2,2,1,1,wrong,球M,3.93,-0.71,1.65,0.669,1.295,0.126,0.417,4.64,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,7.02,wrong,球M,4.64,,1.295,,0.669,2.24
2026_08_20/000,c1,v9,,cluster010,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,1,1,1,1,correct,纸箱子,6.21,0.3,3.71,1.0,0.794,0.0,0.206,5.9,correct_only,1,0,0,0,,correct,correct,correct,纸箱子,5.9,correct,纸箱子,5.9,0.794,,1.0,,3.05
2026_08_20/000,c1,v9,,cluster010,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,苹果粉,3.95,none,,,0.169,,0.666,,2.24
2026_08_20/000,c1,v9,,cluster010,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.51,50.19,1,1,1,1,correct,白杯1,5.22,-0.3,2.84,0.565,0.387,0.78,0.627,5.52,correct_only,1,0,0,0,,correct,correct,correct,白杯1,5.52,correct,白杯1,5.52,0.387,,0.565,,2.34
2026_08_20/000,c1,v9,,cluster010,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,miss,1,51.35,56.95,3,3,2,2,wrong,球M,4.7,4.21,2.4,0.914,0.708,0.028,0.767,0.49,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,7.53,wrong,球M,1.95,,0.877,,0.914,2.26
2026_08_20/000,c1,v9,,cluster010,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,6.35,none,,,,0.958,,0.357,2.3
2026_08_20/000,c1,v9,,cluster010,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,73.4,79.15,3,3,2,2,wrong,球L,3.36,0.11,0.91,0.623,1.138,0.409,0.424,3.25,wrong_only,0,1,0,0,球L|球M,wrong,wrong,wrong,球L,5.96,wrong,球L,3.25,,1.138,,0.652,2.25
2026_08_20/000,c1,v9,,cluster010,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.31,85.86,2,2,2,2,correct,球M,2.94,0.06,0.69,0.782,0.417,0.084,0.84,2.88,correct_only,1,0,0,0,,correct,correct,correct,球M,5.98,correct,球M,5.98,0.8,,0.868,,2.23
2026_08_20/000,c1,v9,,cluster010,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,1,1,1,1,wrong,苹果红,5.34,-0.45,3.03,0.539,0.69,0.355,0.507,5.8,wrong_only,0,1,0,0,苹果红,wrong,wrong,wrong,苹果红,5.8,wrong,苹果红,5.8,,0.69,,0.539,2.34
2026_08_20/000,c1,v9,,cluster010,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,3,3,3,3,correct,球L,2.76,-0.22,0.22,0.795,0.935,0.077,0.646,2.98,correct_only,1,0,0,0,,correct,correct,correct,球L,5.26,correct,球L,5.26,1.254,,0.823,,2.28
2026_08_20/000,c1,v9,,cluster010,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.79,106.71,2,2,1,0,correct,白杯2,4.73,-0.09,2.11,0.48,0.754,0.666,0.239,4.82,correct_only,1,0,0,0,,none,correct,correct,白杯2,4.82,correct,白杯2,4.82,0.754,0.753,0.48,0.387,2.3
2026_08_20/001,c2,v9,,cluster010,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,2,2,2,2,correct,球R,2.28,0.5,1.78,0.752,0.694,0.056,0.794,1.78,correct_only,1,0,0,0,,correct,correct,correct,球R,2.7,correct,球R,2.7,0.694,,0.752,,2.76
2026_08_20/001,c2,v9,,cluster010,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,22.79,25.76,1,1,1,0,correct,球R,4.13,0.12,3.63,0.476,0.54,0.254,0.814,4.01,correct_only,1,0,0,0,,none,correct,correct,球R,4.01,correct,球R,4.01,0.54,,0.476,,3.15
2026_08_20/001,c2,v9,,cluster010,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,cluster010,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,2,2,1,0,correct,球L,1.2,0.01,0.7,0.489,0.843,0.376,0.718,1.19,correct_only,1,0,0,0,,none,correct,correct,球L,6.67,correct,球L,1.19,1.07,,0.489,,3.2
2026_08_20/001,c2,v9,,cluster010,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,2,2,2,2,correct,苹果粉,3.92,0.5,3.42,0.823,0.752,0.291,0.725,3.42,correct_only,1,0,0,0,,correct,correct,correct,苹果粉,6.4,correct,苹果粉,6.4,0.752,,0.823,,3.22
2026_08_20/001,c2,v9,,cluster010,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,cluster010,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.99,62.22,3,3,3,2,correct,球M,1.37,0.5,0.87,0.638,0.845,0.073,0.783,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,3.9,correct,球M,3.9,0.986,,0.638,,3.27
2026_08_20/001,c2,v9,,cluster010,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,cluster010,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,79.55,82.3,1,1,1,1,correct,苹果粉,3.31,-0.15,2.81,0.661,0.261,0.835,0.881,3.46,correct_only,1,0,0,0,,correct,correct,correct,苹果粉,3.46,correct,苹果粉,3.46,0.261,,0.661,,3.3
2026_08_20/001,c2,v9,,cluster010,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,2,2,1,1,correct,球R,3.0,1.43,2.5,0.542,1.093,0.161,0.67,1.57,correct_only,1,0,0,0,,correct,correct,correct,球R,1.9,correct,球R,1.57,1.177,,0.542,,3.25
2026_08_20/001,c2,v9,,cluster010,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,90.0,97.11,5,5,5,4,correct,球M,1.04,0.5,0.54,0.647,0.322,0.165,0.919,0.54,mixed,1,1,1,1,球R,correct,correct,correct,球M,5.37,correct,球M,5.37,0.772,0.209,0.647,0.526,3.26
2026_08_20/001,c2,v9,,cluster010,12,白杯2,cup,,,clear,0,0,lcs_episode,0,hit,1,99.6,105.28,2,2,2,1,correct,白杯2,4.56,0.39,4.06,0.496,0.778,0.864,0.552,4.17,correct_only,1,0,0,0,,correct,correct,correct,白杯2,4.87,correct,白杯2,4.87,0.778,,0.578,,3.27
2026_08_20/001,c2,v9,,cluster010,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,2,2,2,1,correct,白杯2,4.56,0.39,4.06,0.496,0.778,0.864,0.552,4.17,correct_only,1,0,0,0,,correct,correct,correct,白杯2,4.87,correct,白杯2,4.87,0.778,,0.578,,3.27
2026_08_20/001,c2,v9,,cluster010,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,115.9,120.49,2,2,2,1,correct,球L,3.27,0.39,2.77,0.523,1.142,0.341,0.642,2.88,mixed,1,1,0,1,球M,correct,correct,correct,球L,2.88,correct,球L,2.88,1.142,0.91,0.523,0.401,3.25
2026_08_20/001,c2,v9,,cluster010,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,miss,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,6.4,none,,,,1.156,,0.345,3.27
2026_08_20/002,c4,v9,beyond_occ,cluster010,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,cluster010,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,cluster010,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,cluster010,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,2.17,none,,,0.929,,0.274,,4.18
2026_08_20/002,c4,v9,beyond_occ,cluster010,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,2.17,none,,,0.929,,0.274,,4.18
2026_08_20/002,c4,v9,beyond_occ,cluster010,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,14.6,23.06,3,3,2,2,correct,球L,3.15,1.04,2.65,0.746,0.219,0.237,0.968,2.11,correct_only,1,0,0,0,,correct,correct,correct,球L,7.53,correct,球L,7.1,0.619,,0.842,,4.2
2026_08_20/002,c4,v9,beyond_occ,cluster010,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,cluster010,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,8.5,none,,,0.926,,0.334,,4.25
2026_08_20/002,c4,v9,beyond_occ,cluster010,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,8.5,none,,,0.926,,0.334,,4.25
2026_08_20/002,c4,v9,beyond_occ,cluster010,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,27.95,29.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,8.5,none,,,,0.926,,0.334,4.25
2026_08_20/002,c4,v9,beyond_occ,cluster010,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,7,7,3,0,correct,球L,13.32,8.28,12.82,0.454,0.97,0.415,0.806,5.04,correct_only,1,0,0,0,,none,correct,correct,球L,38.05,correct,球L,12.53,1.202,,0.454,,4.29
2026_08_20/002,c4,v9,beyond_occ,cluster010,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,99.06,102.51,1,1,1,0,wrong,球L,8.19,-0.84,7.69,0.384,1.0,0.618,0.763,9.03,wrong_only,0,1,0,0,球L,none,wrong,wrong,球L,9.03,wrong,球L,9.03,,1.0,,0.384,4.29
2026_08_20/002,c4,v9,beyond_occ,cluster010,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,1.74,none,,,1.05,,0.298,,4.33
2026_08_20/002,c4,v9,beyond_occ,cluster010,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,cluster010,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,125.11,126.94,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,5.1,none,,,,0.382,,0.361,4.25
2026_08_20/003,c4,v9,beyond_occ,cluster010,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,2,2,1,0,correct,球L,2.18,0.39,1.68,0.384,0.364,0.426,0.914,1.79,correct_only,1,0,0,0,,none,correct,correct,球L,2.06,correct,球L,1.79,0.575,,0.384,,4.26
2026_08_20/003,c4,v9,beyond_occ,cluster010,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,cluster010,3,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,cluster010,4,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,cluster010,5,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
