rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_18/000,s7,v8,,sphere10,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.874,,3.02
2026_08_18/000,s7,v8,,sphere10,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,58.09,63.87,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.924,2.98
2026_08_18/000,s7,v8,,sphere10,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.07,78.77,9,9,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,1.0,3.08
2026_08_18/000,s7,v8,,sphere10,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,0.838,0.731,3.26
2026_08_18/000,s7,v8,,sphere10,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,1.0,0.886,2.99
2026_08_18/000,s7,v8,,sphere10,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.896,,3.02
2026_08_18/000,s7,v8,,sphere10,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,1.0,0.95,3.08
2026_08_18/000,s7,v8,,sphere10,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,108.0,113.94,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.719,1.0,3.33
2026_08_18/000,s7,v8,,sphere10,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,115.1,121.11,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,0.0,0.0,1.0,0.745,3.08
2026_08_18/000,s7,v8,,sphere10,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.876,,3.02
2026_08_20/000,c1,v9,,sphere10,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.581,,2.16
2026_08_20/000,c1,v9,,sphere10,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.546,2.25
2026_08_20/000,c1,v9,,sphere10,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,1.0,,3.06
2026_08_20/000,c1,v9,,sphere10,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.589,0.362,2.24
2026_08_20/000,c1,v9,,sphere10,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,44.51,50.19,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.536,2.3
2026_08_20/000,c1,v9,,sphere10,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,hit,1,51.35,56.95,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.664,,2.3
2026_08_20/000,c1,v9,,sphere10,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.462,2.31
2026_08_20/000,c1,v9,,sphere10,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,73.4,79.15,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.55,2.26
2026_08_20/000,c1,v9,,sphere10,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,miss,1,80.31,85.86,9,9,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,wrong,0.0,0.0,0.613,0.583,2.23
2026_08_20/000,c1,v9,,sphere10,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.38,2.35
2026_08_20/000,c1,v9,,sphere10,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.415,0.587,2.29
2026_08_20/000,c1,v9,,sphere10,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.79,106.71,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.525,0.497,2.31
2026_08_20/001,c2,v9,,sphere10,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.622,,2.72
2026_08_20/001,c2,v9,,sphere10,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,22.79,25.76,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.418,3.19
2026_08_20/001,c2,v9,,sphere10,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,sphere10,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.369,0.574,3.13
2026_08_20/001,c2,v9,,sphere10,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.622,,3.22
2026_08_20/001,c2,v9,,sphere10,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,sphere10,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,miss,1,57.99,62.22,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.591,3.27
2026_08_20/001,c2,v9,,sphere10,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,sphere10,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,79.55,82.3,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.619,,3.3
2026_08_20/001,c2,v9,,sphere10,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,0.0,0.0,0.445,0.405,3.28
2026_08_20/001,c2,v9,,sphere10,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,miss,1,90.0,97.11,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.595,3.25
2026_08_20/001,c2,v9,,sphere10,12,白杯2,cup,,,clear,0,0,lcs_episode,0,hit,1,99.6,105.28,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.514,,3.27
2026_08_20/001,c2,v9,,sphere10,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.514,,3.27
2026_08_20/001,c2,v9,,sphere10,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,115.9,120.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.518,3.23
2026_08_20/001,c2,v9,,sphere10,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,miss,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.598,3.24
2026_08_20/002,c4,v9,beyond_occ,sphere10,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,sphere10,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,sphere10,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,sphere10,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.569,4.18
2026_08_20/002,c4,v9,beyond_occ,sphere10,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.569,4.18
2026_08_20/002,c4,v9,beyond_occ,sphere10,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,14.6,23.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.928,0.467,4.2
2026_08_20/002,c4,v9,beyond_occ,sphere10,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,sphere10,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.576,,4.26
2026_08_20/002,c4,v9,beyond_occ,sphere10,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.576,,4.26
2026_08_20/002,c4,v9,beyond_occ,sphere10,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,27.95,29.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.801,4.26
2026_08_20/002,c4,v9,beyond_occ,sphere10,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,11,11,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.779,0.65,4.29
2026_08_20/002,c4,v9,beyond_occ,sphere10,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,99.06,102.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.704,4.35
2026_08_20/002,c4,v9,beyond_occ,sphere10,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.703,4.33
2026_08_20/002,c4,v9,beyond_occ,sphere10,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,sphere10,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,125.11,126.94,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.765,4.22
2026_08_20/003,c4,v9,beyond_occ,sphere10,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,0.0,0.858,0.513,4.27
2026_08_20/003,c4,v9,beyond_occ,sphere10,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,3,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,4,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,5,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,6,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,9.56,11.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.993,,4.36
2026_08_20/003,c4,v9,beyond_occ,sphere10,7,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,8,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.685,,4.34
2026_08_20/003,c4,v9,beyond_occ,sphere10,9,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.685,,4.34
2026_08_20/003,c4,v9,beyond_occ,sphere10,10,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,11,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,17.12,29.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.986,,4.36
2026_08_20/003,c4,v9,beyond_occ,sphere10,12,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,13,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,28.64,31.23,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.987,4.39
2026_08_20/003,c4,v9,beyond_occ,sphere10,14,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,sphere10,15,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,33.36,36.19,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,1.0,4.35
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,1,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,10.78,14.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.928,,4.04
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,2,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,3,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,4,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,5,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,6,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,23.51,30.27,1,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,7,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,8,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,32.21,37.98,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.941,,4.13
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,9,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,42.9,51.87,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.908,,4.16
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,10,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,86.24,93.75,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.965,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,11,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,93.11,107.62,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.969,,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,12,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,107.12,114.75,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.662,4.2
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,13,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,14,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,121.13,127.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.604,4.19
2026_08_25/c1_1,c4,v9,beyond_occ,sphere10,15,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_2,c4,v9,,sphere10,1,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.49,23.05,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.935,,4.23
2026_08_25/c1_2,c4,v9,,sphere10,2,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,24.21,29.81,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,1.0,4.27
2026_08_25/c1_2,c4,v9,,sphere10,3,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,30.97,36.6,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.567,4.29
2026_08_25/c1_2,c4,v9,,sphere10,4,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,37.76,43.41,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.603,4.25
2026_08_25/c1_2,c4,v9,,sphere10,5,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,44.57,50.13,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.505,4.25
2026_08_25/c1_2,c4,v9,,sphere10,6,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,51.29,56.89,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.375,,4.24
2026_08_25/c1_2,c4,v9,,sphere10,7,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,58.05,63.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.497,4.26
2026_08_25/c1_2,c4,v9,,sphere10,8,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.56,79.14,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.939,,4.26
2026_08_25/c1_2,c4,v9,,sphere10,9,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.3,85.88,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.867,,4.26
2026_08_25/c1_2,c4,v9,,sphere10,10,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,87.04,92.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.799,4.27
2026_08_25/c1_2,c4,v9,,sphere10,11,球L,ball(3cm),1.04,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.86,99.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.517,,4.22
2026_08_25/c1_2,c4,v9,,sphere10,12,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,miss,1,100.86,106.66,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.528,4.25
2026_08_25/c1_2,c4,v9,,sphere10,13,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,107.82,113.64,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.495,4.26
2026_08_25/c1_2,c4,v9,,sphere10,14,球M,ball(3cm),0.65,<1.0°,clear,0,0,schedule,1,hit,1,114.8,120.64,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.572,4.26
2026_08_25/c1_2,c4,v9,,sphere10,15,球R,ball(3cm),0.81,<1.0°,clear,0,0,schedule,1,miss,1,121.8,127.64,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.529,4.26
2026_08_25/c1_3,c4,v9,,sphere10,1,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,14.34,24.1,9,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.885,,3.73
2026_08_25/c1_3,c4,v9,,sphere10,2,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,sphere10,3,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,sphere10,4,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,hit,1,23.56,37.75,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.559,3.74
2026_08_25/c1_3,c4,v9,,sphere10,5,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,23.56,37.75,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.559,3.74
2026_08_25/c1_3,c4,v9,,sphere10,6,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,37.12,42.82,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.395,,3.73
2026_08_25/c1_3,c4,v9,,sphere10,7,球R,ball(3cm),0.96,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,sphere10,8,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,sphere10,9,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,sphere10,10,球M,ball(3cm),0.77,<1.0°,clear,0,0,lcs_episode,0,miss,1,42.07,49.13,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.535,3.73
2026_08_25/c1_3,c4,v9,,sphere10,11,球L,ball(3cm),1.19,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,50.78,57.93,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,0.0,,0.36,,3.71
2026_08_25/c1_3,c4,v9,,sphere10,12,球M,ball(3cm),0.77,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,
2026_08_25/c1_3,c4,v9,,sphere10,13,球R,ball(3cm),0.96,<1.0°,clear,0,0,lcs_episode,0,miss,1,57.37,63.87,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,,0.0,,0.505,3.73
