rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,vis,35.68,36.01,0.32,1.335,香蕉,323,0.865,0.1481,0.148,0.182,0.156,0.829,object#316,389.6407,0,0,,,,2,"[{""name"": ""香蕉"", ""m"": 57.68885, ""q"": 0.1481, ""c"": 1.0, ""capture"": 0.148, ""share"": 0.865, ""miss_deg"": 1.95, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 9.01874, ""q"": 0.0231, ""c"": 0.87, ""capture"": 0.027, ""share"": 0.135, ""miss_deg"": 2.69, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,39.06,39.33,0.27,1.667,石榴,78,1.0,0.5379,0.842,0.0,0.0,0.462,object#17,389.6407,1,1,,,,1,"[{""name"": ""石榴"", ""m"": 209.59537, ""q"": 0.5379, ""c"": 0.6386, ""capture"": 0.842, ""share"": 1.0, ""miss_deg"": 0.59, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,vis,39.67,40.14,0.47,1.663,苹果,300,0.991,0.6906,0.983,0.006,0.009,0.303,object#316,389.6407,1,1,,,,2,"[{""name"": ""苹果"", ""m"": 269.10103, ""q"": 0.6906, ""c"": 0.7025, ""capture"": 0.983, ""share"": 0.991, ""miss_deg"": 0.18, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 2.434, ""q"": 0.0062, ""c"": 1.0, ""capture"": 0.006, ""share"": 0.009, ""miss_deg"": 3.19, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,40.26,41.14,0.88,1.65,苹果,300,0.992,0.6851,0.975,0.006,0.008,0.309,object#316,389.6407,1,1,,,,2,"[{""name"": ""苹果"", ""m"": 266.93549, ""q"": 0.6851, ""c"": 0.7025, ""capture"": 0.975, ""share"": 0.992, ""miss_deg"": 0.22, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 2.18207, ""q"": 0.0056, ""c"": 1.0, ""capture"": 0.006, ""share"": 0.008, ""miss_deg"": 3.22, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,41.26,44.47,3.22,1.662,苹果,300,0.999,0.6999,0.996,0.001,0.001,0.299,object#316,389.6407,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""m"": 272.72055, ""q"": 0.6999, ""c"": 0.7025, ""capture"": 0.996, ""share"": 0.999, ""miss_deg"": 0.09, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 0.24082, ""q"": 0.0006, ""c"": 1.0, ""capture"": 0.001, ""share"": 0.001, ""miss_deg"": 3.84, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,44.58,45.97,1.39,1.657,苹果,300,0.943,0.575,0.819,0.043,0.06,0.39,object#316,389.6407,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""m"": 224.05028, ""q"": 0.575, ""c"": 0.7025, ""capture"": 0.819, ""share"": 0.943, ""miss_deg"": 0.63, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 13.47592, ""q"": 0.0346, ""c"": 1.0, ""capture"": 0.035, ""share"": 0.057, ""miss_deg"": 2.59, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,46.03,46.46,0.44,1.615,香蕉,323,0.961,0.3989,0.399,0.055,0.041,0.585,object#10,389.6407,1,1,1,苹果,0,2,"[{""name"": ""香蕉"", ""m"": 155.43399, ""q"": 0.3989, ""c"": 1.0, ""capture"": 0.399, ""share"": 0.961, ""miss_deg"": 1.36, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 6.25554, ""q"": 0.0161, ""c"": 0.7341, ""capture"": 0.022, ""share"": 0.039, ""miss_deg"": 2.77, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,46.52,47.29,0.77,1.649,苹果,300,0.92,0.5048,0.719,0.061,0.087,0.452,object#316,389.6407,1,1,,,,2,"[{""name"": ""苹果"", ""m"": 196.68923, ""q"": 0.5048, ""c"": 0.7025, ""capture"": 0.719, ""share"": 0.92, ""miss_deg"": 0.81, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 17.01402, ""q"": 0.0437, ""c"": 1.0, ""capture"": 0.044, ""share"": 0.08, ""miss_deg"": 2.5, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,47.81,50.73,2.92,1.413,球M,321,1.0,0.6614,0.877,0.0,0.0,0.339,object#317,389.6407,1,1,,,,1,"[{""name"": ""球M"", ""m"": 257.71575, ""q"": 0.6614, ""c"": 0.7541, ""capture"": 0.877, ""share"": 1.0, ""miss_deg"": 0.51, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,50.89,51.23,0.34,1.456,球M,321,1.0,0.2654,0.362,0.0,0.0,0.735,object#10,389.6407,1,1,2,球M,1,1,"[{""name"": ""球M"", ""m"": 103.42671, ""q"": 0.2654, ""c"": 0.7341, ""capture"": 0.362, ""share"": 1.0, ""miss_deg"": 1.43, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,51.28,54.3,3.02,1.385,球M,321,1.0,0.667,0.873,0.0,0.0,0.333,object#10,389.6407,1,1,2,球M,1,1,"[{""name"": ""球M"", ""m"": 259.88538, ""q"": 0.667, ""c"": 0.7636, ""capture"": 0.873, ""share"": 1.0, ""miss_deg"": 0.52, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,54.5,54.95,0.45,1.59,石榴,78,1.0,0.1985,0.289,0.0,0.0,0.801,object#17,389.6407,1,1,,,,2,"[{""name"": ""石榴"", ""m"": 77.34968, ""q"": 0.1985, ""c"": 0.6874, ""capture"": 0.289, ""share"": 1.0, ""miss_deg"": 1.58, ""labels"": [78]}, {""name"": ""球R"", ""m"": 0.02796, ""q"": 0.0001, ""c"": 0.5444, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.23, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,vis,55.08,57.54,2.46,1.63,石榴,78,1.0,0.3242,0.486,0.0,0.0,0.676,object#17,389.6407,1,1,3,石榴,1,1,"[{""name"": ""石榴"", ""m"": 126.30654, ""q"": 0.3242, ""c"": 0.6676, ""capture"": 0.486, ""share"": 1.0, ""miss_deg"": 1.2, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,vis,57.64,60.9,3.26,1.649,石榴,78,1.0,0.3169,0.487,0.0,0.0,0.683,object#17,389.6407,1,1,3,石榴,1,1,"[{""name"": ""石榴"", ""m"": 123.46482, ""q"": 0.3169, ""c"": 0.6512, ""capture"": 0.487, ""share"": 1.0, ""miss_deg"": 1.2, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,vis,61.48,64.42,2.94,1.51,香蕉,323,1.0,0.4874,0.487,0.0,0.0,0.513,object#316,389.6407,1,1,4,香蕉,1,1,"[{""name"": ""香蕉"", ""m"": 189.91933, ""q"": 0.4874, ""c"": 1.0, ""capture"": 0.487, ""share"": 1.0, ""miss_deg"": 1.2, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,64.47,65.15,0.68,1.535,香蕉,323,1.0,0.5255,0.525,0.0,0.0,0.475,object#316,389.6407,1,1,4,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 204.74737, ""q"": 0.5255, ""c"": 1.0, ""capture"": 0.525, ""share"": 1.0, ""miss_deg"": 1.13, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 0.00103, ""q"": 0.0, ""c"": 0.7636, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 5.02, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,65.88,66.82,0.94,1.491,香蕉,323,1.0,0.5721,0.572,0.0,0.0,0.428,object#316,389.6407,1,1,4,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 222.92267, ""q"": 0.5721, ""c"": 1.0, ""capture"": 0.572, ""share"": 1.0, ""miss_deg"": 1.06, ""labels"": [323]}, {""name"": ""球L"", ""m"": 0.0012, ""q"": 0.0, ""c"": 0.7541, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.98, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,vis,66.87,67.15,0.27,1.54,香蕉,323,0.999,0.0015,0.001,0.0,0.001,0.999,object#17,389.6407,0,0,4,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 0.57256, ""q"": 0.0015, ""c"": 1.0, ""capture"": 0.001, ""share"": 0.999, ""miss_deg"": 3.61, ""labels"": [323]}, {""name"": ""球M"", ""m"": 0.00039, ""q"": 0.0, ""c"": 0.6874, ""capture"": 0.0, ""share"": 0.001, ""miss_deg"": 5.19, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,67.2,68.03,0.83,1.577,香蕉,323,1.0,0.3618,0.362,0.0,0.0,0.638,object#316,389.6407,1,1,,,,1,"[{""name"": ""香蕉"", ""m"": 140.96136, ""q"": 0.3618, ""c"": 1.0, ""capture"": 0.362, ""share"": 1.0, ""miss_deg"": 1.43, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,68.59,69.54,0.95,1.423,球L,320,0.997,0.5897,0.746,0.003,0.003,0.409,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 229.76952, ""q"": 0.5897, ""c"": 0.7904, ""capture"": 0.746, ""share"": 0.997, ""miss_deg"": 0.77, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 0.6653, ""q"": 0.0017, ""c"": 1.0, ""capture"": 0.002, ""share"": 0.003, ""miss_deg"": 3.57, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,70.45,70.95,0.5,2.689,球R,322,1.0,0.0,0.0,0.0,0.0,1.0,floor,389.6407,0,0,5,球R,1,1,"[{""name"": ""球R"", ""m"": 0.00356, ""q"": 0.0, ""c"": 0.2309, ""capture"": 0.0, ""share"": 1.0, ""miss_deg"": 4.5, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,vis,71.0,73.51,2.51,1.48,球R,322,1.0,0.112,0.186,0.0,0.0,0.888,object#318,389.6407,0,0,5,球R,1,1,"[{""name"": ""球R"", ""m"": 43.6397, ""q"": 0.112, ""c"": 0.603, ""capture"": 0.186, ""share"": 1.0, ""miss_deg"": 1.83, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,vis,74.33,74.83,0.5,1.626,石榴,78,1.0,0.0238,0.036,0.0,0.0,0.976,object#201,389.6407,0,0,,,,1,"[{""name"": ""石榴"", ""m"": 9.27805, ""q"": 0.0238, ""c"": 0.6676, ""capture"": 0.036, ""share"": 1.0, ""miss_deg"": 2.58, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,vis,75.26,77.05,1.79,1.418,球L,320,0.993,0.5316,0.668,0.006,0.007,0.464,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 207.12015, ""q"": 0.5316, ""c"": 0.7962, ""capture"": 0.668, ""share"": 0.993, ""miss_deg"": 0.9, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 1.53289, ""q"": 0.0039, ""c"": 1.0, ""capture"": 0.004, ""share"": 0.007, ""miss_deg"": 3.33, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,77.16,78.55,1.4,1.418,球L,320,0.99,0.4943,0.621,0.008,0.01,0.501,object#316,389.6407,1,1,6,球L,1,2,"[{""name"": ""球L"", ""m"": 192.61435, ""q"": 0.4943, ""c"": 0.7962, ""capture"": 0.621, ""share"": 0.99, ""miss_deg"": 0.98, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 1.90033, ""q"": 0.0049, ""c"": 1.0, ""capture"": 0.005, ""share"": 0.01, ""miss_deg"": 3.26, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,78.84,79.52,0.69,1.415,球L,320,0.967,0.4801,0.603,0.027,0.034,0.504,object#316,389.6407,1,1,6,球L,1,2,"[{""name"": ""球L"", ""m"": 187.04729, ""q"": 0.4801, ""c"": 0.7962, ""capture"": 0.603, ""share"": 0.967, ""miss_deg"": 1.01, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 6.39087, ""q"": 0.0164, ""c"": 1.0, ""capture"": 0.016, ""share"": 0.033, ""miss_deg"": 2.87, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,79.58,79.85,0.27,1.492,香蕉,323,0.94,0.2163,0.216,0.088,0.064,0.77,object#316,389.6407,1,1,6,球L,0,2,"[{""name"": ""香蕉"", ""m"": 84.29825, ""q"": 0.2163, ""c"": 1.0, ""capture"": 0.216, ""share"": 0.94, ""miss_deg"": 1.75, ""labels"": [323]}, {""name"": ""球L"", ""m"": 5.40217, ""q"": 0.0139, ""c"": 0.7477, ""capture"": 0.019, ""share"": 0.06, ""miss_deg"": 2.82, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,vis,79.96,80.67,0.71,1.492,香蕉,323,0.95,0.3246,0.325,0.071,0.053,0.658,object#316,389.6407,1,1,6,球L,0,2,"[{""name"": ""香蕉"", ""m"": 126.46294, ""q"": 0.3246, ""c"": 1.0, ""capture"": 0.325, ""share"": 0.95, ""miss_deg"": 1.5, ""labels"": [323]}, {""name"": ""球L"", ""m"": 6.69041, ""q"": 0.0172, ""c"": 0.7477, ""capture"": 0.023, ""share"": 0.05, ""miss_deg"": 2.75, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,vis,80.73,81.25,0.52,1.436,球L,320,0.922,0.3932,0.505,0.065,0.085,0.573,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 153.19972, ""q"": 0.3932, ""c"": 0.7786, ""capture"": 0.505, ""share"": 0.922, ""miss_deg"": 1.17, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 13.03584, ""q"": 0.0335, ""c"": 1.0, ""capture"": 0.033, ""share"": 0.078, ""miss_deg"": 2.61, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,81.3,81.8,0.5,1.483,香蕉,323,1.0,0.5441,0.544,0.0,0.0,0.456,object#316,389.6407,1,1,,,,2,"[{""name"": ""香蕉"", ""m"": 212.01445, ""q"": 0.5441, ""c"": 1.0, ""capture"": 0.544, ""share"": 1.0, ""miss_deg"": 1.1, ""labels"": [323]}, {""name"": ""球L"", ""m"": 0.01696, ""q"": 0.0, ""c"": 0.7541, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.42, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,vis,82.49,82.87,0.38,1.386,球M,321,1.0,0.7966,1.043,0.0,0.0,0.203,object#10,389.6407,1,1,,,,1,"[{""name"": ""球M"", ""m"": 310.39605, ""q"": 0.7966, ""c"": 0.7636, ""capture"": 1.043, ""share"": 1.0, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,82.92,83.52,0.6,1.458,球M,321,1.0,0.2958,0.407,0.0,0.0,0.704,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 115.24297, ""q"": 0.2958, ""c"": 0.7272, ""capture"": 0.407, ""share"": 1.0, ""miss_deg"": 1.34, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,83.58,84.54,0.96,1.431,球M,321,1.0,0.4332,0.579,0.0,0.0,0.567,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 168.80431, ""q"": 0.4332, ""c"": 0.7477, ""capture"": 0.579, ""share"": 1.0, ""miss_deg"": 1.04, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,84.6,85.03,0.44,1.481,球M,321,1.0,0.3735,0.532,0.0,0.0,0.626,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 145.54286, ""q"": 0.3735, ""c"": 0.7025, ""capture"": 0.532, ""share"": 1.0, ""miss_deg"": 1.12, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,85.09,85.81,0.72,1.422,球M,321,1.0,0.4268,0.571,0.0,0.0,0.573,object#17,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 166.28239, ""q"": 0.4268, ""c"": 0.7477, ""capture"": 0.571, ""share"": 1.0, ""miss_deg"": 1.06, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,85.86,87.23,1.37,1.488,球M,321,1.0,0.2137,0.304,0.0,0.0,0.786,object#10,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 83.24786, ""q"": 0.2137, ""c"": 0.7025, ""capture"": 0.304, ""share"": 1.0, ""miss_deg"": 1.54, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,87.29,87.79,0.5,1.42,球M,321,1.0,0.433,0.579,0.0,0.0,0.567,object#17,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 168.72247, ""q"": 0.433, ""c"": 0.7477, ""capture"": 0.579, ""share"": 1.0, ""miss_deg"": 1.05, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,87.84,88.28,0.44,1.472,球M,321,1.0,0.3277,0.455,0.0,0.0,0.672,object#17,389.6407,1,1,7,球M,1,1,"[{""name"": ""球M"", ""m"": 127.68883, ""q"": 0.3277, ""c"": 0.7202, ""capture"": 0.455, ""share"": 1.0, ""miss_deg"": 1.25, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,89.27,91.31,2.04,1.664,石榴,78,1.0,0.3084,0.48,0.0,0.0,0.692,object#17,389.6407,1,1,,,,1,"[{""name"": ""石榴"", ""m"": 120.17168, ""q"": 0.3084, ""c"": 0.6428, ""capture"": 0.48, ""share"": 1.0, ""miss_deg"": 1.21, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,vis,91.43,94.96,3.53,1.652,石榴,78,1.0,0.1747,0.268,0.0,0.0,0.825,object#17,389.6407,1,1,8,石榴,1,1,"[{""name"": ""石榴"", ""m"": 68.05717, ""q"": 0.1747, ""c"": 0.6512, ""capture"": 0.268, ""share"": 1.0, ""miss_deg"": 1.62, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,vis,95.48,96.04,0.56,1.494,香蕉,323,1.0,0.5467,0.547,0.0,0.0,0.453,object#316,389.6407,1,1,,,,2,"[{""name"": ""香蕉"", ""m"": 213.02327, ""q"": 0.5467, ""c"": 1.0, ""capture"": 0.547, ""share"": 1.0, ""miss_deg"": 1.1, ""labels"": [323]}, {""name"": ""球L"", ""m"": 0.03446, ""q"": 0.0001, ""c"": 0.7477, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.25, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,vis,96.09,96.77,0.68,1.574,香蕉,323,1.0,0.4768,0.477,0.0,0.0,0.523,object#316,389.6407,1,1,,,,2,"[{""name"": ""香蕉"", ""m"": 185.76241, ""q"": 0.4768, ""c"": 1.0, ""capture"": 0.477, ""share"": 1.0, ""miss_deg"": 1.22, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 0.00275, ""q"": 0.0, ""c"": 0.7477, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.81, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,96.92,98.03,1.1,1.572,香蕉,323,1.0,0.5015,0.501,0.0,0.0,0.498,object#316,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 195.3859, ""q"": 0.5015, ""c"": 1.0, ""capture"": 0.501, ""share"": 1.0, ""miss_deg"": 1.17, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 0.02523, ""q"": 0.0001, ""c"": 0.7477, ""capture"": 0.0, ""share"": 0.0, ""miss_deg"": 4.33, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,98.42,99.43,1.01,1.597,香蕉,323,0.997,0.5128,0.513,0.004,0.003,0.486,object#316,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 199.79581, ""q"": 0.5128, ""c"": 1.0, ""capture"": 0.513, ""share"": 0.997, ""miss_deg"": 1.16, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 0.5464, ""q"": 0.0014, ""c"": 0.741, ""capture"": 0.002, ""share"": 0.003, ""miss_deg"": 3.54, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,99.79,100.65,0.87,1.608,香蕉,323,0.994,0.5307,0.531,0.008,0.006,0.466,object#316,389.6407,1,1,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 206.7692, ""q"": 0.5307, ""c"": 1.0, ""capture"": 0.531, ""share"": 0.994, ""miss_deg"": 1.13, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 1.16404, ""q"": 0.003, ""c"": 0.741, ""capture"": 0.004, ""share"": 0.006, ""miss_deg"": 3.32, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,101.26,101.76,0.5,1.649,香蕉,323,0.711,0.1955,0.195,0.579,0.406,0.725,object#10,389.6407,0,0,9,香蕉,1,2,"[{""name"": ""香蕉"", ""m"": 76.16247, ""q"": 0.1955, ""c"": 1.0, ""capture"": 0.195, ""share"": 0.711, ""miss_deg"": 1.81, ""labels"": [323]}, {""name"": ""苹果"", ""m"": 30.94157, ""q"": 0.0794, ""c"": 0.7025, ""capture"": 0.113, ""share"": 0.289, ""miss_deg"": 2.09, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,102.44,105.28,2.83,1.453,球L,320,0.941,0.3802,0.494,0.049,0.063,0.596,object#316,389.6407,1,1,,,,2,"[{""name"": ""球L"", ""m"": 148.13292, ""q"": 0.3802, ""c"": 0.7697, ""capture"": 0.494, ""share"": 0.941, ""miss_deg"": 1.19, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 9.36507, ""q"": 0.024, ""c"": 1.0, ""capture"": 0.024, ""share"": 0.059, ""miss_deg"": 2.73, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,105.38,108.98,3.6,1.487,球L,320,0.54,0.1487,0.197,0.645,0.852,0.725,object#316,389.6407,0,0,10,球L,1,2,"[{""name"": ""球L"", ""m"": 57.92662, ""q"": 0.1487, ""c"": 0.7541, ""capture"": 0.197, ""share"": 0.54, ""miss_deg"": 1.8, ""labels"": [320]}, {""name"": ""香蕉"", ""m"": 49.37538, ""q"": 0.1267, ""c"": 1.0, ""capture"": 0.127, ""share"": 0.46, ""miss_deg"": 2.03, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,109.36,111.89,2.53,1.65,苹果,300,0.945,0.2345,0.334,0.042,0.058,0.752,object#10,389.6407,1,1,,,,2,"[{""name"": ""苹果"", ""m"": 91.35662, ""q"": 0.2345, ""c"": 0.7025, ""capture"": 0.334, ""share"": 0.945, ""miss_deg"": 1.48, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 5.29608, ""q"": 0.0136, ""c"": 1.0, ""capture"": 0.014, ""share"": 0.055, ""miss_deg"": 2.93, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,112.0,112.83,0.83,1.654,苹果,300,0.994,0.2409,0.343,0.006,0.006,0.758,object#10,389.6407,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""m"": 93.86557, ""q"": 0.2409, ""c"": 0.7025, ""capture"": 0.343, ""share"": 0.994, ""miss_deg"": 1.46, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 0.60089, ""q"": 0.0015, ""c"": 1.0, ""capture"": 0.002, ""share"": 0.006, ""miss_deg"": 3.6, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,113.15,114.45,1.3,1.663,苹果,300,1.0,0.1552,0.221,0.0,0.0,0.845,object#10,389.6407,1,1,11,苹果,1,1,"[{""name"": ""苹果"", ""m"": 60.46673, ""q"": 0.1552, ""c"": 0.7025, ""capture"": 0.221, ""share"": 1.0, ""miss_deg"": 1.74, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,vis,114.56,114.84,0.28,1.664,苹果,300,0.97,0.1576,0.224,0.022,0.031,0.838,object#10,389.6407,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""m"": 61.40591, ""q"": 0.1576, ""c"": 0.7025, ""capture"": 0.224, ""share"": 0.97, ""miss_deg"": 1.73, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 1.88481, ""q"": 0.0048, ""c"": 1.0, ""capture"": 0.005, ""share"": 0.03, ""miss_deg"": 3.27, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,114.94,116.34,1.4,1.666,苹果,300,0.932,0.1319,0.188,0.053,0.073,0.858,object#10,389.6407,0,0,11,苹果,1,2,"[{""name"": ""苹果"", ""m"": 51.40276, ""q"": 0.1319, ""c"": 0.7025, ""capture"": 0.188, ""share"": 0.932, ""miss_deg"": 1.83, ""labels"": [300]}, {""name"": ""香蕉"", ""m"": 3.74483, ""q"": 0.0096, ""c"": 1.0, ""capture"": 0.01, ""share"": 0.068, ""miss_deg"": 3.05, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,vis,116.39,116.71,0.32,1.557,球M,321,1.0,0.0139,0.021,0.0,0.0,0.986,object#17,389.6407,0,0,,,,1,"[{""name"": ""球M"", ""m"": 5.4303, ""q"": 0.0139, ""c"": 0.6716, ""capture"": 0.021, ""share"": 1.0, ""miss_deg"": 2.78, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,vis,117.61,123.36,5.75,1.473,球R,322,1.0,0.0815,0.135,0.0,0.0,0.919,object#318,389.6407,0,0,12,球R,1,1,"[{""name"": ""球R"", ""m"": 31.74757, ""q"": 0.0815, ""c"": 0.603, ""capture"": 0.135, ""share"": 1.0, ""miss_deg"": 2.0, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,vis,125.44,125.75,0.3,1.305,,-1,0.0,0.0,,,,1.0,object#20,389.6407,0,0,,,,0,[]
