rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,v1,81.3,81.8,0.5,1.483,香蕉,323,0.919,,,,0.049,0.09,,,1,1,,,,3,"[{""name"": ""香蕉"", ""share"": 0.919, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.045, ""labels"": [320]}, {""name"": ""苹果"", ""share"": 0.036, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,v1,82.49,82.87,0.38,1.386,球M,321,1.0,,,,0.0,0.242,,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,82.92,83.52,0.6,1.458,球M,321,1.0,,,,0.0,0.41,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,83.58,84.54,0.96,1.431,球M,321,1.0,,,,0.0,0.41,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,84.6,85.03,0.44,1.481,球M,321,1.0,,,,0.0,0.44,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,85.09,85.81,0.72,1.422,球M,321,1.0,,,,0.0,0.437,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,85.86,87.23,1.37,1.488,球M,321,1.0,,,,0.0,0.535,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,87.29,87.79,0.5,1.42,球M,321,1.0,,,,0.0,0.497,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,87.84,88.28,0.44,1.472,球M,321,1.0,,,,0.0,0.534,,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,v1,89.27,91.31,2.04,1.664,石榴,78,0.99,,,,0.01,0.583,,,1,1,,,,2,"[{""name"": ""石榴"", ""share"": 0.99, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.01, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,v1,91.43,94.96,3.53,1.652,石榴,78,0.977,,,,0.024,0.652,,,1,1,8,石榴,1,2,"[{""name"": ""石榴"", ""share"": 0.977, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.023, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,v1,95.48,96.04,0.56,1.494,香蕉,323,0.906,,,,0.057,0.089,,,1,1,,,,3,"[{""name"": ""香蕉"", ""share"": 0.906, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.052, ""labels"": [320]}, {""name"": ""苹果"", ""share"": 0.042, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,v1,96.09,96.77,0.68,1.574,香蕉,323,0.925,,,,0.077,0.139,,,1,1,,,,3,"[{""name"": ""香蕉"", ""share"": 0.925, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.071, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.004, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,v1,96.92,98.03,1.1,1.572,香蕉,323,0.905,,,,0.102,0.146,,,1,1,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.905, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.092, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.002, ""labels"": [320]}]"
