rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s2,s2,v7,,v1_cluster0,13,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,101.67,107.63,1,1,1,1,correct,球M,5.83,3.01,3.17,0.986,,,0.562,2.82,correct_only,1,0,0,0,,correct,correct,correct,球M,2.82,correct,球M,2.82,0.0,,0.986,,2.39
2026_08_16/s2,s2,v7,,v1_cluster0,14,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,108.79,114.8,1,1,1,0,correct,球L,5.87,0.78,3.16,0.481,,,0.371,5.09,correct_only,1,0,0,0,,none,correct,correct,球L,5.09,correct,球L,5.09,0.0,,0.481,,2.46
2026_08_16/s2,s2,v7,,v1_cluster0,15,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,115.96,121.97,2,2,2,2,correct,球L,4.38,3.02,1.67,0.599,,,0.392,1.35,mixed,1,1,0,1,球M,correct,correct,correct,球L,1.35,correct,球L,1.35,0.0,0.0,0.599,0.55,2.42
2026_08_16/s3,s3,v7,,v1_cluster0,1,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,18.24,23.94,4,4,4,4,correct,球M,1.46,1.13,-0.94,0.982,,,0.903,0.32,correct_only,1,0,0,0,,correct,correct,correct,球M,4.22,correct,球M,4.22,0.0,,0.987,,3.54
2026_08_16/s3,s3,v7,,v1_cluster0,2,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,25.1,30.88,1,1,1,1,correct,球L,5.13,-0.94,2.65,0.808,,,0.777,6.07,correct_only,1,0,0,0,,correct,correct,correct,球L,6.07,correct,球L,6.07,0.0,,0.808,,3.35
2026_08_16/s3,s3,v7,,v1_cluster0,3,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,32.04,37.86,1,1,1,1,correct,球L,5.73,-0.77,3.21,0.862,,,0.777,6.5,correct_only,1,0,0,0,,correct,correct,correct,球L,6.5,correct,球L,6.5,0.0,,0.862,,3.35
2026_08_16/s3,s3,v7,,v1_cluster0,4,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,39.02,44.84,4,4,4,4,correct,球M,1.62,1.3,-0.9,0.807,,,0.709,0.32,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,0.0,,0.963,,3.91
2026_08_16/s3,s3,v7,,v1_cluster0,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,46.0,51.67,1,1,1,1,correct,球R,5.49,-0.96,3.12,0.845,,,0.808,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,0.0,,0.845,,3.4
2026_08_16/s3,s3,v7,,v1_cluster0,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,52.83,58.53,1,1,1,1,correct,球R,5.63,-0.82,3.23,0.846,,,0.792,6.45,correct_only,1,0,0,0,,correct,correct,correct,球R,6.45,correct,球R,6.45,0.0,,0.846,,3.39
2026_08_16/s3,s3,v7,,v1_cluster0,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,59.69,65.49,2,2,2,2,correct,球L,4.05,-0.55,1.55,0.764,,,0.695,4.6,correct_only,1,0,0,0,,correct,correct,correct,球L,6.87,correct,球L,6.87,0.0,,0.764,,3.35
