rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/s3,s3,v7,,naive,23.43,23.76,0.32,3.509,球M,321,1.0,,,,0.011,0.892,,,1,1,1,球M,1,3,"[{""name"": ""球M"", ""share"": 0.979, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.011, ""labels"": [323]}, {""name"": ""球R"", ""share"": 0.008, ""labels"": [322]}]"
2026_08_16/s3,s3,v7,,naive,24.26,27.79,3.52,3.351,球L,320,1.0,,,,0.161,0.765,,,1,1,2,球L,1,3,"[{""name"": ""球L"", ""share"": 0.813, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.131, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.055, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,28.06,30.23,2.17,3.341,球L,320,1.0,,,,0.164,0.814,,,1,1,2,球L,1,3,"[{""name"": ""球L"", ""share"": 0.822, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.135, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.036, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,31.27,31.54,0.27,3.348,球L,320,1.0,,,,0.181,0.758,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.785, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.142, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.06, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,31.6,33.11,1.52,3.352,球L,320,1.0,,,,0.122,0.772,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.834, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.102, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.064, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,33.17,37.18,4.01,3.345,球L,320,1.0,,,,0.107,0.785,,,1,1,3,球L,1,3,"[{""name"": ""球L"", ""share"": 0.841, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.09, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.07, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,37.23,37.77,0.54,3.345,球L,320,1.0,,,,0.1,0.892,,,1,1,3,球L,1,3,"[{""name"": ""球L"", ""share"": 0.897, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.09, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.007, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,38.15,38.58,0.43,3.638,香蕉,321,1.0,,,,0.037,0.912,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.943, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.035, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.022, ""labels"": [320]}]"
2026_08_16/s3,s3,v7,,naive,40.31,40.64,0.32,3.369,球M,321,1.0,,,,0.175,0.709,,,1,1,4,球M,1,3,"[{""name"": ""球M"", ""share"": 0.807, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.141, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.038, ""labels"": [320]}]"
2026_08_16/s3,s3,v7,,naive,42.48,43.56,1.08,3.376,球M,321,1.0,,,,0.078,0.727,,,1,1,4,球M,1,3,"[{""name"": ""球M"", ""share"": 0.92, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.072, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.005, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,43.72,43.99,0.27,4.436,background,321,0.963,,,,0.034,0.782,,,1,1,4,球M,0,3,"[{""name"": ""球M"", ""share"": 0.963, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.033, ""labels"": [323]}, {""name"": ""石榴"", ""share"": 0.002, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,44.1,44.59,0.49,4.489,background,321,0.951,,,,0.047,0.8,,,1,1,4,球M,0,3,"[{""name"": ""球M"", ""share"": 0.951, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.045, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.001, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,45.15,51.49,6.34,3.399,球R,322,1.0,,,,0.162,0.808,,,1,1,5,球R,1,3,"[{""name"": ""球R"", ""share"": 0.845, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.137, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.018, ""labels"": [321]}]"
2026_08_16/s3,s3,v7,,naive,52.01,58.46,6.45,3.387,球R,322,1.0,,,,0.163,0.792,,,1,1,6,球R,1,3,"[{""name"": ""球R"", ""share"": 0.846, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.138, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.016, ""labels"": [321]}]"
2026_08_16/s3,s3,v7,,naive,59.13,62.0,2.87,3.336,球L,320,1.0,,,,0.164,0.704,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.787, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.129, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.082, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,62.28,63.63,1.35,3.35,球L,320,1.0,,,,0.164,0.739,,,1,1,7,球L,1,3,"[{""name"": ""球L"", ""share"": 0.799, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.131, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.068, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,63.68,64.01,0.32,3.343,香蕉,323,1.0,,,,0.872,0.69,,,1,1,7,球L,0,3,"[{""name"": ""香蕉"", ""share"": 0.359, ""labels"": [323]}, {""name"": ""球M"", ""share"": 0.313, ""labels"": [321]}, {""name"": ""球L"", ""share"": 0.238, ""labels"": [320]}]"
2026_08_16/s3,s3,v7,,naive,64.06,64.6,0.54,3.343,球L,320,1.0,,,,0.204,0.656,,,1,1,7,球L,1,3,"[{""name"": ""球L"", ""share"": 0.742, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.151, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.106, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,64.82,65.47,0.65,3.337,球L,320,1.0,,,,0.21,0.659,,,1,1,7,球L,1,3,"[{""name"": ""球L"", ""share"": 0.73, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.153, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.117, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,65.68,66.06,0.38,3.36,球L,320,1.0,,,,0.16,0.729,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.798, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.128, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.074, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,66.29,72.25,5.96,3.345,球L,320,1.0,,,,0.103,0.781,,,1,1,8,球L,1,3,"[{""name"": ""球L"", ""share"": 0.844, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.087, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.069, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,72.59,76.22,3.63,3.395,球M,321,1.0,,,,0.139,0.66,,,1,1,9,球M,1,3,"[{""name"": ""球M"", ""share"": 0.863, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.12, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.01, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,76.27,78.55,2.27,3.402,球M,321,1.0,,,,0.058,0.697,,,1,1,9,球M,1,3,"[{""name"": ""球M"", ""share"": 0.929, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.054, ""labels"": [323]}, {""name"": ""石榴"", ""share"": 0.01, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,78.77,79.25,0.49,3.404,球M,321,1.0,,,,0.059,0.714,,,1,1,9,球M,1,3,"[{""name"": ""球M"", ""share"": 0.937, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.055, ""labels"": [323]}, {""name"": ""石榴"", ""share"": 0.005, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,79.6,82.91,3.3,3.375,球R,322,1.0,,,,0.202,0.754,,,1,1,,,,2,"[{""name"": ""球R"", ""share"": 0.832, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.168, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,82.96,83.94,0.97,3.404,球M,321,1.0,,,,0.214,0.803,,,1,1,10,球R,0,3,"[{""name"": ""球M"", ""share"": 0.758, ""labels"": [321]}, {""name"": ""球R"", ""share"": 0.162, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.076, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,83.99,84.91,0.92,3.398,球R,322,1.0,,,,0.325,0.698,,,1,1,10,球R,1,3,"[{""name"": ""球R"", ""share"": 0.745, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.242, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.012, ""labels"": [321]}]"
2026_08_16/s3,s3,v7,,naive,85.52,86.0,0.49,3.326,球L,320,1.0,,,,0.921,0.592,,,1,1,10,球R,0,3,"[{""name"": ""球L"", ""share"": 0.39, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.359, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.154, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,86.06,86.65,0.6,3.398,球M,321,1.0,,,,0.292,0.655,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.723, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.211, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.036, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,86.71,88.06,1.35,3.356,球L,320,1.0,,,,0.261,0.635,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.685, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.179, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.134, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,88.12,91.85,3.74,3.359,球L,320,1.0,,,,0.229,0.671,,,1,1,11,球L,1,3,"[{""name"": ""球L"", ""share"": 0.734, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.168, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.094, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,92.12,93.42,1.3,3.341,球L,320,1.0,,,,0.207,0.722,,,1,1,11,球L,1,3,"[{""name"": ""球L"", ""share"": 0.758, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.157, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.072, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,94.37,96.1,1.73,3.392,球M,321,1.0,,,,0.103,0.686,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.891, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.092, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.009, ""labels"": [320]}]"
2026_08_16/s3,s3,v7,,naive,96.37,97.24,0.87,4.456,background,321,0.958,,,,0.041,0.808,,,1,1,12,球M,0,3,"[{""name"": ""球M"", ""share"": 0.958, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.039, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.001, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,97.72,98.81,1.08,3.535,球M,321,1.0,,,,0.022,0.856,,,1,1,12,球M,1,3,"[{""name"": ""球M"", ""share"": 0.962, ""labels"": [321]}, {""name"": ""球R"", ""share"": 0.021, ""labels"": [322]}, {""name"": ""香蕉"", ""share"": 0.011, ""labels"": [323]}]"
2026_08_16/s3,s3,v7,,naive,100.9,106.7,5.8,3.386,球R,322,1.0,,,,0.131,0.82,,,1,1,13,球R,1,3,"[{""name"": ""球R"", ""share"": 0.873, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.114, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.013, ""labels"": [321]}]"
2026_08_16/s3,s3,v7,,naive,106.75,107.29,0.54,3.375,球R,322,1.0,,,,0.058,0.907,,,1,1,13,球R,1,2,"[{""name"": ""球R"", ""share"": 0.945, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.055, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,108.35,108.9,0.54,3.379,球M,321,1.0,,,,0.241,0.741,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.744, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.179, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.056, ""labels"": [320]}]"
2026_08_16/s3,s3,v7,,naive,109.92,110.63,0.7,3.5,球M,321,1.0,,,,0.039,0.843,,,1,1,14,球M,1,3,"[{""name"": ""球M"", ""share"": 0.943, ""labels"": [321]}, {""name"": ""球R"", ""share"": 0.037, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.013, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,113.44,113.77,0.32,3.349,球L,320,1.0,,,,0.289,0.728,,,1,1,14,球M,0,3,"[{""name"": ""球L"", ""share"": 0.686, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.198, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.078, ""labels"": [300]}]"
2026_08_16/s3,s3,v7,,naive,114.04,115.07,1.03,3.388,球M,321,1.0,,,,0.051,0.698,,,1,1,14,球M,1,3,"[{""name"": ""球M"", ""share"": 0.939, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.048, ""labels"": [323]}, {""name"": ""石榴"", ""share"": 0.007, ""labels"": [78]}]"
2026_08_16/s3,s3,v7,,naive,115.32,122.42,7.1,3.378,球R,322,1.0,,,,0.206,0.744,,,1,1,15,球R,1,3,"[{""name"": ""球R"", ""share"": 0.827, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.17, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.003, ""labels"": [321]}]"
2026_08_16/s4,s4,v8,,naive,15.45,16.1,0.65,3.851,球R,193,1.0,,,,0.184,0.925,,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.805, ""labels"": [193]}, {""name"": ""球M"", ""share"": 0.148, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.048, ""labels"": [195]}]"
2026_08_16/s4,s4,v8,,naive,18.11,19.63,1.52,3.81,球L,191,1.0,,,,0.048,0.906,,,1,1,1,球L,1,3,"[{""name"": ""球L"", ""share"": 0.929, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.045, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.026, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,19.91,22.57,2.65,3.805,球L,191,1.0,,,,0.059,0.896,,,1,1,1,球L,1,3,"[{""name"": ""球L"", ""share"": 0.916, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.054, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.029, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,22.62,24.68,2.06,3.852,球L,191,1.0,,,,0.021,0.951,,,1,1,2,球L,1,2,"[{""name"": ""球L"", ""share"": 0.979, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.021, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,24.84,28.91,4.06,3.802,球L,191,1.0,,,,0.049,0.901,,,1,1,2,球L,1,3,"[{""name"": ""球L"", ""share"": 0.931, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.046, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.023, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,29.15,29.7,0.54,3.88,球L,191,1.0,,,,0.055,0.881,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.917, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.05, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.032, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,29.75,30.35,0.6,3.786,球L,191,1.0,,,,0.112,0.744,,,1,1,3,球M,0,3,"[{""name"": ""球L"", ""share"": 0.81, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.091, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.085, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,30.62,31.05,0.43,3.792,球L,191,1.0,,,,0.074,0.821,,,1,1,3,球M,0,3,"[{""name"": ""球L"", ""share"": 0.88, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.065, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.055, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,31.16,31.75,0.6,3.798,球L,191,1.0,,,,0.044,0.894,,,1,1,3,球M,0,3,"[{""name"": ""球L"", ""share"": 0.923, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.041, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.036, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,32.16,32.43,0.27,3.836,球M,192,1.0,,,,0.703,0.949,,,1,1,3,球M,1,3,"[{""name"": ""球M"", ""share"": 0.553, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.389, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.058, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,32.6,33.46,0.87,3.819,球M,192,1.0,,,,0.093,0.816,,,1,1,3,球M,1,3,"[{""name"": ""球M"", ""share"": 0.852, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.079, ""labels"": [196]}, {""name"": ""球L"", ""share"": 0.055, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,naive,34.87,35.2,0.32,3.813,球M,192,1.0,,,,0.183,0.837,,,1,1,3,球M,1,3,"[{""name"": ""球M"", ""share"": 0.739, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.135, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.107, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,36.98,37.69,0.7,4.02,香蕉,192,1.0,,,,0.19,0.928,,,1,1,4,球R,0,3,"[{""name"": ""球M"", ""share"": 0.78, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.148, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.069, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,37.9,38.55,0.65,4.013,球M,192,1.0,,,,0.108,0.957,,,1,1,4,球R,0,3,"[{""name"": ""球M"", ""share"": 0.88, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.095, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.025, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,38.94,39.86,0.92,3.799,球R,193,1.0,,,,0.143,0.936,,,1,1,4,球R,1,3,"[{""name"": ""球R"", ""share"": 0.842, ""labels"": [193]}, {""name"": ""球M"", ""share"": 0.12, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.038, ""labels"": [195]}]"
2026_08_16/s4,s4,v8,,naive,40.15,41.56,1.41,3.889,球R,193,1.0,,,,0.12,0.904,,,1,1,4,球R,1,3,"[{""name"": ""球R"", ""share"": 0.84, ""labels"": [193]}, {""name"": ""球M"", ""share"": 0.101, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.059, ""labels"": [195]}]"
2026_08_16/s4,s4,v8,,naive,41.61,46.81,5.2,3.815,球R,193,1.0,,,,0.064,0.925,,,1,1,5,球R,1,3,"[{""name"": ""球R"", ""share"": 0.902, ""labels"": [193]}, {""name"": ""球M"", ""share"": 0.058, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.04, ""labels"": [195]}]"
2026_08_16/s4,s4,v8,,naive,47.1,47.47,0.38,3.827,球R,193,1.0,,,,0.174,0.975,,,1,1,5,球R,1,2,"[{""name"": ""球R"", ""share"": 0.852, ""labels"": [193]}, {""name"": ""球M"", ""share"": 0.148, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,naive,47.53,48.67,1.14,3.874,球R,193,1.0,,,,0.059,0.918,,,1,1,5,球R,1,3,"[{""name"": ""球R"", ""share"": 0.905, ""labels"": [193]}, {""name"": ""石榴"", ""share"": 0.053, ""labels"": [195]}, {""name"": ""球M"", ""share"": 0.043, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,naive,48.72,49.64,0.92,3.849,球M,192,1.0,,,,0.527,0.968,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.655, ""labels"": [192]}, {""name"": ""球R"", ""share"": 0.345, ""labels"": [193]}, {""name"": ""香蕉"", ""share"": 0.0, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,50.89,51.48,0.6,3.924,球R,193,1.0,,,,0.188,0.814,,,1,1,6,球M,0,3,"[{""name"": ""球R"", ""share"": 0.745, ""labels"": [193]}, {""name"": ""石榴"", ""share"": 0.14, ""labels"": [195]}, {""name"": ""球M"", ""share"": 0.115, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,naive,52.0,52.49,0.49,3.879,球M,192,1.0,,,,0.365,0.781,,,1,1,6,球M,1,3,"[{""name"": ""球M"", ""share"": 0.592, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.216, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.163, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,53.3,53.57,0.27,3.83,球M,192,1.0,,,,0.193,0.761,,,1,1,6,球M,1,3,"[{""name"": ""球M"", ""share"": 0.705, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.136, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.133, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,54.28,54.66,0.38,3.853,球M,192,1.0,,,,0.136,0.816,,,1,1,6,球M,1,3,"[{""name"": ""球M"", ""share"": 0.78, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.106, ""labels"": [196]}, {""name"": ""球L"", ""share"": 0.095, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,naive,55.69,55.96,0.27,3.868,球M,192,1.0,,,,0.032,0.971,,,1,1,6,球M,1,3,"[{""name"": ""球M"", ""share"": 0.96, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.031, ""labels"": [191]}, {""name"": ""球R"", ""share"": 0.009, ""labels"": [193]}]"
2026_08_16/s4,s4,v8,,naive,58.61,58.88,0.27,3.834,球M,192,1.0,,,,0.119,0.767,,,1,1,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.826, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.098, ""labels"": [196]}, {""name"": ""球L"", ""share"": 0.059, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,naive,60.41,61.06,0.65,3.939,球M,192,1.0,,,,0.049,0.78,,,1,1,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.893, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.044, ""labels"": [196]}, {""name"": ""球R"", ""share"": 0.032, ""labels"": [193]}]"
2026_08_16/s4,s4,v8,,naive,61.6,61.98,0.38,3.862,球M,192,1.0,,,,0.064,0.792,,,1,1,7,球M,1,3,"[{""name"": ""球M"", ""share"": 0.893, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.057, ""labels"": [196]}, {""name"": ""球L"", ""share"": 0.029, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,naive,62.52,62.79,0.27,4.063,香蕉,192,1.0,,,,0.177,0.892,,,1,1,7,球M,0,3,"[{""name"": ""球M"", ""share"": 0.772, ""labels"": [192]}, {""name"": ""球L"", ""share"": 0.137, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.081, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,65.23,65.5,0.27,3.912,球M,192,1.0,,,,0.089,0.818,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.85, ""labels"": [192]}, {""name"": ""香蕉"", ""share"": 0.076, ""labels"": [196]}, {""name"": ""球L"", ""share"": 0.057, ""labels"": [191]}]"
2026_08_16/s4,s4,v8,,naive,65.97,66.57,0.6,3.843,球R,193,1.0,,,,0.122,0.842,,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.845, ""labels"": [193]}, {""name"": ""石榴"", ""share"": 0.103, ""labels"": [195]}, {""name"": ""球M"", ""share"": 0.052, ""labels"": [192]}]"
2026_08_16/s4,s4,v8,,naive,66.62,66.89,0.27,3.915,球R,193,1.0,,,,0.584,0.759,,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.498, ""labels"": [193]}, {""name"": ""球M"", ""share"": 0.291, ""labels"": [192]}, {""name"": ""石榴"", ""share"": 0.21, ""labels"": [195]}]"
2026_08_16/s4,s4,v8,,naive,67.17,67.82,0.65,3.863,球M,192,1.0,,,,0.053,0.787,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.892, ""labels"": [192]}, {""name"": ""球R"", ""share"": 0.047, ""labels"": [193]}, {""name"": ""香蕉"", ""share"": 0.036, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,68.68,69.06,0.38,3.916,球M,192,1.0,,,,0.064,0.877,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.905, ""labels"": [192]}, {""name"": ""球R"", ""share"": 0.058, ""labels"": [193]}, {""name"": ""香蕉"", ""share"": 0.023, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,69.17,69.55,0.38,3.872,球M,192,1.0,,,,0.064,0.831,,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.895, ""labels"": [192]}, {""name"": ""球R"", ""share"": 0.057, ""labels"": [193]}, {""name"": ""香蕉"", ""share"": 0.027, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,72.68,73.09,0.41,3.827,球M,192,1.0,,,,0.083,0.761,,,1,1,8,球L,0,3,"[{""name"": ""球M"", ""share"": 0.866, ""labels"": [192]}, {""name"": ""球R"", ""share"": 0.072, ""labels"": [193]}, {""name"": ""香蕉"", ""share"": 0.031, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,75.47,76.52,1.05,3.784,球L,191,1.0,,,,0.101,0.78,,,1,1,8,球L,1,3,"[{""name"": ""球L"", ""share"": 0.844, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.085, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.066, ""labels"": [194]}]"
2026_08_16/s4,s4,v8,,naive,76.63,77.62,0.99,3.793,球L,191,1.0,,,,0.159,0.711,,,1,1,8,球L,1,3,"[{""name"": ""球L"", ""share"": 0.765, ""labels"": [191]}, {""name"": ""苹果"", ""share"": 0.122, ""labels"": [194]}, {""name"": ""香蕉"", ""share"": 0.11, ""labels"": [196]}]"
2026_08_16/s4,s4,v8,,naive,78.1,78.86,0.76,3.781,球L,191,1.0,,,,0.16,0.723,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.763, ""labels"": [191]}, {""name"": ""香蕉"", ""share"": 0.122, ""labels"": [196]}, {""name"": ""苹果"", ""share"": 0.085, ""labels"": [194]}]"
