rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,selfcal2,2.64,3.09,0.46,0.901,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,15.38,15.7,0.32,1.034,,-1,0.0,0.0,,,,1.0,object#35,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,15.98,16.38,0.4,0.667,,-1,0.0,0.0,,,,1.0,object#94,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,18.3,18.6,0.3,0.462,,-1,0.0,0.0,,,,1.0,object#67,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,24.82,25.15,0.33,0.962,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,25.48,26.56,1.07,0.962,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,27.5,27.81,0.31,1.01,,-1,0.0,0.0,,,,1.0,object#67,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,29.64,29.98,0.34,0.748,,-1,0.0,0.0,,,,1.0,object#187,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,31.09,31.45,0.36,1.171,,-1,0.0,0.0,,,,1.0,object#187,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,32.16,32.71,0.55,1.208,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,35.34,35.62,0.27,1.359,石榴,78,1.0,0.008,0.017,0.0,0.0,0.992,object#34,,0,0,,,,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.008, ""capture"": 0.017, ""miss_deg"": 4.28, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,selfcal2,35.68,36.01,0.32,1.335,香蕉,323,0.745,0.217,0.219,0.621,0.342,0.709,object#316,,1,1,,,,2,"[{""name"": ""香蕉"", ""share"": 0.745, ""q"": 0.217, ""capture"": 0.219, ""miss_deg"": 2.62, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.255, ""q"": 0.074, ""capture"": 0.136, ""miss_deg"": 3.0, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,selfcal2,39.06,39.33,0.27,1.667,石榴,78,0.999,0.371,0.998,0.001,0.001,0.628,object#17,,1,1,,,,2,"[{""name"": ""石榴"", ""share"": 0.999, ""q"": 0.371, ""capture"": 0.998, ""miss_deg"": 0.09, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.001, ""q"": 0.0, ""capture"": 0.001, ""miss_deg"": 5.48, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,selfcal2,39.67,40.14,0.47,1.663,苹果,300,0.89,0.432,1.084,0.054,0.124,0.514,object#316,,1,1,,,,2,"[{""name"": ""苹果"", ""share"": 0.89, ""q"": 0.432, ""capture"": 1.084, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.11, ""q"": 0.054, ""capture"": 0.058, ""miss_deg"": 3.58, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,40.26,41.14,0.88,1.65,苹果,300,0.888,0.433,1.087,0.054,0.126,0.512,object#316,,1,1,,,,2,"[{""name"": ""苹果"", ""share"": 0.888, ""q"": 0.433, ""capture"": 1.087, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.112, ""q"": 0.054, ""capture"": 0.059, ""miss_deg"": 3.57, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,41.26,44.47,3.22,1.662,苹果,300,0.943,0.433,1.085,0.026,0.06,0.541,object#316,,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.943, ""q"": 0.433, ""capture"": 1.085, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.057, ""q"": 0.026, ""capture"": 0.028, ""miss_deg"": 4.01, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,44.58,45.97,1.39,1.657,苹果,300,0.798,0.395,0.992,0.109,0.253,0.505,object#316,,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.798, ""q"": 0.395, ""capture"": 0.992, ""miss_deg"": 0.19, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.202, ""q"": 0.1, ""capture"": 0.108, ""miss_deg"": 3.17, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,46.03,46.46,0.44,1.615,香蕉,323,0.814,0.309,0.327,0.502,0.229,0.62,object#316,,1,1,1,苹果,0,2,"[{""name"": ""香蕉"", ""share"": 0.814, ""q"": 0.309, ""capture"": 0.327, ""miss_deg"": 2.24, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.186, ""q"": 0.071, ""capture"": 0.164, ""miss_deg"": 2.85, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,selfcal2,46.52,47.29,0.77,1.649,苹果,300,0.761,0.359,0.901,0.135,0.314,0.528,object#316,,1,1,,,,2,"[{""name"": ""苹果"", ""share"": 0.761, ""q"": 0.359, ""capture"": 0.901, ""miss_deg"": 0.69, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.239, ""q"": 0.113, ""capture"": 0.122, ""miss_deg"": 3.08, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,47.81,50.73,2.92,1.413,球M,321,1.0,0.518,1.169,0.0,0.0,0.482,object#317,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.518, ""capture"": 1.169, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,50.89,51.23,0.34,1.456,球M,321,1.0,0.295,0.685,0.0,0.0,0.705,object#10,,1,1,2,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.295, ""capture"": 0.685, ""miss_deg"": 1.31, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,51.28,54.3,3.02,1.385,球M,321,1.0,0.523,1.165,0.0,0.0,0.477,object#317,,1,1,2,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.523, ""capture"": 1.165, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,54.5,54.95,0.45,1.59,石榴,78,0.912,0.221,0.573,0.124,0.096,0.758,object#17,,1,1,,,,2,"[{""name"": ""石榴"", ""share"": 0.912, ""q"": 0.221, ""capture"": 0.573, ""miss_deg"": 1.58, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.088, ""q"": 0.021, ""capture"": 0.071, ""miss_deg"": 3.45, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,selfcal2,55.08,57.54,2.46,1.63,石榴,78,1.0,0.297,0.798,0.0,0.0,0.703,object#17,,1,1,3,石榴,1,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.297, ""capture"": 0.798, ""miss_deg"": 1.01, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,selfcal2,57.64,60.9,3.26,1.652,石榴,78,1.0,0.327,0.879,0.0,0.0,0.673,object#17,,1,1,3,石榴,1,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.327, ""capture"": 0.879, ""miss_deg"": 0.76, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,selfcal2,61.48,65.15,3.67,1.517,香蕉,323,0.963,0.454,0.468,0.056,0.028,0.528,object#316,,1,1,4,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.963, ""q"": 0.454, ""capture"": 0.468, ""miss_deg"": 1.85, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.027, ""q"": 0.013, ""capture"": 0.026, ""miss_deg"": 4.04, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.01, ""q"": 0.005, ""capture"": 0.011, ""miss_deg"": 4.49, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,65.88,66.82,0.94,1.506,香蕉,323,0.937,0.418,0.431,0.084,0.041,0.554,object#316,,1,1,4,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.937, ""q"": 0.418, ""capture"": 0.431, ""miss_deg"": 1.95, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.038, ""q"": 0.017, ""capture"": 0.036, ""miss_deg"": 3.88, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.026, ""q"": 0.011, ""capture"": 0.026, ""miss_deg"": 4.06, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,66.87,67.15,0.27,1.548,香蕉,323,0.933,0.032,0.034,0.176,0.072,0.965,object#17,,0,0,4,香蕉,1,2,"[{""name"": ""香蕉"", ""share"": 0.933, ""q"": 0.032, ""capture"": 0.034, ""miss_deg"": 3.9, ""labels"": [323]}, {""name"": ""球M"", ""share"": 0.067, ""q"": 0.002, ""capture"": 0.006, ""miss_deg"": 4.79, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,67.2,68.03,0.83,1.579,香蕉,323,0.946,0.41,0.428,0.121,0.057,0.567,object#316,,1,1,,,,2,"[{""name"": ""香蕉"", ""share"": 0.946, ""q"": 0.41, ""capture"": 0.428, ""miss_deg"": 1.95, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.054, ""q"": 0.023, ""capture"": 0.052, ""miss_deg"": 3.64, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,selfcal2,68.59,69.54,0.95,1.425,球L,320,0.934,0.407,0.861,0.034,0.071,0.564,object#316,,1,1,,,,2,"[{""name"": ""球L"", ""share"": 0.934, ""q"": 0.407, ""capture"": 0.861, ""miss_deg"": 0.82, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.066, ""q"": 0.029, ""capture"": 0.029, ""miss_deg"": 3.99, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,69.83,70.39,0.56,1.47,球R,322,1.0,0.131,0.413,0.0,0.0,0.869,object#318,,1,1,5,球R,1,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.131, ""capture"": 0.413, ""miss_deg"": 1.99, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,selfcal2,71.0,73.57,2.56,1.484,球R,322,1.0,0.221,0.7,0.0,0.0,0.779,object#318,,1,1,5,球R,1,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.221, ""capture"": 0.7, ""miss_deg"": 1.27, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,selfcal2,74.33,74.83,0.5,1.647,石榴,78,0.992,0.21,0.564,0.011,0.008,0.788,object#17,,1,1,,,,2,"[{""name"": ""石榴"", ""share"": 0.992, ""q"": 0.21, ""capture"": 0.564, ""miss_deg"": 1.6, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.008, ""q"": 0.002, ""capture"": 0.006, ""miss_deg"": 4.77, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,selfcal2,75.26,77.05,1.79,1.428,球L,320,0.938,0.429,0.907,0.032,0.066,0.543,object#316,,1,1,,,,2,"[{""name"": ""球L"", ""share"": 0.938, ""q"": 0.429, ""capture"": 0.907, ""miss_deg"": 0.66, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.062, ""q"": 0.028, ""capture"": 0.029, ""miss_deg"": 3.99, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,77.16,78.55,1.4,1.434,球L,320,0.925,0.412,0.872,0.039,0.081,0.554,object#316,,1,1,6,球L,1,2,"[{""name"": ""球L"", ""share"": 0.925, ""q"": 0.412, ""capture"": 0.872, ""miss_deg"": 0.78, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.075, ""q"": 0.033, ""capture"": 0.034, ""miss_deg"": 3.9, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,78.61,79.52,0.91,1.481,球L,320,0.835,0.349,0.788,0.09,0.198,0.582,object#316,,1,1,6,球L,1,2,"[{""name"": ""球L"", ""share"": 0.835, ""q"": 0.349, ""capture"": 0.788, ""miss_deg"": 1.04, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.165, ""q"": 0.069, ""capture"": 0.071, ""miss_deg"": 3.45, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,79.58,79.85,0.27,1.521,香蕉,323,0.703,0.265,0.273,0.952,0.422,0.623,object#316,,1,1,6,球L,0,2,"[{""name"": ""香蕉"", ""share"": 0.703, ""q"": 0.265, ""capture"": 0.273, ""miss_deg"": 2.42, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.297, ""q"": 0.112, ""capture"": 0.26, ""miss_deg"": 2.46, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,79.96,80.67,0.71,1.533,香蕉,323,0.738,0.285,0.295,0.797,0.355,0.614,object#316,,1,1,6,球L,0,2,"[{""name"": ""香蕉"", ""share"": 0.738, ""q"": 0.285, ""capture"": 0.295, ""miss_deg"": 2.35, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.262, ""q"": 0.101, ""capture"": 0.235, ""miss_deg"": 2.55, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,80.73,81.25,0.52,1.481,球L,320,0.836,0.31,0.7,0.089,0.196,0.629,object#316,,1,1,,,,2,"[{""name"": ""球L"", ""share"": 0.836, ""q"": 0.31, ""capture"": 0.7, ""miss_deg"": 1.27, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.164, ""q"": 0.061, ""capture"": 0.062, ""miss_deg"": 3.53, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,81.3,81.8,0.5,1.507,香蕉,323,0.906,0.395,0.407,0.118,0.057,0.564,object#316,,1,1,,,,3,"[{""name"": ""香蕉"", ""share"": 0.906, ""q"": 0.395, ""capture"": 0.407, ""miss_deg"": 2.01, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.052, ""q"": 0.023, ""capture"": 0.048, ""miss_deg"": 3.7, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.042, ""q"": 0.018, ""capture"": 0.041, ""miss_deg"": 3.79, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,82.32,83.2,0.87,1.392,球M,321,1.0,0.492,1.096,0.0,0.0,0.508,object#17,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.492, ""capture"": 1.096, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,83.25,85.81,2.56,1.424,球M,321,1.0,0.375,0.847,0.0,0.0,0.625,object#17,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.375, ""capture"": 0.847, ""miss_deg"": 0.86, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,85.86,87.23,1.37,1.512,球M,321,1.0,0.272,0.683,0.0,0.0,0.728,object#17,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.272, ""capture"": 0.683, ""miss_deg"": 1.31, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,87.29,88.28,0.99,1.519,球M,321,1.0,0.262,0.679,0.0,0.0,0.738,object#17,,1,1,7,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.262, ""capture"": 0.679, ""miss_deg"": 1.32, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,selfcal2,88.99,91.31,2.32,1.678,石榴,78,1.0,0.391,1.092,0.0,0.0,0.609,object#17,,1,1,,,,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.391, ""capture"": 1.092, ""miss_deg"": 0.0, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,selfcal2,91.43,94.96,3.53,1.664,石榴,78,1.0,0.396,1.065,0.0,0.0,0.604,object#17,,1,1,8,石榴,1,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.396, ""capture"": 1.065, ""miss_deg"": 0.0, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,selfcal2,95.32,96.77,1.45,1.55,香蕉,323,0.828,0.336,0.351,0.407,0.188,0.594,object#316,,1,1,,,,3,"[{""name"": ""香蕉"", ""share"": 0.828, ""q"": 0.336, ""capture"": 0.351, ""miss_deg"": 2.17, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.156, ""q"": 0.063, ""capture"": 0.143, ""miss_deg"": 2.96, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.016, ""q"": 0.007, ""capture"": 0.016, ""miss_deg"": 4.3, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,96.92,97.42,0.49,1.596,苹果,300,0.358,0.164,0.381,0.814,1.793,0.542,object#316,,0,0,9,香蕉,0,2,"[{""name"": ""苹果"", ""share"": 0.358, ""q"": 0.164, ""capture"": 0.381, ""miss_deg"": 2.08, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.642, ""q"": 0.294, ""capture"": 0.31, ""miss_deg"": 2.29, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,97.47,98.03,0.56,1.546,香蕉,323,0.838,0.41,0.426,0.418,0.192,0.51,object#316,,1,1,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.838, ""q"": 0.41, ""capture"": 0.426, ""miss_deg"": 1.96, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.161, ""q"": 0.079, ""capture"": 0.178, ""miss_deg"": 2.79, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.001, ""q"": 0.001, ""capture"": 0.002, ""miss_deg"": 5.34, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,98.42,98.82,0.4,1.575,香蕉,323,0.731,0.353,0.369,0.794,0.368,0.517,object#316,,1,1,9,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.731, ""q"": 0.353, ""capture"": 0.369, ""miss_deg"": 2.12, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.269, ""q"": 0.13, ""capture"": 0.293, ""miss_deg"": 2.35, ""labels"": [300]}, {""name"": ""球L"", ""share"": 0.0, ""q"": 0.0, ""capture"": 0.0, ""miss_deg"": 6.29, ""labels"": [320]}]"
2026_08_16/000,e1,v7,,selfcal2,98.87,99.43,0.55,1.616,苹果,300,0.366,0.182,0.422,0.794,1.732,0.504,object#316,,0,0,9,香蕉,0,2,"[{""name"": ""苹果"", ""share"": 0.366, ""q"": 0.182, ""capture"": 0.422, ""miss_deg"": 1.97, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.634, ""q"": 0.315, ""capture"": 0.335, ""miss_deg"": 2.22, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,99.79,100.65,0.87,1.617,苹果,300,0.36,0.178,0.412,0.813,1.778,0.507,object#316,,0,0,9,香蕉,0,2,"[{""name"": ""苹果"", ""share"": 0.36, ""q"": 0.178, ""capture"": 0.412, ""miss_deg"": 2.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.64, ""q"": 0.315, ""capture"": 0.335, ""miss_deg"": 2.22, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,101.26,101.76,0.5,1.667,苹果,300,0.833,0.382,0.959,0.087,0.2,0.541,object#316,,1,1,9,香蕉,0,2,"[{""name"": ""苹果"", ""share"": 0.833, ""q"": 0.382, ""capture"": 0.959, ""miss_deg"": 0.43, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.167, ""q"": 0.077, ""capture"": 0.083, ""miss_deg"": 3.34, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,102.44,105.28,2.83,1.457,球L,320,0.948,0.398,0.863,0.025,0.055,0.58,object#316,,1,1,,,,2,"[{""name"": ""球L"", ""share"": 0.948, ""q"": 0.398, ""capture"": 0.863, ""miss_deg"": 0.81, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.052, ""q"": 0.022, ""capture"": 0.022, ""miss_deg"": 4.14, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,105.38,108.98,3.6,1.491,球L,320,0.803,0.296,0.669,0.112,0.245,0.631,object#316,,1,1,10,球L,1,2,"[{""name"": ""球L"", ""share"": 0.803, ""q"": 0.296, ""capture"": 0.669, ""miss_deg"": 1.35, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.197, ""q"": 0.073, ""capture"": 0.075, ""miss_deg"": 3.42, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,109.36,111.89,2.53,1.661,苹果,300,0.98,0.387,0.972,0.009,0.02,0.605,object#316,,1,1,,,,2,"[{""name"": ""苹果"", ""share"": 0.98, ""q"": 0.387, ""capture"": 0.972, ""miss_deg"": 0.36, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.02, ""q"": 0.008, ""capture"": 0.009, ""miss_deg"": 4.63, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,112.0,112.83,0.83,1.663,苹果,300,0.99,0.377,0.945,0.004,0.01,0.619,object#316,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.99, ""q"": 0.377, ""capture"": 0.945, ""miss_deg"": 0.51, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.01, ""q"": 0.004, ""capture"": 0.004, ""miss_deg"": 4.95, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,113.15,114.45,1.3,1.672,苹果,300,0.994,0.347,0.871,0.002,0.006,0.651,object#319,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.994, ""q"": 0.347, ""capture"": 0.871, ""miss_deg"": 0.79, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.006, ""q"": 0.002, ""capture"": 0.002, ""miss_deg"": 5.23, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,114.56,114.84,0.28,1.671,苹果,300,0.972,0.407,1.021,0.013,0.029,0.581,object#316,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.972, ""q"": 0.407, ""capture"": 1.021, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.028, ""q"": 0.012, ""capture"": 0.013, ""miss_deg"": 4.43, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,114.94,116.34,1.4,1.673,苹果,300,0.96,0.404,1.013,0.019,0.042,0.579,object#316,,1,1,11,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.96, ""q"": 0.404, ""capture"": 1.013, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.04, ""q"": 0.017, ""capture"": 0.019, ""miss_deg"": 4.24, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,selfcal2,117.27,123.36,6.09,1.484,球R,322,1.0,0.36,1.14,0.0,0.0,0.64,object#318,,1,1,12,球R,1,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.36, ""capture"": 1.14, ""miss_deg"": 0.0, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,selfcal2,127.56,127.83,0.27,1.103,,-1,0.0,0.0,,,,1.0,object#59,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,selfcal2,128.06,128.34,0.28,1.219,,-1,0.0,0.0,,,,1.0,object#67,,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,selfcal2,8.06,8.71,0.65,2.539,,-1,0.0,0.0,,,,1.0,floor,,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,selfcal2,8.88,9.2,0.32,2.76,,-1,0.0,0.0,,,,1.0,floor,,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,selfcal2,9.25,9.69,0.43,3.059,,-1,0.0,0.0,,,,1.0,floor,,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,selfcal2,10.59,10.86,0.27,2.847,,-1,0.0,0.0,,,,1.0,object#179,,0,0,,,,0,[]
2026_08_16/001,e2,v7,stress,selfcal2,10.91,11.29,0.38,3.104,球M,321,1.0,0.075,0.686,0.0,0.0,0.925,object#179,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.075, ""capture"": 0.686, ""miss_deg"": 1.3, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,selfcal2,11.4,11.94,0.54,3.057,球L,320,1.0,0.002,0.014,0.0,0.0,0.998,object#46,,0,0,,,,1,"[{""name"": ""球L"", ""share"": 1.0, ""q"": 0.002, ""capture"": 0.014, ""miss_deg"": 4.37, ""labels"": [320]}]"
2026_08_16/001,e2,v7,stress,selfcal2,12.59,15.9,3.3,3.175,球L,320,0.807,0.016,0.15,0.06,0.239,0.98,object#10,,0,0,,,,2,"[{""name"": ""球L"", ""share"": 0.807, ""q"": 0.016, ""capture"": 0.15, ""miss_deg"": 2.92, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.193, ""q"": 0.004, ""capture"": 0.009, ""miss_deg"": 4.61, ""labels"": [323]}]"
2026_08_16/001,e2,v7,stress,selfcal2,16.18,18.34,2.17,3.164,球L,320,0.766,0.024,0.222,0.077,0.305,0.968,object#10,,1,1,1,球L,1,2,"[{""name"": ""球L"", ""share"": 0.766, ""q"": 0.024, ""capture"": 0.222, ""miss_deg"": 2.6, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.234, ""q"": 0.007, ""capture"": 0.017, ""miss_deg"": 4.29, ""labels"": [323]}]"
2026_08_16/001,e2,v7,stress,selfcal2,18.72,19.1,0.38,3.171,球L,320,0.45,0.007,0.064,0.484,0.478,0.984,object#46,,0,0,1,球L,1,3,"[{""name"": ""球L"", ""share"": 0.45, ""q"": 0.007, ""capture"": 0.064, ""miss_deg"": 3.52, ""labels"": [320]}, {""name"": ""球M"", ""share"": 0.215, ""q"": 0.003, ""capture"": 0.031, ""miss_deg"": 3.96, ""labels"": [321]}, {""name"": ""香蕉"", ""share"": 0.335, ""q"": 0.005, ""capture"": 0.012, ""miss_deg"": 4.47, ""labels"": [323]}]"
2026_08_16/001,e2,v7,stress,selfcal2,19.64,20.4,0.76,3.193,球R,322,1.0,0.007,0.075,0.0,0.0,0.993,object#130,,0,0,,,,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.007, ""capture"": 0.075, ""miss_deg"": 3.42, ""labels"": [322]}]"
2026_08_16/001,e2,v7,stress,selfcal2,20.85,21.83,0.97,3.2,球R,322,1.0,0.004,0.047,0.0,0.0,0.996,object#130,,0,0,,,,1,"[{""name"": ""球R"", ""share"": 1.0, ""q"": 0.004, ""capture"": 0.047, ""miss_deg"": 3.71, ""labels"": [322]}]"
2026_08_16/001,e2,v7,stress,selfcal2,21.88,22.48,0.6,3.21,球R,322,0.857,0.032,0.352,0.139,0.167,0.963,object#130,,1,1,,,,2,"[{""name"": ""球R"", ""share"": 0.857, ""q"": 0.032, ""capture"": 0.352, ""miss_deg"": 2.17, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.143, ""q"": 0.005, ""capture"": 0.049, ""miss_deg"": 3.68, ""labels"": [78]}]"
2026_08_16/001,e2,v7,stress,selfcal2,22.91,24.97,2.06,3.183,球R,322,0.903,0.002,0.022,0.091,0.107,0.998,object#130,,0,0,,,,2,"[{""name"": ""球R"", ""share"": 0.903, ""q"": 0.002, ""capture"": 0.022, ""miss_deg"": 4.15, ""labels"": [322]}, {""name"": ""球M"", ""share"": 0.097, ""q"": 0.0, ""capture"": 0.002, ""miss_deg"": 5.3, ""labels"": [321]}]"
