rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s4,s4,v8,,selfcal3,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,29.5,35.29,8,8,7,7,wrong,球L,0.85,0.25,-1.64,0.671,0.895,0.215,0.878,0.6,mixed,1,1,1,0,球L,wrong,wrong,correct,球M,3.95,correct,球M,3.68,1.047,0.895,0.907,0.9,3.83
2026_08_16/s4,s4,v8,,selfcal3,4,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,36.45,42.22,5,5,5,5,wrong,球M,1.02,0.26,-1.45,0.853,0.991,0.039,0.894,0.76,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,7.53,correct,球R,7.53,0.801,0.991,0.733,0.916,3.82
2026_08_16/s4,s4,v8,,selfcal3,5,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,43.38,49.06,3,3,3,3,correct,球R,3.43,-1.77,1.05,0.733,0.798,0.533,0.901,5.2,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,0.798,,0.906,,3.82
2026_08_16/s4,s4,v8,,selfcal3,6,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,50.22,55.97,3,3,2,2,correct,球M,2.27,1.79,-0.18,0.673,1.286,0.107,0.826,0.49,correct_only,1,0,0,0,,correct,wrong,correct,球M,3.3,correct,球M,3.3,1.438,1.095,0.869,0.425,3.92
2026_08_16/s4,s4,v8,,selfcal3,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,57.13,62.9,3,3,3,3,correct,球M,2.3,1.48,-0.17,0.883,1.475,0.033,0.848,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,6.07,correct,球M,6.07,1.567,,0.928,,3.85
2026_08_16/s4,s4,v8,,selfcal3,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,72.63,78.38,5,5,4,3,wrong,球M,0.46,0.05,-1.99,0.761,0.821,0.307,0.902,0.41,mixed,1,1,1,0,球M,wrong,wrong,wrong,球M,1.28,wrong,球M,1.28,1.241,1.515,0.472,0.915,3.77
2026_08_16/s4,s4,v8,,selfcal3,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,79.54,85.21,5,5,2,1,wrong,球L,0.57,0.11,-1.8,0.475,0.899,0.425,0.828,0.47,mixed,1,1,1,0,球L,correct,wrong,correct,球R,1.52,correct,球R,1.52,1.058,1.033,0.597,0.475,3.8
2026_08_16/s4,s4,v8,,selfcal3,10,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,86.37,92.19,4,4,4,3,wrong,球R,1.12,0.6,-1.4,0.731,0.708,0.538,0.912,0.52,wrong_only,0,1,0,0,球R|石榴|苹果,wrong,wrong,wrong,球R,0.87,wrong,球R,0.87,,1.026,,0.827,3.82
2026_08_16/s4,s4,v8,,selfcal3,11,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.35,99.29,3,3,1,1,wrong,球M,2.16,1.78,-0.48,0.62,0.706,0.217,0.896,0.39,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,石榴,6.55,wrong,球M,0.39,,1.135,,0.62,3.8
2026_08_16/s4,s4,v8,,selfcal3,12,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,miss,1,100.45,106.37,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,石榴,3.63,none,,,,1.106,,0.415,3.92
2026_08_16/s4,s4,v8,,selfcal3,13,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,107.53,113.49,2,2,2,2,correct,球M,4.97,2.75,2.31,0.952,1.283,0.028,0.877,2.22,correct_only,1,0,0,0,,correct,correct,correct,球M,5.52,correct,球M,5.52,1.413,,0.952,,3.81
2026_08_16/s4,s4,v8,,selfcal3,14,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,114.65,120.66,2,2,1,1,wrong,球M,2.52,1.49,-0.19,0.739,1.295,0.08,0.84,1.03,wrong_only,0,1,0,0,球M,wrong,wrong,correct,球L,3.57,wrong,球M,1.03,1.05,1.295,0.443,0.739,3.78
2026_08_16/s4,s4,v8,,selfcal3,15,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,121.82,127.84,4,4,2,0,correct,球L,1.35,0.91,-1.37,0.431,1.008,0.829,0.744,0.43,correct_only,1,0,0,0,,none,wrong,correct,球L,5.15,correct,球L,4.44,1.028,0.875,0.486,0.307,3.74
2026_08_16/s6,s6,v8,,selfcal3,1,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,21.14,26.87,2,2,1,0,correct,球L,3.99,0.52,1.56,0.459,0.961,0.819,0.849,3.47,correct_only,1,0,0,0,,none,correct,correct,球L,3.47,correct,球L,3.47,0.961,0.831,0.459,0.368,4.43
2026_08_16/s6,s6,v8,,selfcal3,2,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,28.03,33.77,4,4,4,2,correct,球M,2.89,1.81,0.45,0.491,1.265,0.874,0.84,1.08,mixed,1,1,1,1,球R,wrong,correct,correct,球M,3.36,correct,球M,3.36,1.265,0.992,0.519,0.636,4.61
2026_08_16/s6,s6,v8,,selfcal3,3,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,34.93,40.68,5,5,5,5,correct,球R,0.63,0.14,-1.82,0.676,0.956,0.424,0.926,0.49,correct_only,1,0,0,0,,correct,correct,correct,球R,2.82,correct,球R,2.82,1.09,,0.906,,4.62
2026_08_16/s6,s6,v8,,selfcal3,4,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,41.84,47.61,4,4,4,4,correct,球R,0.92,0.11,-1.55,0.788,0.883,0.27,0.941,0.81,correct_only,1,0,0,0,,correct,correct,correct,球R,2.06,correct,球R,2.06,0.907,,0.862,,4.62
2026_08_16/s6,s6,v8,,selfcal3,5,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,48.77,54.47,2,2,1,1,correct,球M,3.24,2.58,0.84,0.529,1.47,0.801,0.827,0.65,correct_only,1,0,0,0,,correct,correct,wrong,石榴,2.6,correct,球M,0.65,1.47,1.429,0.529,0.404,4.57
2026_08_16/s6,s6,v8,,selfcal3,6,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,55.63,61.33,3,3,2,2,correct,球R,3.16,0.23,0.76,0.709,0.868,0.395,0.936,2.92,correct_only,1,0,0,0,,correct,correct,correct,球R,3.25,correct,球R,3.25,1.015,1.04,0.709,0.384,4.56
2026_08_16/s6,s6,v8,,selfcal3,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,62.49,68.22,4,4,4,4,correct,球R,1.12,0.74,-1.31,0.536,1.088,0.69,0.893,0.38,correct_only,1,0,0,0,,correct,correct,correct,球R,1.41,correct,球R,1.41,1.117,,0.795,,4.58
2026_08_16/s6,s6,v8,,selfcal3,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,77.95,83.67,1,1,1,0,correct,球M,5.01,-0.19,2.59,0.453,1.231,0.989,0.831,5.2,correct_only,1,0,0,0,,none,correct,correct,球M,5.2,correct,球M,5.2,1.231,,0.453,,4.48
2026_08_16/s6,s6,v8,,selfcal3,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,2,2,1,correct,球L,3.78,0.96,1.36,0.414,0.886,0.781,0.846,2.82,mixed,1,1,0,1,球M,wrong,correct,correct,球L,2.82,correct,球L,2.82,0.886,1.303,0.414,0.56,4.44
2026_08_16/s6,s6,v8,,selfcal3,10,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,91.71,97.53,2,2,2,0,wrong,石榴,3.19,2.65,0.67,0.459,1.409,0.572,0.839,0.54,wrong_only,0,1,0,0,石榴,none,wrong,wrong,石榴,3.03,wrong,石榴,3.03,,1.483,,0.49,4.59
2026_08_16/s6,s6,v8,,selfcal3,11,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,98.69,104.68,6,6,5,2,correct,球L,0.64,0.37,-2.05,0.427,0.565,0.604,0.905,0.27,mixed,1,1,0,1,球M,wrong,correct,correct,球L,4.22,correct,球L,3.68,0.881,1.428,0.459,0.58,4.38
2026_08_16/s6,s6,v8,,selfcal3,12,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,miss,1,105.84,111.78,3,3,2,2,wrong,石榴,4.78,3.75,2.14,0.509,1.584,0.527,0.836,1.03,wrong_only,0,1,0,0,球R|石榴,wrong,wrong,wrong,石榴,5.15,wrong,石榴,1.03,,1.584,,0.549,4.56
2026_08_16/s6,s6,v8,,selfcal3,13,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,112.94,118.93,4,4,2,1,wrong,球M,3.09,2.5,0.4,0.588,1.365,0.577,0.855,0.6,mixed,1,1,1,0,球M,wrong,wrong,correct,球L,1.84,correct,球L,1.03,0.831,1.365,0.413,0.588,4.46
2026_08_16/s6,s6,v8,,selfcal3,14,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,hit,1,120.09,126.05,6,6,5,3,correct,球R,0.96,0.58,-1.7,0.516,0.929,0.802,0.905,0.38,mixed,1,1,0,1,球M|石榴,correct,correct,correct,球R,1.68,correct,球R,1.68,0.929,1.429,0.623,0.499,4.57
2026_08_16/s6,s6,v8,,selfcal3,15,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,127.21,133.23,2,2,2,0,correct,球L,4.71,3.03,1.99,0.47,0.985,0.482,0.849,1.68,correct_only,1,0,0,0,,none,correct,correct,球L,2.0,correct,球L,2.0,1.125,,0.47,,4.34
2026_08_18/000,s7,v8,,selfcal3,1,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,16.67,22.39,2,2,1,1,correct,球L,4.34,-0.53,1.92,0.838,0.881,0.159,0.828,4.87,correct_only,1,0,0,0,,correct,correct,correct,球L,5.31,correct,球L,4.87,0.881,,0.838,,3.24
2026_08_18/000,s7,v8,,selfcal3,2,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,23.55,29.33,3,3,3,3,correct,球L,2.91,-0.5,0.43,0.916,0.746,0.058,0.867,3.41,correct_only,1,0,0,0,,correct,correct,correct,球L,6.45,correct,球L,6.45,1.166,,0.916,,3.0
2026_08_18/000,s7,v8,,selfcal3,3,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,30.49,36.23,5,5,5,5,correct,球R,2.89,0.73,0.45,0.61,0.711,0.636,0.872,2.17,mixed,1,1,0,1,球M,correct,correct,correct,球R,2.17,correct,球R,2.17,0.711,0.993,0.61,0.656,3.2
2026_08_18/000,s7,v8,,selfcal3,4,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,37.39,43.17,4,4,4,4,correct,球R,0.56,0.13,-1.92,0.578,0.767,0.67,0.854,0.43,mixed,1,1,0,1,球M,correct,correct,correct,球R,2.55,correct,球R,2.55,0.767,0.833,0.578,0.583,3.29
2026_08_18/000,s7,v8,,selfcal3,5,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.33,50.03,3,3,3,3,correct,球M,0.81,0.43,-1.59,0.636,0.935,0.35,0.786,0.38,correct_only,1,0,0,0,,correct,correct,correct,球M,4.6,correct,球M,4.6,0.945,,0.658,,3.0
2026_08_18/000,s7,v8,,selfcal3,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,3,3,3,3,correct,球L,0.92,0.32,-1.52,0.62,1.094,0.213,0.711,0.6,correct_only,1,0,0,0,,correct,correct,correct,球L,4.33,correct,球L,4.33,1.131,,0.659,,2.98
2026_08_18/000,s7,v8,,selfcal3,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,58.09,63.87,4,4,4,4,correct,球M,0.64,0.2,-1.84,0.509,0.841,0.51,0.759,0.43,correct_only,1,0,0,0,,correct,correct,correct,球M,5.48,correct,球M,5.48,1.046,,0.641,,3.06
2026_08_18/000,s7,v8,,selfcal3,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,73.07,78.77,4,4,3,3,wrong,球M,2.3,0.13,-0.1,0.516,0.786,0.695,0.778,2.17,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,4.93,wrong,球M,4.66,,0.927,,0.541,3.09
2026_08_18/000,s7,v8,,selfcal3,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,2,2,2,2,correct,球R,3.7,0.34,1.32,0.526,0.804,0.667,0.832,3.36,correct_only,1,0,0,0,,correct,correct,correct,球R,5.04,correct,球R,5.04,0.804,,0.526,,3.19
2026_08_18/000,s7,v8,,selfcal3,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,4,4,4,3,correct,球M,0.51,0.02,-2.01,0.589,0.979,0.507,0.757,0.49,correct_only,1,0,0,0,,correct,correct,correct,球M,5.47,correct,球M,5.47,0.979,,0.61,,3.03
2026_08_18/000,s7,v8,,selfcal3,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,3,3,3,2,correct,球L,5.06,0.55,2.37,0.614,1.064,0.184,0.717,4.5,mixed,1,1,1,1,球M,correct,correct,correct,球L,5.53,correct,球L,5.53,1.064,0.759,0.621,0.485,3.0
2026_08_18/000,s7,v8,,selfcal3,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,5,5,2,1,correct,球M,2.58,1.28,-0.06,0.504,0.842,0.485,0.756,1.3,correct_only,1,0,0,0,,correct,correct,correct,球M,2.71,correct,球M,2.17,0.842,0.797,0.504,0.393,3.13
2026_08_18/000,s7,v8,,selfcal3,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,108.0,113.94,6,6,5,4,correct,球R,1.27,0.35,-1.37,0.757,0.514,0.202,0.938,0.92,mixed,1,1,1,1,石榴,correct,correct,correct,球R,3.95,correct,球R,2.06,0.615,0.883,0.757,0.491,3.35
2026_08_18/000,s7,v8,,selfcal3,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.1,121.11,4,4,4,1,correct,球M,1.17,0.3,-1.54,0.478,0.823,0.687,0.749,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,5.64,correct,球M,5.64,0.933,,0.533,,3.13
2026_08_18/000,s7,v8,,selfcal3,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,2,2,2,2,correct,球L,2.28,0.06,-0.43,0.516,0.737,0.286,0.766,2.22,correct_only,1,0,0,0,,correct,correct,correct,球L,5.65,correct,球L,5.65,0.761,,0.521,,3.02
2026_08_20/000,c1,v9,,selfcal3,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,4,4,4,4,correct,球R,2.31,1.23,0.06,0.643,0.792,0.13,0.798,1.08,correct_only,1,0,0,0,,correct,correct,correct,球R,3.47,correct,球R,3.47,0.836,,0.662,,2.16
2026_08_20/000,c1,v9,,selfcal3,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,3,3,1,0,wrong,球M,3.23,0.06,0.95,0.472,1.501,0.153,0.536,3.17,wrong_only,0,1,0,0,球M,none,wrong,wrong,球M,4.9,wrong,球M,3.17,,1.501,,0.472,2.25
2026_08_20/000,c1,v9,,selfcal3,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,3,3,3,3,correct,纸箱子,1.22,0.41,-1.28,1.0,0.718,0.0,0.292,0.81,correct_only,1,0,0,0,,correct,correct,correct,纸箱子,5.69,correct,纸箱子,5.69,0.718,,1.0,,3.06
2026_08_20/000,c1,v9,,selfcal3,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,3,3,3,2,correct,苹果粉,2.35,1.18,-0.14,0.813,1.102,0.247,0.613,1.16,mixed,1,1,0,1,球L,correct,correct,correct,苹果粉,3.49,correct,苹果粉,3.49,1.102,1.275,0.813,0.483,2.24
2026_08_20/000,c1,v9,,selfcal3,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,44.51,50.19,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,4.77,none,,,,0.936,,0.278,2.32
2026_08_20/000,c1,v9,,selfcal3,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,miss,1,51.35,56.95,4,4,3,2,wrong,白杯1,2.86,2.56,0.56,0.406,0.859,0.971,0.363,0.3,wrong_only,0,1,0,0,球M|白杯1,wrong,wrong,wrong,球M,1.68,wrong,球M,0.65,,1.379,,0.562,2.28
2026_08_20/000,c1,v9,,selfcal3,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,7,7,3,0,wrong,白杯2,2.5,2.06,0.24,0.453,1.028,0.619,0.44,0.43,wrong_only,0,1,0,0,白杯1|白杯2,none,wrong,wrong,球R,1.43,wrong,白杯2,0.87,,1.367,,0.453,2.33
2026_08_20/000,c1,v9,,selfcal3,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,hit,1,73.4,79.15,5,5,1,0,wrong,球L,1.2,0.22,-1.25,0.426,1.32,0.52,0.493,0.97,wrong_only,0,1,0,0,球L,none,wrong,wrong,球L,3.03,wrong,球L,0.97,0.782,1.415,0.271,0.426,2.27
2026_08_20/000,c1,v9,,selfcal3,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.31,85.86,8,8,2,1,correct,球M,0.6,0.06,-1.65,0.769,0.618,0.052,0.869,0.54,correct_only,1,0,0,0,,correct,correct,correct,球M,3.96,correct,球M,1.35,1.454,0.958,0.769,0.264,2.28
2026_08_20/000,c1,v9,,selfcal3,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,2,2,2,0,wrong,苹果红,3.18,0.74,0.87,0.385,0.469,0.326,0.769,2.44,wrong_only,0,1,0,0,苹果红,none,wrong,wrong,苹果红,4.44,wrong,苹果红,4.44,,0.477,,0.385,2.37
2026_08_20/000,c1,v9,,selfcal3,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,4,4,1,0,correct,球L,4.68,4.41,2.14,0.373,1.308,0.468,0.488,0.27,correct_only,1,0,0,0,,none,correct,correct,球L,1.19,correct,球L,0.27,1.308,1.046,0.373,0.236,2.31
2026_08_20/000,c1,v9,,selfcal3,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.79,106.71,6,6,4,0,correct,白杯2,1.92,0.51,-0.7,0.497,0.65,0.509,0.677,1.41,mixed,1,1,0,1,白杯1,none,correct,correct,白杯2,4.44,correct,白杯2,2.65,0.921,0.831,0.497,0.421,2.36
2026_08_20/001,c2,v9,,selfcal3,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,4,4,1,0,correct,球R,2.28,1.9,1.78,0.475,0.997,0.303,0.77,0.38,correct_only,1,0,0,0,,none,correct,correct,球R,2.86,correct,球R,0.38,1.448,,0.475,,2.72
2026_08_20/001,c2,v9,,selfcal3,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,22.79,25.76,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,2.6,none,,,1.135,,0.206,,3.17
2026_08_20/001,c2,v9,,selfcal3,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,selfcal3,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,3,3,1,1,wrong,苹果粉,0.45,0.17,-0.05,0.57,1.097,0.708,0.685,0.27,wrong_only,0,1,0,0,苹果粉,wrong,wrong,wrong,苹果红,1.68,wrong,苹果粉,0.27,,1.097,,0.57,3.13
2026_08_20/001,c2,v9,,selfcal3,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,5,5,5,5,correct,苹果粉,1.8,0.5,1.3,0.693,1.265,0.46,0.734,1.3,correct_only,1,0,0,0,,correct,correct,correct,苹果粉,5.91,correct,苹果粉,5.91,1.265,,0.693,,3.21
2026_08_20/001,c2,v9,,selfcal3,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,selfcal3,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.99,62.22,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,3.9,none,,,1.576,0.731,0.275,0.251,3.26
2026_08_20/001,c2,v9,,selfcal3,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,selfcal3,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,79.55,82.3,1,1,1,1,correct,苹果粉,2.45,0.5,1.95,0.593,1.202,0.707,0.704,1.95,correct_only,1,0,0,0,,correct,correct,correct,苹果粉,1.95,correct,苹果粉,1.95,1.202,,0.593,,3.28
2026_08_20/001,c2,v9,,selfcal3,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球R,1.84,none,,,1.424,1.315,0.217,0.245,3.26
2026_08_20/001,c2,v9,,selfcal3,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,90.0,97.11,9,9,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球M,4.18,none,,,1.797,1.549,0.276,0.289,3.23
2026_08_20/001,c2,v9,,selfcal3,12,白杯2,cup,,,clear,0,0,lcs_episode,0,hit,1,99.6,105.28,4,4,3,1,correct,白杯2,2.45,0.5,1.95,0.432,0.956,0.676,0.677,1.95,correct_only,1,0,0,0,,correct,correct,correct,白杯2,4.6,correct,白杯2,4.28,3.087,,0.502,,3.25
2026_08_20/001,c2,v9,,selfcal3,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,4,4,3,1,correct,白杯2,2.45,0.5,1.95,0.432,0.956,0.676,0.677,1.95,correct_only,1,0,0,0,,correct,correct,correct,白杯2,4.6,correct,白杯2,4.28,3.087,,0.502,,3.25
2026_08_20/001,c2,v9,,selfcal3,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,115.9,120.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.62,none,,,1.538,0.906,0.264,0.212,3.23
2026_08_20/001,c2,v9,,selfcal3,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,hit,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,苹果红,1.04,none,,,0.577,,0.209,,3.3
2026_08_20/002,c4,v9,beyond_occ,selfcal3,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal3,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal3,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal3,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,1.68,none,,,,1.181,,0.183,4.16
2026_08_20/002,c4,v9,beyond_occ,selfcal3,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,1.68,none,,,,1.181,,0.183,4.16
2026_08_20/002,c4,v9,beyond_occ,selfcal3,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,14.6,23.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,7.26,none,,,1.295,,0.248,,4.22
2026_08_20/002,c4,v9,beyond_occ,selfcal3,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal3,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,3.09,none,,,,0.968,,0.152,4.22
2026_08_20/002,c4,v9,beyond_occ,selfcal3,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,3.09,none,,,,0.968,,0.152,4.22
2026_08_20/002,c4,v9,beyond_occ,selfcal3,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,27.95,29.83,0,0,0,0,none,,,,,,,,,,none,0,0,0,0,,none,none,none,,,none,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,selfcal3,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,17,17,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球L,20.01,none,,,1.428,1.575,0.206,0.193,4.26
