rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_20/000,c1,v9,,tag15,75.41,76.0,0.6,2.255,球L,259,0.431,0.219,1.336,0.529,0.666,0.492,物品台,,1,0,8,苹果红,0,3,"[{""name"": ""球L"", ""share"": 0.431, ""q"": 0.219, ""capture"": 1.336, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.287, ""q"": 0.146, ""capture"": 0.707, ""miss_deg"": 1.25, ""labels"": [260]}, {""name"": ""苹果粉"", ""share"": 0.078, ""q"": 0.039, ""capture"": 0.138, ""miss_deg"": 2.99, ""labels"": [64, 250]}]"
2026_08_20/000,c1,v9,,tag15,76.06,76.76,0.7,2.263,球L,259,0.494,0.209,1.276,0.379,0.476,0.577,物品台,,1,0,8,苹果红,0,3,"[{""name"": ""球L"", ""share"": 0.494, ""q"": 0.209, ""capture"": 1.276, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.235, ""q"": 0.1, ""capture"": 0.483, ""miss_deg"": 1.81, ""labels"": [260]}, {""name"": ""苹果粉"", ""share"": 0.154, ""q"": 0.065, ""capture"": 0.241, ""miss_deg"": 2.53, ""labels"": [64, 250]}]"
2026_08_20/000,c1,v9,,tag15,76.81,77.08,0.27,2.268,球M,261,0.501,0.184,1.261,0.112,0.539,0.633,物品台,,1,1,8,苹果红,0,3,"[{""name"": ""球M"", ""share"": 0.501, ""q"": 0.184, ""capture"": 1.261, ""miss_deg"": 0.0, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.27, ""q"": 0.099, ""capture"": 0.141, ""miss_deg"": 2.97, ""labels"": [30]}, {""name"": ""白杯1"", ""share"": 0.089, ""q"": 0.033, ""capture"": 0.109, ""miss_deg"": 3.16, ""labels"": [266]}]"
2026_08_20/000,c1,v9,,tag15,77.14,79.79,2.65,2.245,球L,259,0.371,0.177,1.081,0.529,0.668,0.524,物品台,,1,0,8,苹果红,0,3,"[{""name"": ""球L"", ""share"": 0.371, ""q"": 0.177, ""capture"": 1.081, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.248, ""q"": 0.118, ""capture"": 0.572, ""miss_deg"": 1.58, ""labels"": [260]}, {""name"": ""球M"", ""share"": 0.1, ""q"": 0.048, ""capture"": 0.326, ""miss_deg"": 2.24, ""labels"": [261]}]"
2026_08_20/000,c1,v9,,tag15,80.8,81.83,1.03,2.158,球M,261,0.529,0.084,0.515,0.326,0.325,0.841,物品台,,1,1,9,球M,1,3,"[{""name"": ""球M"", ""share"": 0.529, ""q"": 0.084, ""capture"": 0.515, ""miss_deg"": 1.73, ""labels"": [261]}, {""name"": ""球L"", ""share"": 0.172, ""q"": 0.027, ""capture"": 0.168, ""miss_deg"": 2.84, ""labels"": [259]}, {""name"": ""水瓶"", ""share"": 0.252, ""q"": 0.04, ""capture"": 0.054, ""miss_deg"": 3.62, ""labels"": [30]}]"
2026_08_20/000,c1,v9,,tag15,82.37,82.69,0.32,2.228,球M,261,0.532,0.206,1.41,0.124,0.598,0.614,物品台,,1,1,9,球M,1,3,"[{""name"": ""球M"", ""share"": 0.532, ""q"": 0.206, ""capture"": 1.41, ""miss_deg"": 0.0, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.318, ""q"": 0.123, ""capture"": 0.175, ""miss_deg"": 2.8, ""labels"": [30]}, {""name"": ""苹果红"", ""share"": 0.025, ""q"": 0.01, ""capture"": 0.047, ""miss_deg"": 3.7, ""labels"": [260]}]"
2026_08_20/000,c1,v9,,tag15,84.94,85.7,0.76,2.195,球M,261,0.765,0.113,0.772,0.048,0.239,0.853,物品台,,1,1,9,球M,1,3,"[{""name"": ""球M"", ""share"": 0.765, ""q"": 0.113, ""capture"": 0.772, ""miss_deg"": 1.08, ""labels"": [261]}, {""name"": ""水瓶"", ""share"": 0.183, ""q"": 0.027, ""capture"": 0.037, ""miss_deg"": 3.85, ""labels"": [30]}, {""name"": ""球L"", ""share"": 0.015, ""q"": 0.002, ""capture"": 0.014, ""miss_deg"": 4.4, ""labels"": [259]}]"
2026_08_20/000,c1,v9,,tag15,85.8,86.29,0.49,2.184,球M,261,0.653,0.105,0.64,0.084,0.084,0.84,物品台,,1,1,,,,3,"[{""name"": ""球M"", ""share"": 0.653, ""q"": 0.105, ""capture"": 0.64, ""miss_deg"": 1.42, ""labels"": [261]}, {""name"": ""球R"", ""share"": 0.055, ""q"": 0.009, ""capture"": 0.054, ""miss_deg"": 3.63, ""labels"": [263]}, {""name"": ""白杯1"", ""share"": 0.095, ""q"": 0.015, ""capture"": 0.048, ""miss_deg"": 3.69, ""labels"": [266]}]"
2026_08_20/000,c1,v9,,tag15,86.67,87.0,0.32,2.276,球L,259,0.401,0.213,1.458,0.499,0.703,0.469,物品台,,1,0,,,,3,"[{""name"": ""球L"", ""share"": 0.401, ""q"": 0.213, ""capture"": 1.458, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.282, ""q"": 0.15, ""capture"": 0.727, ""miss_deg"": 1.2, ""labels"": [260]}, {""name"": ""苹果粉"", ""share"": 0.174, ""q"": 0.092, ""capture"": 0.341, ""miss_deg"": 2.2, ""labels"": [64]}]"
2026_08_20/000,c1,v9,,tag15,87.05,87.32,0.27,2.327,球L,259,0.221,0.117,0.8,0.955,1.774,0.473,物品台,,0,0,10,橘子,0,3,"[{""name"": ""球L"", ""share"": 0.221, ""q"": 0.117, ""capture"": 0.8, ""miss_deg"": 1.0, ""labels"": [259]}, {""name"": ""苹果粉"", ""share"": 0.392, ""q"": 0.207, ""capture"": 0.764, ""miss_deg"": 1.1, ""labels"": [64]}, {""name"": ""苹果红"", ""share"": 0.26, ""q"": 0.137, ""capture"": 0.664, ""miss_deg"": 1.36, ""labels"": [260]}]"
2026_08_20/000,c1,v9,,tag15,87.38,92.36,4.98,2.339,苹果红,260,0.354,0.186,0.981,0.647,0.5,0.475,物品台,,1,0,10,橘子,0,3,"[{""name"": ""苹果红"", ""share"": 0.354, ""q"": 0.186, ""capture"": 0.981, ""miss_deg"": 0.3, ""labels"": [260]}, {""name"": ""球L"", ""share"": 0.177, ""q"": 0.093, ""capture"": 0.635, ""miss_deg"": 1.43, ""labels"": [259]}, {""name"": ""苹果粉"", ""share"": 0.244, ""q"": 0.128, ""capture"": 0.473, ""miss_deg"": 1.83, ""labels"": [64, 250]}]"
2026_08_20/000,c1,v9,,tag15,92.6,93.35,0.76,2.298,球L,259,0.299,0.167,1.146,0.758,1.07,0.44,物品台,,0,0,,,,3,"[{""name"": ""球L"", ""share"": 0.299, ""q"": 0.167, ""capture"": 1.146, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.32, ""q"": 0.179, ""capture"": 0.869, ""miss_deg"": 0.79, ""labels"": [260]}, {""name"": ""球M"", ""share"": 0.058, ""q"": 0.033, ""capture"": 0.224, ""miss_deg"": 2.59, ""labels"": [261]}]"
2026_08_20/000,c1,v9,,tag15,93.73,94.87,1.14,2.264,球L,259,0.569,0.151,0.924,0.264,0.436,0.734,物品台,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.569, ""q"": 0.151, ""capture"": 0.924, ""miss_deg"": 0.59, ""labels"": [259]}, {""name"": ""苹果粉"", ""share"": 0.248, ""q"": 0.066, ""capture"": 0.244, ""miss_deg"": 2.52, ""labels"": [64]}, {""name"": ""苹果红"", ""share"": 0.15, ""q"": 0.04, ""capture"": 0.194, ""miss_deg"": 2.72, ""labels"": [260]}]"
2026_08_20/000,c1,v9,,tag15,94.98,95.36,0.38,2.284,球L,259,0.526,0.185,1.269,0.253,0.357,0.648,物品台,,1,1,11,球L,1,3,"[{""name"": ""球L"", ""share"": 0.526, ""q"": 0.185, ""capture"": 1.269, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果红"", ""share"": 0.188, ""q"": 0.066, ""capture"": 0.321, ""miss_deg"": 2.26, ""labels"": [260]}, {""name"": ""苹果粉"", ""share"": 0.198, ""q"": 0.07, ""capture"": 0.258, ""miss_deg"": 2.47, ""labels"": [64]}]"
2026_08_20/000,c1,v9,,tag15,95.68,96.55,0.87,2.275,球L,259,0.554,0.119,0.813,0.299,0.556,0.786,物品台,,1,1,11,球L,1,3,"[{""name"": ""球L"", ""share"": 0.554, ""q"": 0.119, ""capture"": 0.813, ""miss_deg"": 0.97, ""labels"": [259]}, {""name"": ""苹果粉"", ""share"": 0.308, ""q"": 0.066, ""capture"": 0.243, ""miss_deg"": 2.52, ""labels"": [64]}, {""name"": ""苹果红"", ""share"": 0.102, ""q"": 0.022, ""capture"": 0.106, ""miss_deg"": 3.18, ""labels"": [260]}]"
2026_08_20/000,c1,v9,,tag15,96.79,97.33,0.54,2.282,球L,259,0.562,0.151,1.032,0.214,0.395,0.732,物品台,,1,1,11,球L,1,3,"[{""name"": ""球L"", ""share"": 0.562, ""q"": 0.151, ""capture"": 1.032, ""miss_deg"": 0.0, ""labels"": [259]}, {""name"": ""苹果粉"", ""share"": 0.222, ""q"": 0.06, ""capture"": 0.221, ""miss_deg"": 2.61, ""labels"": [64]}, {""name"": ""苹果红"", ""share"": 0.155, ""q"": 0.042, ""capture"": 0.202, ""miss_deg"": 2.68, ""labels"": [260]}]"
2026_08_20/000,c1,v9,,tag15,97.38,97.65,0.27,2.29,球L,259,0.278,0.138,0.948,0.586,0.586,0.503,物品台,,0,0,11,球L,1,3,"[{""name"": ""球L"", ""share"": 0.278, ""q"": 0.138, ""capture"": 0.948, ""miss_deg"": 0.49, ""labels"": [259]}, {""name"": ""球M"", ""share"": 0.163, ""q"": 0.081, ""capture"": 0.556, ""miss_deg"": 1.62, ""labels"": [261]}, {""name"": ""苹果红"", ""share"": 0.203, ""q"": 0.101, ""capture"": 0.489, ""miss_deg"": 1.8, ""labels"": [260]}]"
2026_08_20/000,c1,v9,,tag15,100.86,101.3,0.43,2.324,球R,263,0.342,0.201,1.377,0.463,0.784,0.412,物品台,,0,0,12,白杯2,0,3,"[{""name"": ""球R"", ""share"": 0.342, ""q"": 0.201, ""capture"": 1.377, ""miss_deg"": 0.0, ""labels"": [263]}, {""name"": ""白杯2"", ""share"": 0.268, ""q"": 0.158, ""capture"": 0.638, ""miss_deg"": 1.42, ""labels"": [267]}, {""name"": ""白杯1"", ""share"": 0.164, ""q"": 0.097, ""capture"": 0.321, ""miss_deg"": 2.26, ""labels"": [266]}]"
