rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/000,e1,v7,,s25,11,苹果,fruit(4-5cm),4.22,≥2.5°,clear,0,0,schedule,1,hit,1,110.28,116.1,4,4,4,4,correct,苹果,2.55,1.72,0.03,0.635,0.905,0.177,0.765,0.83,correct_only,1,0,0,0,,correct,correct,correct,苹果,3.8,correct,苹果,3.8,0.905,,0.64,,1.66
2026_08_16/000,e1,v7,,s25,12,球R,ball(3cm),6.01,≥2.5°,clear,0,0,schedule,1,hit,1,117.26,123.17,1,1,1,1,correct,球R,6.1,0.35,3.49,0.986,0.865,0.009,0.889,5.75,correct_only,1,0,0,0,,correct,correct,correct,球R,5.75,correct,球R,5.75,0.865,,0.986,,1.47
2026_08_16/001,e2,v7,stress,s25,1,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,15.68,19.4,2,2,1,0,correct,球L,2.67,0.5,2.17,0.381,0.54,0.483,0.942,2.17,correct_only,1,0,0,0,,none,correct,correct,球L,2.17,correct,球L,2.17,0.54,0.542,0.381,0.315,3.17
2026_08_16/001,e2,v7,stress,s25,2,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,32.06,40.2,6,6,1,0,correct,球R,1.58,0.5,1.08,0.474,1.204,0.686,0.933,1.08,correct_only,1,0,0,0,,none,wrong,correct,球R,6.45,correct,球R,1.08,1.204,0.771,0.474,0.273,3.31
2026_08_16/001,e2,v7,stress,s25,3,苹果,fruit(4-5cm),1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s25,4,石榴,fruit(4-5cm),1.56,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s25,5,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,43.24,45.72,1,1,1,1,correct,球M,2.18,0.5,1.68,0.687,1.252,0.072,0.939,1.68,correct_only,1,0,0,0,,correct,correct,correct,球M,1.68,correct,球M,1.68,1.252,,0.687,,3.61
2026_08_16/001,e2,v7,stress,s25,6,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s25,7,苹果,fruit(4-5cm),1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,hit,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s25,8,石榴,fruit(4-5cm),1.56,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s25,9,香蕉,banana,1.38,1.0–2.5°,occluded(front-capture),0,1,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_16/001,e2,v7,stress,s25,10,球R,ball(3cm),1.56,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,59.99,66.81,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,5.8,none,,,1.103,,0.345,,3.33
2026_08_16/001,e2,v7,stress,s25,11,球L,ball(3cm),2.1,1.0–2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,66.7,74.18,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,4.5,none,,,0.533,0.615,0.266,0.215,3.28
2026_08_16/001,e2,v7,stress,s25,12,球M,ball(3cm),3.21,≥2.5°,occluded(front-capture),0,1,lcs_episode,0,hit,1,92.73,95.86,3,3,3,3,correct,球M,0.77,0.5,0.27,0.712,1.519,0.074,0.928,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,1.68,correct,球M,1.68,2.747,,0.712,,3.71
2026_08_16/s1,s1,v7,,s25,1,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,16.77,22.45,3,3,3,3,correct,球R,2.93,-0.76,0.55,0.943,1.186,0.046,0.858,3.68,correct_only,1,0,0,0,,correct,correct,correct,球R,5.8,correct,球R,5.8,1.239,,0.943,,1.61
2026_08_16/s1,s1,v7,,s25,2,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,23.61,29.38,1,1,1,1,correct,球L,5.65,-0.85,3.18,0.771,0.909,0.087,0.788,6.5,correct_only,1,0,0,0,,correct,correct,correct,球L,6.5,correct,球L,6.5,0.909,,0.771,,1.53
2026_08_16/s1,s1,v7,,s25,3,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,30.54,36.34,2,2,2,2,correct,球M,1.86,1.05,-0.64,0.998,1.504,0.001,0.752,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,4.33,correct,球M,4.33,1.504,,0.999,,1.49
2026_08_16/s1,s1,v7,,s25,4,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,37.5,43.32,3,3,3,2,correct,球L,1.83,1.12,-0.69,0.728,0.906,0.099,0.775,0.7,correct_only,1,0,0,0,,correct,correct,correct,球L,4.22,correct,球L,4.22,0.906,,0.728,,1.54
2026_08_16/s1,s1,v7,,s25,5,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,44.48,50.18,1,1,1,1,correct,球M,5.38,-0.64,2.98,0.996,1.501,0.001,0.752,6.01,correct_only,1,0,0,0,,correct,correct,correct,球M,6.01,correct,球M,6.01,1.501,,0.996,,1.5
2026_08_16/s1,s1,v7,,s25,6,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,51.34,57.08,4,4,4,4,correct,球M,2.81,-0.71,0.37,0.994,1.531,0.001,0.746,3.52,correct_only,1,0,0,0,,correct,correct,correct,球M,5.69,correct,球M,5.69,1.542,,1.0,,1.49
2026_08_16/s1,s1,v7,,s25,7,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,58.24,63.97,2,2,2,2,correct,球R,2.71,-1.24,0.28,0.925,1.202,0.062,0.844,3.95,correct_only,1,0,0,0,,correct,correct,correct,球R,6.39,correct,球R,6.39,1.246,,0.925,,1.59
2026_08_16/s1,s1,v7,,s25,8,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,65.37,71.11,2,2,2,2,correct,球L,3.6,-0.19,1.16,0.835,0.896,0.051,0.823,3.79,correct_only,1,0,0,0,,correct,correct,correct,球L,5.2,correct,球L,5.2,0.955,,0.835,,1.56
2026_08_16/s1,s1,v7,,s25,9,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,72.27,78.0,1,1,1,1,correct,球L,5.21,-1.02,2.78,0.802,0.892,0.059,0.817,6.23,correct_only,1,0,0,0,,correct,correct,correct,球L,6.23,correct,球L,6.23,0.892,,0.802,,1.58
2026_08_16/s1,s1,v7,,s25,10,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,79.16,84.98,6,6,6,6,correct,球M,1.25,0.66,-1.27,0.971,1.348,0.008,0.78,0.6,correct_only,1,0,0,0,,correct,correct,correct,球M,3.85,correct,球M,3.85,1.533,,0.997,,1.56
2026_08_16/s1,s1,v7,,s25,11,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,86.14,92.08,1,1,1,1,correct,球R,5.41,1.51,2.77,0.915,0.998,0.07,0.87,3.9,correct_only,1,0,0,0,,correct,correct,correct,球R,3.9,correct,球R,3.9,0.998,,0.915,,1.6
2026_08_16/s1,s1,v7,,s25,12,球M,ball(3cm),7.69,≥2.5°,clear,0,0,schedule,1,hit,1,93.24,99.18,2,2,2,2,correct,球M,4.42,-1.21,1.78,0.985,1.456,0.004,0.757,5.63,correct_only,1,0,0,0,,correct,correct,correct,球M,6.77,correct,球M,6.77,1.582,,0.998,,1.5
2026_08_16/s1,s1,v7,,s25,13,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,100.34,106.28,1,1,1,1,correct,球R,5.64,-1.08,3.0,0.857,1.23,0.124,0.838,6.72,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,1.23,,0.857,,1.61
2026_08_16/s1,s1,v7,,s25,14,球R,ball(3cm),5.41,≥2.5°,clear,0,0,schedule,1,hit,1,107.44,113.4,3,3,3,3,correct,球R,3.92,-0.95,1.26,0.814,1.255,0.16,0.836,4.87,correct_only,1,0,0,0,,correct,correct,correct,球R,6.61,correct,球R,6.61,1.255,,0.814,,1.62
2026_08_16/s1,s1,v7,,s25,15,球L,ball(3cm),5.02,≥2.5°,clear,0,0,schedule,1,hit,1,114.56,120.57,1,1,1,1,correct,球L,5.74,-0.97,3.03,0.792,0.862,0.061,0.821,6.72,correct_only,1,0,0,0,,correct,correct,correct,球L,6.72,correct,球L,6.72,0.862,,0.792,,1.59
2026_08_16/s2,s2,v7,,s25,1,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,18.18,23.88,1,1,1,1,correct,球M,5.74,2.11,3.34,0.917,1.538,0.047,0.878,3.63,correct_only,1,0,0,0,,correct,correct,correct,球M,3.63,correct,球M,3.63,1.538,,0.917,,2.35
2026_08_16/s2,s2,v7,,s25,2,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,25.04,30.76,2,2,2,2,correct,球R,2.98,-0.81,0.56,0.601,1.207,0.475,0.911,3.79,correct_only,1,0,0,0,,correct,correct,correct,球R,6.23,correct,球R,6.23,1.207,,0.603,,2.48
2026_08_16/s2,s2,v7,,s25,3,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,31.92,37.72,5,5,5,5,correct,球M,1.51,0.7,-0.99,0.903,1.929,0.032,0.867,0.81,correct_only,1,0,0,0,,correct,correct,correct,球M,4.28,correct,球M,4.28,1.929,,0.903,,2.45
2026_08_16/s2,s2,v7,,s25,4,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,38.88,44.65,3,3,3,3,correct,球R,3.41,-0.93,0.94,0.561,1.349,0.56,0.893,4.33,correct_only,1,0,0,0,,correct,correct,correct,球R,6.23,correct,球R,6.23,1.391,,0.563,,2.49
2026_08_16/s2,s2,v7,,s25,5,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,45.81,51.53,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.8,none,,,0.752,0.502,0.345,0.217,2.43
2026_08_16/s2,s2,v7,,s25,6,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,52.69,58.39,2,2,2,2,correct,球R,4.39,-0.81,1.99,0.554,1.153,0.668,0.893,5.2,correct_only,1,0,0,0,,correct,correct,correct,球R,6.01,correct,球R,6.01,1.153,,0.554,,2.46
2026_08_16/s2,s2,v7,,s25,7,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,59.55,65.33,4,4,3,3,correct,球M,2.25,1.28,-0.23,0.841,1.682,0.038,0.855,0.97,correct_only,1,0,0,0,,correct,correct,correct,球M,2.87,correct,球M,2.87,1.74,0.829,0.853,0.317,2.45
2026_08_16/s2,s2,v7,,s25,8,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,66.69,72.44,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.85,none,,,0.825,,0.349,,2.47
2026_08_16/s2,s2,v7,,s25,9,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,73.6,79.28,1,1,1,1,correct,球R,5.49,2.89,3.11,0.597,1.249,0.483,0.907,2.6,correct_only,1,0,0,0,,correct,correct,correct,球R,2.6,correct,球R,2.6,1.249,,0.597,,2.55
2026_08_16/s2,s2,v7,,s25,10,球R,ball(3cm),2.55,≥2.5°,clear,0,0,schedule,1,hit,1,80.44,86.23,3,3,3,3,correct,球R,2.77,-0.37,0.28,0.523,1.345,0.654,0.886,3.14,correct_only,1,0,0,0,,correct,correct,correct,球R,5.15,correct,球R,5.15,1.345,,0.554,,2.52
2026_08_16/s2,s2,v7,,s25,11,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,87.39,93.38,5,5,5,5,correct,球M,1.73,1.3,-0.96,0.786,1.872,0.052,0.852,0.43,correct_only,1,0,0,0,,correct,correct,correct,球M,3.52,correct,球M,3.52,1.999,,0.896,,2.39
2026_08_16/s2,s2,v7,,s25,12,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,94.54,100.51,3,3,2,0,correct,球L,3.72,-0.84,1.05,0.383,0.807,0.586,0.847,4.56,correct_only,1,0,0,0,,none,correct,correct,球L,5.97,correct,球L,5.05,0.838,,0.383,,2.47
2026_08_16/s2,s2,v7,,s25,13,球M,ball(3cm),4.47,≥2.5°,clear,0,0,schedule,1,hit,1,101.67,107.63,3,3,3,3,correct,球M,3.45,3.01,0.79,0.877,1.737,0.066,0.877,0.43,correct_only,1,0,0,0,,correct,correct,correct,球M,2.65,correct,球M,2.65,1.913,,0.877,,2.4
2026_08_16/s2,s2,v7,,s25,14,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,108.79,114.8,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.55,none,,,0.796,0.961,0.363,0.31,2.47
2026_08_16/s2,s2,v7,,s25,15,球L,ball(3cm),2.85,≥2.5°,clear,0,0,schedule,1,hit,1,115.96,121.97,3,3,1,0,wrong,球M,4.92,4.43,2.21,0.48,1.305,0.161,0.831,0.49,wrong_only,0,1,0,0,球M,none,correct,correct,球L,2.55,wrong,球M,0.49,0.877,1.305,0.347,0.48,2.46
2026_08_16/s3,s3,v7,,s25,1,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,18.24,23.94,4,4,4,4,correct,球M,2.43,1.83,0.03,0.774,1.211,0.06,0.947,0.6,correct_only,1,0,0,0,,correct,correct,correct,球M,2.55,correct,球M,2.55,1.405,,0.774,,3.45
2026_08_16/s3,s3,v7,,s25,2,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,25.1,30.88,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.69,none,,,0.634,,0.332,,3.35
2026_08_16/s3,s3,v7,,s25,3,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,32.04,37.86,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.55,none,,,0.627,,0.385,,3.35
2026_08_16/s3,s3,v7,,s25,4,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,39.02,44.84,4,4,4,4,correct,球M,1.62,1.3,-0.9,0.56,1.929,0.166,0.884,0.32,correct_only,1,0,0,0,,correct,correct,correct,球M,2.17,correct,球M,2.17,3.04,,0.665,,3.91
2026_08_16/s3,s3,v7,,s25,5,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,46.0,51.67,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.34,none,,,0.947,,0.41,,3.4
2026_08_16/s3,s3,v7,,s25,6,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,52.83,58.53,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,6.45,none,,,0.936,,0.406,,3.39
2026_08_16/s3,s3,v7,,s25,7,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,59.69,65.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,2.54,none,,,0.765,1.34,0.333,0.342,3.34
2026_08_16/s3,s3,v7,,s25,8,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,66.69,72.43,1,1,1,0,correct,球L,5.56,-0.39,3.12,0.405,0.666,0.7,0.933,5.96,correct_only,1,0,0,0,,none,correct,correct,球L,5.96,correct,球L,5.96,0.666,,0.405,,3.35
2026_08_16/s3,s3,v7,,s25,9,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,73.59,79.32,3,3,3,3,correct,球M,2.63,-0.99,0.2,0.565,1.98,0.161,0.882,3.63,correct_only,1,0,0,0,,correct,correct,correct,球M,6.39,correct,球M,6.39,2.101,,0.639,,3.4
2026_08_16/s3,s3,v7,,s25,10,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.48,86.27,3,3,1,1,wrong,球M,3.46,2.49,0.97,0.571,1.509,0.382,0.911,0.97,wrong_only,0,1,0,0,球M,wrong,wrong,wrong,球M,1.46,wrong,球M,0.97,1.154,1.509,0.393,0.571,3.4
2026_08_16/s3,s3,v7,,s25,11,球L,ball(3cm),2.0,1.0–2.5°,clear,0,0,schedule,1,hit,1,87.43,93.42,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.04,none,,,0.688,,0.3,,3.35
2026_08_16/s3,s3,v7,,s25,12,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,94.58,100.52,2,2,2,2,correct,球M,2.66,1.79,0.02,0.659,2.969,0.08,0.913,0.87,correct_only,1,0,0,0,,correct,correct,correct,球M,1.95,correct,球M,1.95,2.969,,0.666,,4.0
2026_08_16/s3,s3,v7,,s25,13,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,101.68,107.62,2,2,2,1,correct,球R,5.02,-0.78,2.38,0.462,1.021,0.679,0.941,5.8,correct_only,1,0,0,0,,correct,correct,correct,球R,6.34,correct,球R,6.34,1.021,,0.551,,3.38
2026_08_16/s3,s3,v7,,s25,14,球M,ball(3cm),3.19,≥2.5°,clear,0,0,schedule,1,hit,1,108.78,114.79,3,3,2,2,correct,球M,1.85,1.15,-0.86,0.672,1.503,0.212,0.925,0.7,correct_only,1,0,0,0,,correct,correct,correct,球M,1.73,correct,球M,1.73,1.989,0.625,0.672,0.248,3.39
2026_08_16/s3,s3,v7,,s25,15,球R,ball(3cm),1.53,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.95,121.92,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,7.1,none,,,1.1,,0.432,,3.38
2026_08_16/s4,s4,v8,,s25,1,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,15.68,21.4,2,2,2,2,correct,球L,3.95,2.44,1.53,0.584,0.801,0.318,0.954,1.52,correct_only,1,0,0,0,,correct,correct,correct,球L,4.17,correct,球L,4.17,0.847,,0.584,,3.81
2026_08_16/s4,s4,v8,,s25,2,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,22.56,28.34,2,2,2,2,correct,球L,2.12,0.06,-0.36,0.576,0.626,0.304,0.963,2.06,correct_only,1,0,0,0,,correct,correct,correct,球L,6.12,correct,球L,6.12,0.816,,0.576,,3.83
2026_08_16/s4,s4,v8,,s25,3,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,29.5,35.29,6,6,5,2,wrong,球L,0.85,0.25,-1.64,0.433,1.127,0.537,0.912,0.6,mixed,1,1,1,0,球L,wrong,wrong,wrong,球L,1.62,wrong,球L,1.62,1.216,1.127,0.496,0.547,3.81
2026_08_16/s4,s4,v8,,s25,4,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,36.45,42.22,5,5,5,1,wrong,球M,1.24,0.54,-1.23,0.484,0.802,0.438,0.944,0.7,mixed,1,1,1,0,球M,wrong,wrong,correct,球R,7.53,correct,球R,7.53,0.623,0.802,0.489,0.524,3.89
2026_08_16/s4,s4,v8,,s25,5,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,43.38,49.06,3,3,3,1,correct,球R,3.43,-1.77,1.05,0.489,0.575,0.772,0.96,5.2,correct_only,1,0,0,0,,correct,correct,correct,球R,6.72,correct,球R,6.72,0.63,,0.516,,3.83
2026_08_16/s4,s4,v8,,s25,6,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,50.22,55.97,5,5,4,1,correct,球M,2.27,1.79,-0.18,0.404,1.14,0.582,0.905,0.49,correct_only,1,0,0,0,,correct,wrong,correct,球M,1.41,correct,球M,1.41,1.32,0.872,0.577,0.306,3.87
2026_08_16/s4,s4,v8,,s25,7,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,57.13,62.9,4,4,4,2,correct,球M,1.75,1.48,-0.72,0.478,1.334,0.307,0.906,0.27,correct_only,1,0,0,0,,correct,correct,correct,球M,1.57,correct,球M,1.57,1.334,,0.509,,3.9
2026_08_16/s4,s4,v8,,s25,8,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,72.63,78.38,3,3,3,1,wrong,球M,0.46,0.05,-1.99,0.523,1.432,0.339,0.908,0.41,mixed,1,1,1,0,球M,wrong,wrong,correct,球L,2.04,correct,球L,2.04,1.2,1.432,0.469,0.523,3.79
2026_08_16/s4,s4,v8,,s25,9,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,79.54,85.21,4,4,4,1,wrong,球L,0.57,0.11,-1.8,0.436,0.718,0.419,0.944,0.47,mixed,1,1,1,0,球L,correct,wrong,correct,球R,2.45,correct,球R,2.45,0.906,1.022,0.501,0.436,3.79
2026_08_16/s4,s4,v8,,s25,10,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,miss,1,86.37,92.19,3,3,3,1,wrong,球R,1.12,0.6,-1.4,0.519,0.512,0.766,0.967,0.52,wrong_only,0,1,0,0,球R,wrong,wrong,wrong,球R,1.22,wrong,球R,1.22,,0.985,,0.519,3.81
2026_08_16/s4,s4,v8,,s25,11,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.35,99.29,3,3,3,0,wrong,球M,2.16,1.78,-0.48,0.391,1.326,0.489,0.886,0.39,mixed,1,1,1,0,球M,none,wrong,correct,球R,6.55,correct,球R,6.55,0.774,1.326,0.445,0.391,3.8
2026_08_16/s4,s4,v8,,s25,12,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.45,106.37,1,1,1,0,correct,球R,6.29,2.66,3.67,0.433,0.786,0.99,0.939,3.63,correct_only,1,0,0,0,,none,correct,correct,球R,3.63,correct,球R,3.63,0.786,,0.433,,3.91
2026_08_16/s4,s4,v8,,s25,13,球M,ball(3cm),2.82,≥2.5°,clear,0,0,schedule,1,hit,1,107.53,113.49,1,1,1,1,correct,球M,4.97,2.75,2.31,0.514,1.392,0.233,0.909,2.22,correct_only,1,0,0,0,,correct,correct,correct,球M,2.22,correct,球M,2.22,1.392,,0.514,,3.81
