rec,card,era,flags,cfg,k,target,size,theta_unit,tier,occl,walking,stress,window_src,reliable,lcs,has_window,win_start_rel,win_end_rel,n_finals,n_obj_finals,n_acc,n_acc_e2,outcome_first,first_obj,first_lat_end,first_lat_start,first_lat_stare,first_share,first_capture,first_A,first_p_none,first_dur,outcome_any,any_correct,any_wrong,flip_wrong_then_correct,flip_correct_then_wrong,wrong_objs,first_e2,ungated_first,ungated_majority,ungated_majority_obj,ungated_majority_dur,gated_majority,gated_majority_obj,gated_majority_dur,best_target_capture,best_wrong_capture,best_target_share,best_wrong_share,dist_m
2026_08_16/s4,s4,v8,,s40,15,球L,ball(3cm),1.67,1.0–2.5°,clear,0,0,schedule,1,hit,1,121.82,127.84,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.74,none,,,1.289,,0.348,,3.77
2026_08_16/s6,s6,v8,,s40,1,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,miss,1,21.14,26.87,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.51,none,,,1.591,,0.305,,4.43
2026_08_16/s6,s6,v8,,s40,2,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,28.03,33.77,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,3.63,none,,,1.612,,0.332,,4.53
2026_08_16/s6,s6,v8,,s40,3,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,34.93,40.68,2,2,1,0,wrong,球M,7.83,4.69,5.38,0.357,0.986,0.798,0.976,3.14,wrong_only,0,1,0,0,球M,none,wrong,wrong,球M,5.85,wrong,球M,3.14,,1.223,,0.357,4.58
2026_08_16/s6,s6,v8,,s40,4,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,41.84,47.61,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,3.79,none,,,,1.205,,0.351,4.54
2026_08_16/s6,s6,v8,,s40,5,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,48.77,54.47,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,6.61,none,,,1.747,,0.308,,4.46
2026_08_16/s6,s6,v8,,s40,6,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,55.63,61.33,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,5.04,none,,,,1.776,,0.332,4.54
2026_08_16/s6,s6,v8,,s40,7,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,62.49,68.22,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,2.82,none,,,,1.38,,0.348,4.6
2026_08_16/s6,s6,v8,,s40,8,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,77.95,83.67,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,2.87,none,,,1.624,,0.312,,4.55
2026_08_16/s6,s6,v8,,s40,9,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,84.83,90.55,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.39,none,,,1.501,,0.305,,4.45
2026_08_16/s6,s6,v8,,s40,10,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,91.71,97.53,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,6.07,none,,,1.715,,0.31,,4.51
2026_08_16/s6,s6,v8,,s40,11,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,98.69,104.68,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.77,none,,,1.672,1.734,0.332,0.299,4.41
2026_08_16/s6,s6,v8,,s40,12,球M,ball(3cm),1.79,1.0–2.5°,clear,0,0,schedule,1,hit,1,105.84,111.78,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,5.58,none,,,1.765,,0.339,,4.55
2026_08_16/s6,s6,v8,,s40,13,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,112.94,118.93,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球L,2.22,none,,,1.562,1.703,0.309,0.287,4.48
2026_08_16/s6,s6,v8,,s40,14,球R,ball(3cm),1.85,1.0–2.5°,clear,0,0,schedule,1,miss,1,120.09,126.05,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,2.92,none,,,,1.747,,0.342,4.53
2026_08_16/s6,s6,v8,,s40,15,球L,ball(3cm),0.56,<1.0°,clear,0,0,schedule,1,hit,1,127.21,133.23,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,2.0,none,,,1.734,,0.354,,4.39
2026_08_18/000,s7,v8,,s40,1,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,16.67,22.39,2,2,2,0,correct,球L,4.34,-0.53,1.92,0.351,1.259,0.67,0.913,4.87,correct_only,1,0,0,0,,none,correct,correct,球L,5.31,correct,球L,5.31,1.456,,0.366,,3.24
2026_08_18/000,s7,v8,,s40,2,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,23.55,29.33,2,2,2,0,correct,球L,2.91,-0.5,0.43,0.383,1.249,0.564,0.921,3.41,correct_only,1,0,0,0,,none,correct,correct,球L,6.66,correct,球L,6.66,1.26,,0.383,,3.01
2026_08_18/000,s7,v8,,s40,3,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,30.49,36.23,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,4.17,none,,,,1.205,,0.311,3.29
2026_08_18/000,s7,v8,,s40,4,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,37.39,43.17,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,5.15,none,,,,1.203,,0.336,3.37
2026_08_18/000,s7,v8,,s40,5,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,44.33,50.03,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,2.92,none,,,1.036,1.123,0.306,0.37,3.01
2026_08_18/000,s7,v8,,s40,6,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,51.19,56.93,4,4,1,0,correct,球L,6.18,5.15,3.74,0.35,1.17,0.791,0.919,1.03,correct_only,1,0,0,0,,none,correct,correct,球L,4.98,correct,球L,1.03,1.351,,0.35,,3.02
2026_08_18/000,s7,v8,,s40,7,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,58.09,63.87,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,2.99,none,,,1.328,1.107,0.307,0.362,2.98
2026_08_18/000,s7,v8,,s40,8,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,73.07,78.77,9,9,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,2.6,none,,,,1.134,,0.336,3.08
2026_08_18/000,s7,v8,,s40,9,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,79.93,85.61,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,5.04,none,,,,1.109,,0.306,3.26
2026_08_18/000,s7,v8,,s40,10,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,86.77,92.59,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,5.09,none,,,1.076,1.127,0.271,0.355,2.99
2026_08_18/000,s7,v8,,s40,11,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,93.75,99.74,4,4,1,0,correct,球L,5.38,5.11,2.69,0.369,1.197,0.792,0.922,0.27,correct_only,1,0,0,0,,none,correct,correct,球L,5.25,correct,球L,0.27,1.32,,0.369,,3.02
2026_08_18/000,s7,v8,,s40,12,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,100.9,106.84,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,3.9,none,,,1.163,1.118,0.267,0.332,3.08
2026_08_18/000,s7,v8,,s40,13,球R,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,miss,1,108.0,113.94,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,3.96,none,,,,1.287,,0.313,3.33
2026_08_18/000,s7,v8,,s40,14,球M,ball(3cm),2.19,1.0–2.5°,clear,0,0,schedule,1,hit,1,115.1,121.11,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,4.66,none,,,1.094,1.179,0.277,0.344,3.08
2026_08_18/000,s7,v8,,s40,15,球L,ball(3cm),2.61,≥2.5°,clear,0,0,schedule,1,hit,1,122.27,128.28,2,2,2,0,correct,球L,2.28,0.06,-0.43,0.361,1.292,0.602,0.913,2.22,correct_only,1,0,0,0,,none,correct,correct,球L,5.65,correct,球L,5.65,1.31,,0.37,,3.02
2026_08_20/000,c1,v9,,s40,1,球R,ball(3cm),2.17,1.0–2.5°,clear,0,0,schedule,1,hit,1,17.15,22.7,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,3.47,none,,,1.344,,0.167,,2.16
2026_08_20/000,c1,v9,,s40,2,香蕉,banana,0.41,<1.0°,clear,0,0,schedule,1,miss,1,23.86,29.44,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,4.9,none,,,,1.59,,0.124,2.25
2026_08_20/000,c1,v9,,s40,3,纸箱子,box,24.07,≥2.5°,clear,0,0,schedule,1,hit,1,30.6,36.4,3,3,3,3,correct,纸箱子,1.22,0.41,-1.28,1.0,0.67,0.0,0.782,0.81,correct_only,1,0,0,0,,correct,correct,correct,纸箱子,5.69,correct,纸箱子,5.69,0.67,,1.0,,3.06
2026_08_20/000,c1,v9,,s40,4,苹果粉,fruit(4-5cm),2.09,1.0–2.5°,clear,0,0,schedule,1,hit,1,37.56,43.35,3,3,2,0,correct,苹果粉,2.35,1.18,-0.14,0.389,1.233,0.865,0.85,1.16,correct_only,1,0,0,0,,none,correct,correct,苹果粉,3.49,correct,苹果粉,3.49,1.233,1.405,0.389,0.161,2.24
2026_08_20/000,c1,v9,,s40,5,白杯1,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,44.51,50.19,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,3.47,none,,,,1.447,,0.122,2.3
2026_08_20/000,c1,v9,,s40,6,水瓶,bottle,0.41,<1.0°,clear,0,0,schedule,1,miss,1,51.35,56.95,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,1.25,none,,,,1.5,,0.13,2.3
2026_08_20/000,c1,v9,,s40,7,红杯,cup,1.84,1.0–2.5°,clear,0,0,schedule,1,miss,1,66.68,72.24,6,6,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,3.71,none,,,,1.584,,0.153,2.31
2026_08_20/000,c1,v9,,s40,8,苹果红,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,73.4,79.15,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,5.25,none,,,,1.469,,0.15,2.26
2026_08_20/000,c1,v9,,s40,9,球M,ball(3cm),1.83,1.0–2.5°,clear,0,0,schedule,1,hit,1,80.31,85.86,9,9,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,3.52,none,,,1.578,1.485,0.143,0.141,2.23
2026_08_20/000,c1,v9,,s40,10,橘子,fruit(4-5cm),0.41,<1.0°,clear,0,0,schedule,1,miss,1,87.02,92.63,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,5.04,none,,,,1.346,,0.129,2.35
2026_08_20/000,c1,v9,,s40,11,球L,ball(3cm),1.71,1.0–2.5°,clear,0,0,schedule,1,hit,1,93.79,99.63,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.89,none,,,1.438,1.397,0.178,0.121,2.29
2026_08_20/000,c1,v9,,s40,12,白杯2,cup,2.03,1.0–2.5°,clear,0,0,schedule,1,miss,1,100.79,106.71,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,4.87,none,,,,1.517,,0.157,2.31
2026_08_20/001,c2,v9,,s40,1,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,15.89,19.72,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球R,2.65,none,,,1.435,,0.152,,2.72
2026_08_20/001,c2,v9,,s40,2,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,22.79,25.76,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球M,2.17,none,,,,1.453,,0.097,3.19
2026_08_20/001,c2,v9,,s40,3,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,s40,4,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,29.36,32.08,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,wrong,球M,0.97,none,,,1.412,1.48,0.164,0.103,3.13
2026_08_20/001,c2,v9,,s40,5,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,42.68,50.12,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,wrong,球L,3.95,none,,,1.373,1.569,0.3,0.159,3.22
2026_08_20/001,c2,v9,,s40,6,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,s40,7,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,57.99,62.22,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,2.71,none,,,1.64,,0.109,,3.27
2026_08_20/001,c2,v9,,s40,8,白杯1,cup,1.28,1.0–2.5°,clear,0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/001,c2,v9,,s40,9,苹果粉,fruit(4-5cm),1.31,1.0–2.5°,clear,0,0,lcs_episode,0,miss,1,79.55,82.3,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,1.95,none,,,,1.446,,0.167,3.3
2026_08_20/001,c2,v9,,s40,10,球R,ball(3cm),1.28,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,84.85,88.15,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球R,1.84,none,,,1.7,1.667,0.127,0.15,3.28
2026_08_20/001,c2,v9,,s40,11,球M,ball(3cm),0.89,<1.0°,clear,0,0,lcs_episode,0,hit,1,90.0,97.11,7,7,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球M,4.13,none,,,1.626,,0.11,,3.25
2026_08_20/001,c2,v9,,s40,12,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,4.6,none,,,,1.701,,0.146,3.27
2026_08_20/001,c2,v9,,s40,13,白杯2,cup,,,clear,0,0,lcs_episode,0,miss,1,99.6,105.28,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球R,4.6,none,,,,1.701,,0.146,3.27
2026_08_20/001,c2,v9,,s40,14,球L,ball(3cm),1.03,1.0–2.5°,clear,0,0,lcs_episode,0,hit,1,115.9,120.49,4,4,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.52,none,,,1.68,1.528,0.143,0.106,3.23
2026_08_20/001,c2,v9,,s40,15,苹果红,fruit(4-5cm),0.13,<1.0°,clear,0,0,lcs_episode,0,miss,1,121.48,123.31,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,1.04,none,,,,1.671,,0.112,3.24
2026_08_20/002,c4,v9,beyond_occ,s40,1,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,s40,2,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,s40,3,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,s40,4,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,2.17,none,,,,1.63,,0.212,4.18
2026_08_20/002,c4,v9,beyond_occ,s40,5,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,12.38,15.35,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,2.17,none,,,,1.63,,0.212,4.18
2026_08_20/002,c4,v9,beyond_occ,s40,6,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,14.6,23.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,7.37,none,,,,1.939,,0.28,4.2
2026_08_20/002,c4,v9,beyond_occ,s40,7,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,s40,8,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,3.47,none,,,,1.737,,0.227,4.26
2026_08_20/002,c4,v9,beyond_occ,s40,9,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,24.43,28.7,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,3.47,none,,,,1.737,,0.227,4.26
2026_08_20/002,c4,v9,beyond_occ,s40,10,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,27.95,29.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,1.08,none,,,,1.279,,0.206,4.26
2026_08_20/002,c4,v9,beyond_occ,s40,11,球L,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,29.09,64.63,11,11,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,32.74,none,,,,2.05,,0.286,4.29
2026_08_20/002,c4,v9,beyond_occ,s40,12,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,99.06,102.51,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,2.65,none,,,,1.464,,0.222,4.35
2026_08_20/002,c4,v9,beyond_occ,s40,13,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,106.98,109.52,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,1.74,none,,,,1.322,,0.196,4.33
2026_08_20/002,c4,v9,beyond_occ,s40,14,球M,ball(3cm),0.66,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/002,c4,v9,beyond_occ,s40,15,球R,ball(3cm),0.84,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,125.11,126.94,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,1.03,none,,,,1.269,,0.115,4.22
2026_08_20/003,c4,v9,beyond_occ,s40,1,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,5.35,8.33,3,3,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,correct,球L,1.03,none,,,0.95,1.851,0.161,0.293,4.27
2026_08_20/003,c4,v9,beyond_occ,s40,2,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,3,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,4,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,5,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,6,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,9.56,11.55,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.19,none,,,0.903,,0.214,,4.36
2026_08_20/003,c4,v9,beyond_occ,s40,7,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,8,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.46,none,,,0.646,,0.125,,4.34
2026_08_20/003,c4,v9,beyond_occ,s40,9,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,15.01,17.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,1.46,none,,,0.646,,0.125,,4.34
2026_08_20/003,c4,v9,beyond_occ,s40,10,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,11,球L,ball(3cm),0.64,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,17.12,29.06,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果红,7.98,none,,,0.62,0.772,0.132,0.152,4.36
2026_08_20/003,c4,v9,beyond_occ,s40,12,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,13,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,28.64,31.23,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果红,1.79,none,,,,0.636,,0.14,4.39
2026_08_20/003,c4,v9,beyond_occ,s40,14,球M,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_20/003,c4,v9,beyond_occ,s40,15,球R,ball(3cm),0.63,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,33.36,36.19,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果红,2.02,none,,,,0.777,,0.142,4.35
2026_08_25/c1_1,c4,v9,beyond_occ,s40,1,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,10.78,14.83,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,3.25,none,,,,1.379,,0.224,4.04
2026_08_25/c1_1,c4,v9,beyond_occ,s40,2,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,s40,3,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,s40,4,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,s40,5,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,s40,6,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,23.51,30.27,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,5.96,none,,,1.171,,0.126,,4.12
2026_08_25/c1_1,c4,v9,beyond_occ,s40,7,球R,ball(3cm),0.9,<1.0°,occluded(beyond limit),0,0,none,0,miss,0,,,,,,,unknown,,,,,,,,,,unknown,,,,,,,,,,,,,,,,,,
2026_08_25/c1_1,c4,v9,beyond_occ,s40,8,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,32.21,37.98,2,2,0,0,none,,,,,,,,,,none,0,0,0,0,,none,correct,correct,球L,4.71,none,,,1.265,,0.129,,4.13
2026_08_25/c1_1,c4,v9,beyond_occ,s40,9,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,42.9,51.87,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,8.18,none,,,,1.587,,0.241,4.16
2026_08_25/c1_1,c4,v9,beyond_occ,s40,10,球M,ball(3cm),0.68,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,miss,1,86.24,93.75,1,1,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,球L,6.72,none,,,,1.23,,0.117,4.18
2026_08_25/c1_1,c4,v9,beyond_occ,s40,11,球L,ball(3cm),0.92,<1.0°,occluded(beyond limit),0,0,lcs_episode,0,hit,1,93.11,107.62,5,5,0,0,none,,,,,,,,,,none,0,0,0,0,,none,wrong,wrong,苹果粉,12.89,none,,,,1.774,,0.262,4.18
