rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/000,e1,v7,,cluster015,2.64,3.16,0.52,0.9,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,6.97,7.24,0.27,1.559,,-1,0.0,0.0,,,,1.0,object#234,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,8.06,8.51,0.45,1.409,球L,320,0.593,0.05,0.106,0.736,0.686,0.916,object#10,,0,0,,,,2,"[{""name"": ""球L"", ""share"": 0.593, ""q"": 0.05, ""capture"": 0.106, ""miss_deg"": 3.18, ""labels"": [320]}, {""name"": ""球M"", ""share"": 0.407, ""q"": 0.034, ""capture"": 0.078, ""miss_deg"": 3.39, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,cluster015,15.38,15.82,0.44,1.022,,-1,0.0,0.0,,,,1.0,object#35,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,15.98,16.38,0.4,0.667,,-1,0.0,0.0,,,,1.0,object#94,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,18.3,18.6,0.3,0.462,,-1,0.0,0.0,,,,1.0,object#67,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,24.82,25.15,0.33,0.962,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,25.48,26.56,1.07,0.962,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,27.5,27.81,0.31,1.01,,-1,0.0,0.0,,,,1.0,object#67,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,29.64,29.98,0.34,0.748,,-1,0.0,0.0,,,,1.0,object#187,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,31.09,31.51,0.42,1.169,,-1,0.0,0.0,,,,1.0,object#187,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,32.16,32.71,0.55,1.208,,-1,0.0,0.0,,,,1.0,object#20,,0,0,,,,0,[]
2026_08_16/000,e1,v7,,cluster015,35.34,35.62,0.27,1.359,石榴,78,1.0,0.008,0.017,0.0,0.0,0.992,object#34,,0,0,,,,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.008, ""capture"": 0.017, ""miss_deg"": 4.28, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,cluster015,35.68,36.01,0.32,1.335,香蕉,323,0.745,0.217,0.219,0.621,0.342,0.709,object#316,,1,1,,,,2,"[{""name"": ""香蕉"", ""share"": 0.745, ""q"": 0.217, ""capture"": 0.219, ""miss_deg"": 2.62, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.255, ""q"": 0.074, ""capture"": 0.136, ""miss_deg"": 3.0, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,cluster015,39.06,39.33,0.27,1.667,石榴,78,0.999,0.371,0.998,0.001,0.001,0.628,object#17,,1,1,,,,2,"[{""name"": ""石榴"", ""share"": 0.999, ""q"": 0.371, ""capture"": 0.998, ""miss_deg"": 0.09, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.001, ""q"": 0.0, ""capture"": 0.001, ""miss_deg"": 5.48, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,cluster015,39.41,44.47,5.07,1.655,苹果,300,0.923,0.445,1.116,0.036,0.083,0.518,object#316,,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.923, ""q"": 0.445, ""capture"": 1.116, ""miss_deg"": 0.0, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.077, ""q"": 0.037, ""capture"": 0.04, ""miss_deg"": 3.81, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,cluster015,44.52,47.29,2.77,1.65,苹果,300,0.695,0.336,0.842,0.189,0.439,0.517,object#316,,1,1,1,苹果,1,2,"[{""name"": ""苹果"", ""share"": 0.695, ""q"": 0.336, ""capture"": 0.842, ""miss_deg"": 0.88, ""labels"": [300]}, {""name"": ""香蕉"", ""share"": 0.305, ""q"": 0.147, ""capture"": 0.159, ""miss_deg"": 2.88, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,cluster015,47.58,50.73,3.15,1.414,球M,321,1.0,0.522,1.179,0.0,0.0,0.478,object#317,,1,1,,,,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.522, ""capture"": 1.179, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,cluster015,50.89,54.3,3.41,1.395,球M,321,1.0,0.5,1.129,0.0,0.0,0.5,object#10,,1,1,2,球M,1,1,"[{""name"": ""球M"", ""share"": 1.0, ""q"": 0.5, ""capture"": 1.129, ""miss_deg"": 0.0, ""labels"": [321]}]"
2026_08_16/000,e1,v7,,cluster015,54.5,54.95,0.45,1.59,石榴,78,0.912,0.221,0.573,0.124,0.096,0.758,object#17,,1,1,,,,2,"[{""name"": ""石榴"", ""share"": 0.912, ""q"": 0.221, ""capture"": 0.573, ""miss_deg"": 1.58, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.088, ""q"": 0.021, ""capture"": 0.071, ""miss_deg"": 3.45, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,cluster015,55.0,57.54,2.54,1.63,石榴,78,1.0,0.309,0.831,0.0,0.0,0.691,object#17,,1,1,,,,1,"[{""name"": ""石榴"", ""share"": 1.0, ""q"": 0.309, ""capture"": 0.831, ""miss_deg"": 0.91, ""labels"": [78]}]"
2026_08_16/000,e1,v7,,cluster015,57.59,60.9,3.32,1.646,石榴,78,0.996,0.295,0.792,0.006,0.004,0.704,object#17,,1,1,3,石榴,1,2,"[{""name"": ""石榴"", ""share"": 0.996, ""q"": 0.295, ""capture"": 0.792, ""miss_deg"": 1.02, ""labels"": [78]}, {""name"": ""球R"", ""share"": 0.004, ""q"": 0.001, ""capture"": 0.005, ""miss_deg"": 4.93, ""labels"": [322]}]"
2026_08_16/000,e1,v7,,cluster015,61.15,65.15,4.0,1.515,香蕉,323,0.986,0.428,0.441,0.023,0.01,0.566,object#316,,1,1,4,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.986, ""q"": 0.428, ""capture"": 0.441, ""miss_deg"": 1.92, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.01, ""q"": 0.004, ""capture"": 0.01, ""miss_deg"": 4.53, ""labels"": [320]}, {""name"": ""苹果"", ""share"": 0.004, ""q"": 0.002, ""capture"": 0.003, ""miss_deg"": 5.04, ""labels"": [300]}]"
2026_08_16/000,e1,v7,,cluster015,65.2,65.65,0.45,1.607,香蕉,323,1.0,0.094,0.1,0.0,0.0,0.906,object#17,,0,0,4,香蕉,1,1,"[{""name"": ""香蕉"", ""share"": 1.0, ""q"": 0.094, ""capture"": 0.1, ""miss_deg"": 3.22, ""labels"": [323]}]"
2026_08_16/000,e1,v7,,cluster015,65.88,66.82,0.94,1.491,香蕉,323,0.966,0.428,0.439,0.064,0.029,0.557,object#316,,1,1,4,香蕉,1,3,"[{""name"": ""香蕉"", ""share"": 0.966, ""q"": 0.428, ""capture"": 0.439, ""miss_deg"": 1.92, ""labels"": [323]}, {""name"": ""球L"", ""share"": 0.028, ""q"": 0.012, ""capture"": 0.028, ""miss_deg"": 4.01, ""labels"": [320]}, {""name"": ""苹果"", ""share"": 0.006, ""q"": 0.003, ""capture"": 0.005, ""miss_deg"": 4.85, ""labels"": [300]}]"
